Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Guillermo Valdivia,M,Peru,PER,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Carlos Benavides,M,Peru,PER,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Justo Madueo,M,Peru,PER,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Oscar Benalczar,M,Peru,PER,1964,Tokyo,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Guillermo Drago,M,Peru,PER,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
David Lvarez,M,Peru,PER,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Virgilio Burga,M,Peru,PER,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Enrique Mungi,M,Peru,PER,1964,Tokyo,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Luis Mungi,M,Peru,PER,1964,Tokyo,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Ral Mungi,M,Peru,PER,1964,Tokyo,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Ricardo Mungi,M,Peru,PER,1964,Tokyo,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Alberto Calderon,M,Peru,PER,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Arturo Prez,M,Peru,PER,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Eduardo Arce,M,Peru,PER,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Manuel Arce,M,Peru,PER,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Antonio Alvarez,M,Peru,PER,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Jos Riofrio,M,Peru,PER,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Miguel Riofrio,M,Peru,PER,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Jos Guzmn,M,Peru,PER,1964,Tokyo,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Luis Robin,M,Peru,PER,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Juan Gomero,M,Peru,PER,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Simon Peredes,M,Peru,PER,1964,Tokyo,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Armando Rossi,M,Peru,PER,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Rodolfo Crespo,M,Peru,PER,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Luis Maquiavelo,M,Peru,PER,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Toms Sangio,M,Peru,PER,1964,Tokyo,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Oscar Sevilla,M,Peru,PER,1964,Tokyo,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Rodolfo Ros,M,Peru,PER,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Manuel Valerio,M,Peru,PER,1964,Tokyo,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Jorge Vargas,M,Peru,PER,1964,Tokyo,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Carlos Pancorvo,M,Peru,PER,1964,Tokyo,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Juan Nieto,M,Peru,PER,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
