Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Denys Berinchyk,M,Ukraine,UKR,2012,London,Boxing,Boxing Men's Light-Welterweight,Silver,False
Mykola Butsenko,M,Ukraine,UKR,2016,Rio de Janeiro,Boxing,Boxing Men's Bantamweight,No medal,True
Heorhiy Chyhaiev,M,Ukraine,UKR,2008,Beijing,Boxing,Boxing Men's Light-Flyweight,No medal,False
Serhiy Danylchenko,M,Ukraine,UKR,2000,Sydney,Boxing,Boxing Men's Bantamweight,Bronze,False
Serhiy Derevyanchenko,M,Ukraine,UKR,2008,Beijing,Boxing,Boxing Men's Middleweight,No medal,False
Serhiy Dotsenko,M,Ukraine,UKR,2000,Sydney,Boxing,Boxing Men's Welterweight,Silver,False
Serhiy Dzinziruk,M,Ukraine,UKR,1996,Atlanta,Boxing,Boxing Men's Welterweight,No medal,False
Andriy Fedchuk,M,Ukraine,UKR,2000,Sydney,Boxing,Boxing Men's Light-Heavyweight,Bronze,True
Andriy Fedchuk,M,Ukraine,UKR,2004,Athina,Boxing,Boxing Men's Light-Heavyweight,No medal,True
V'iacheslav Hlazkov,M,Ukraine,UKR,2008,Beijing,Boxing,Boxing Men's Super-Heavyweight,Bronze,False
Serhiy Horodnichov,M,Ukraine,UKR,1996,Atlanta,Boxing,Boxing Men's Light-Middleweight,No medal,False
Oleksandr Hvozdyk,M,Ukraine,UKR,2012,London,Boxing,Boxing Men's Light-Heavyweight,Bronze,False
Pavlo Ishchenko,M,Ukraine,UKR,2012,London,Boxing,Boxing Men's Bantamweight,No medal,False
Yevhen Khytrov,M,Ukraine,UKR,2012,London,Boxing,Boxing Men's Middleweight,No medal,False
Oleh Kiriukhin,M,Ukraine,UKR,1996,Atlanta,Boxing,Boxing Men's Light-Flyweight,Bronze,False
Volodymyr Klychko,M,Ukraine,UKR,1996,Atlanta,Boxing,Boxing Men's Super-Heavyweight,Gold,False
Oleksandr Kliuchko,M,Ukraine,UKR,2008,Beijing,Boxing,Boxing Men's Lightweight,No medal,False
Andriy Kotelnyk,M,Ukraine,UKR,2000,Sydney,Boxing,Boxing Men's Lightweight,Silver,False
Serhiy Kovhanko,M,Ukraine,UKR,1996,Atlanta,Boxing,Boxing Men's Flyweight,No medal,False
Volodymyr Kravets,M,Ukraine,UKR,2004,Athina,Boxing,Boxing Men's Lightweight,No medal,False
Vasyl Lomachenko,M,Ukraine,UKR,2008,Beijing,Boxing,Boxing Men's Featherweight,Gold,True
Vasyl Lomachenko,M,Ukraine,UKR,2012,London,Boxing,Boxing Men's Lightweight,Gold,True
