Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Marthe Koala,F,Burkina Faso,BUR,2012,London,Athletics,Athletics Women's 100 metres Hurdles,No medal,True
Marthe Koala,F,Burkina Faso,BUR,2016,Rio de Janeiro,Athletics,Athletics Women's 100 metres Hurdles,No medal,True
Mariama Ouiminga,F,Burkina Faso,BUR,1988,Seoul,Athletics,Athletics Women's 100 metres,No medal,True
Mariama Ouiminga,F,Burkina Faso,BUR,1988,Seoul,Athletics,Athletics Women's 200 metres,No medal,True
Chantal Ouoba,F,Burkina Faso,BUR,1996,Atlanta,Athletics,Athletics Women's Triple Jump,No medal,False
Assata Soulama,F,Burkina Faso,BUR,2004,Athina,Athletics,Athletics Women's 400 metres Hurdles,No medal,True
Assata Soulama,F,Burkina Faso,BUR,2008,Beijing,Athletics,Athletics Women's 400 metres Hurdles,No medal,True
Irne Tiendrbogo,F,Burkina Faso,BUR,1996,Atlanta,Athletics,Athletics Women's High Jump,No medal,False
Sarah Tond,F,Burkina Faso,BUR,2000,Sydney,Athletics,Athletics Women's 100 metres,No medal,False
Marthe Koala,F,Burkina Faso,BUR,2020,Tokyo,Athletics,Women's 100m Hurdles,No medal,True
Marthe Koala,F,Burkina Faso,BUR,2020,Tokyo,Athletics,Women's Heptathlon,No medal,True
Marthe Koala,F,Burkina Faso,BUR,2024,Paris,Athletics,Women's Long Jump,No medal,True
