Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Ejner Augsburg,M,Denmark,DEN,1920,Antwerpen,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
Harry Bjrnholm,M,Denmark,DEN,1920,Antwerpen,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
Marius Christensen,M,Denmark,DEN,1920,Antwerpen,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Marius Christensen,M,Denmark,DEN,1924,Paris,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Ren Heitmann,M,Denmark,DEN,1972,Munich,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Ren Heitmann,M,Denmark,DEN,1972,Munich,Modern Pentathlon,Modern Pentathlon Men's Team,No medal,True
Tue Hellstern,M,Denmark,DEN,1988,Seoul,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
Helge Jensen,M,Denmark,DEN,1924,Paris,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Helge Jensen,M,Denmark,DEN,1928,Amsterdam,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Kai Jlver,M,Denmark,DEN,1912,Stockholm,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
Vilhelm Laybourn,M,Denmark,DEN,1912,Stockholm,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
Otto Olsen,M,Denmark,DEN,1924,Paris,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Otto Olsen,M,Denmark,DEN,1928,Amsterdam,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Klaus Petersen,M,Denmark,DEN,1972,Munich,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Klaus Petersen,M,Denmark,DEN,1972,Munich,Modern Pentathlon,Modern Pentathlon Men's Team,No medal,True
Klaus Petersen,M,Denmark,DEN,1976,Montreal,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Benny Schmidt,M,Denmark,DEN,1960,Roma,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
Johan Skjoldager,M,Denmark,DEN,1920,Antwerpen,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
Jrn Steffensen,M,Denmark,DEN,1968,Mexico City,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Jrn Steffensen,M,Denmark,DEN,1972,Munich,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Jrn Steffensen,M,Denmark,DEN,1972,Munich,Modern Pentathlon,Modern Pentathlon Men's Team,No medal,True
Jrn Steffensen,M,Denmark,DEN,1976,Montreal,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Johannes Ussing,M,Denmark,DEN,1912,Stockholm,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
Theodor Zeilau,M,Denmark,DEN,1912,Stockholm,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
