Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Fernand Backes,M,Luxembourg,LUX,1952,Helsinki,Boxing,Boxing Men's Light-Welterweight,No medal,False
Roger Behm,M,Luxembourg,LUX,1948,London,Boxing,Boxing Men's Bantamweight,No medal,False
Ferdinand Ciatti,M,Luxembourg,LUX,1936,Berlin,Boxing,Boxing Men's Flyweight,No medal,False
Raymond Cillien,M,Luxembourg,LUX,1960,Roma,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Frnz Ehringer,M,Luxembourg,LUX,1948,London,Boxing,Boxing Men's Lightweight,No medal,False
Pierre Feidt,M,Luxembourg,LUX,1924,Paris,Boxing,Boxing Men's Middleweight,No medal,False
Jean Flammang,M,Luxembourg,LUX,1924,Paris,Boxing,Boxing Men's Featherweight,No medal,False
Jean-Pierre Graser,M,Luxembourg,LUX,1936,Berlin,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Ren Grn,M,Luxembourg,LUX,1960,Roma,Boxing,Boxing Men's Welterweight,No medal,False
Jean Kieffer,M,Luxembourg,LUX,1928,Amsterdam,Boxing,Boxing Men's Flyweight,No medal,False
Grgoire Laurent,M,Luxembourg,LUX,1924,Paris,Boxing,Boxing Men's Lightweight,No medal,False
Bruno Mattiussi,M,Luxembourg,LUX,1952,Helsinki,Boxing,Boxing Men's Light-Middleweight,No medal,False
Michel Maurer,M,Luxembourg,LUX,1924,Paris,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Albert Nuss,M,Luxembourg,LUX,1928,Amsterdam,Boxing,Boxing Men's Welterweight,No medal,False
Georges Pixius,M,Luxembourg,LUX,1928,Amsterdam,Boxing,Boxing Men's Middleweight,No medal,False
Robert Rausch,M,Luxembourg,LUX,1960,Roma,Boxing,Boxing Men's Flyweight,No medal,False
Charles Reiff,M,Luxembourg,LUX,1960,Roma,Boxing,Boxing Men's Bantamweight,No medal,False
Lon Roller,M,Luxembourg,LUX,1948,London,Boxing,Boxing Men's Welterweight,No medal,False
Mathias Sancassiani,M,Luxembourg,LUX,1928,Amsterdam,Boxing,Boxing Men's Lightweight,No medal,True
Mathias Sancassiani,M,Luxembourg,LUX,1936,Berlin,Boxing,Boxing Men's Welterweight,No medal,True
Francois Sowa,M,Luxembourg,LUX,1960,Roma,Boxing,Boxing Men's Light-Welterweight,No medal,False
Jules Steichen,M,Luxembourg,LUX,1924,Paris,Boxing,Boxing Men's Middleweight,No medal,False
Alfred Strmer,M,Luxembourg,LUX,1952,Helsinki,Boxing,Boxing Men's Middleweight,No medal,False
Ernest Toussaint,M,Luxembourg,LUX,1936,Berlin,Boxing,Boxing Men's Heavyweight,No medal,False
Jean Sr.,M,Luxembourg,LUX,1924,Paris,Boxing,Boxing Men's Light-Heavyweight,No medal,True
Jean Sr.,M,Luxembourg,LUX,1928,Amsterdam,Boxing,Boxing Men's Light-Heavyweight,No medal,True
Jean Jr.,M,Luxembourg,LUX,1948,London,Boxing,Boxing Men's Middleweight,No medal,True
Jean Jr.,M,Luxembourg,LUX,1952,Helsinki,Boxing,Boxing Men's Welterweight,No medal,True
Andr Wollscheidt,M,Luxembourg,LUX,1936,Berlin,Boxing,Boxing Men's Lightweight,No medal,False
