Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
An Ba-ul,M,South Korea,KOR,2016,Rio de Janeiro,Judo,Judo Men's Half-Lightweight,Silver,Judo,JUD,False
An Byeong-geun,M,South Korea,KOR,1984,Los Angeles,Judo,Judo Men's Lightweight,Gold,Judo,JUD,True
An Byeong-geun,M,South Korea,KOR,1988,Seoul,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True
An Chang-rim,M,South Korea,KOR,2016,Rio de Janeiro,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False
Bang Gwi-man,M,South Korea,KOR,2004,Athina,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False
Cho Gu-ham,M,South Korea,KOR,2016,Rio de Janeiro,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,False
Choi Gwang-hyeon,M,South Korea,KOR,2012,London,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,False
Choi Min-ho,M,South Korea,KOR,2004,Athina,Judo,Judo Men's Extra-Lightweight,Bronze,Judo,JUD,True
Choi Min-ho,M,South Korea,KOR,2008,Beijing,Judo,Judo Men's Extra-Lightweight,Gold,Judo,JUD,True
Choi Seon-ho,M,South Korea,KOR,2008,Beijing,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False
Choi Yong-sin,M,South Korea,KOR,2000,Sydney,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False
Go Gyeong-du,M,South Korea,KOR,2000,Sydney,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,False
Gwak Dae-seong,M,South Korea,KOR,1996,Atlanta,Judo,Judo Men's Lightweight,Silver,Judo,JUD,False
Gwak Dong-han,M,South Korea,KOR,2016,Rio de Janeiro,Judo,Judo Men's Middleweight,Bronze,Judo,JUD,False
Ha Hyeong-ju,M,South Korea,KOR,1984,Los Angeles,Judo,Judo Men's Half-Heavyweight,Gold,Judo,JUD,True
Ha Hyeong-ju,M,South Korea,KOR,1988,Seoul,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True
Han Ji-hwan,M,South Korea,KOR,2000,Sydney,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False
Han Seong-cheol,M,South Korea,KOR,1972,Munich,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False
Hwang Hui-tae,M,South Korea,KOR,2004,Athina,Judo,Judo Men's Middleweight,No medal,Judo,JUD,True
Hwang Hui-tae,M,South Korea,KOR,2012,London,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True
Hwang Jeong-o,M,South Korea,KOR,1984,Los Angeles,Judo,Judo Men's Half-Lightweight,Silver,Judo,JUD,False
Hwang Jin-su,M,South Korea,KOR,1984,Los Angeles,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Jang Eun-gyeong,M,South Korea,KOR,1976,Montreal,Judo,Judo Men's Lightweight,Silver,Judo,JUD,False
Jang In-gwon,M,South Korea,KOR,1972,Munich,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Jang Seong-ho,M,South Korea,KOR,2000,Sydney,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True
Jang Seong-ho,M,South Korea,KOR,2004,Athina,Judo,Judo Men's Half-Heavyweight,Silver,Judo,JUD,True
Jang Seong-ho,M,South Korea,KOR,2008,Beijing,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True
Jeon Gi-yeong,M,South Korea,KOR,1996,Atlanta,Judo,Judo Men's Middleweight,Gold,Judo,JUD,False
Jeong Bu-gyeong,M,South Korea,KOR,2000,Sydney,Judo,Judo Men's Extra-Lightweight,Silver,Judo,JUD,False
Jeong Hun,M,South Korea,KOR,1992,Barcelona,Judo,Judo Men's Lightweight,Bronze,Judo,JUD,False
Jo In-cheol,M,South Korea,KOR,1996,Atlanta,Judo,Judo Men's Half-Middleweight,Bronze,Judo,JUD,True
Jo In-cheol,M,South Korea,KOR,2000,Sydney,Judo,Judo Men's Half-Middleweight,Silver,Judo,JUD,True
Jo Jae-gi,M,South Korea,KOR,1976,Montreal,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True
Jo Jae-gi,M,South Korea,KOR,1976,Montreal,Judo,Judo Men's Open Class,Bronze,Judo,JUD,True
Jo Jun-ho,M,South Korea,KOR,2012,London,Judo,Judo Men's Half-Lightweight,Bronze,Judo,JUD,False
Jo Yong-cheol,M,South Korea,KOR,1984,Los Angeles,Judo,Judo Men's Heavyweight,Bronze,Judo,JUD,True
Jo Yong-cheol,M,South Korea,KOR,1988,Seoul,Judo,Judo Men's Heavyweight,Bronze,Judo,JUD,True
Kim Byeong-ju,M,South Korea,KOR,1992,Barcelona,Judo,Judo Men's Half-Middleweight,Bronze,Judo,JUD,False
Kim Geon-su,M,South Korea,KOR,1992,Barcelona,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,False
Kim Gwan-hyeon,M,South Korea,KOR,1984,Los Angeles,Judo,Judo Men's Open Class,No medal,Judo,JUD,False
Kim Jae-beom,M,South Korea,KOR,2008,Beijing,Judo,Judo Men's Half-Middleweight,Silver,Judo,JUD,True
Kim Jae-beom,M,South Korea,KOR,2012,London,Judo,Judo Men's Half-Middleweight,Gold,Judo,JUD,True
Kim Jae-yeop,M,South Korea,KOR,1984,Los Angeles,Judo,Judo Men's Extra-Lightweight,Silver,Judo,JUD,True
Kim Jae-yeop,M,South Korea,KOR,1988,Seoul,Judo,Judo Men's Extra-Lightweight,Gold,Judo,JUD,True
Kim Jong-dal,M,South Korea,KOR,1964,Tokyo,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,False
Kim Jong-won,M,South Korea,KOR,1996,Atlanta,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,False
Kim Ju-jin,M,South Korea,KOR,2008,Beijing,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False
Kim Min-su,M,South Korea,KOR,1996,Atlanta,Judo,Judo Men's Half-Heavyweight,Silver,Judo,JUD,False
Kim Sang-mun,M,South Korea,KOR,1992,Barcelona,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False
Kim Seong-beom,M,South Korea,KOR,2004,Athina,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True
Kim Seong-beom,M,South Korea,KOR,2008,Beijing,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True
Kim Seong-min,M,South Korea,KOR,2012,London,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True
Kim Seong-min,M,South Korea,KOR,2016,Rio de Janeiro,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True
Kim Seung-gyu,M,South Korea,KOR,1988,Seoul,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False
Kim Ui-tae,M,South Korea,KOR,1964,Tokyo,Judo,Judo Men's Middleweight,Bronze,Judo,JUD,True
Kim Ui-tae,M,South Korea,KOR,1972,Munich,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True
Kim Won-jin,M,South Korea,KOR,2016,Rio de Janeiro,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,False
Kwon Yeong-u,M,South Korea,KOR,2004,Athina,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Lee Chang-seon,M,South Korea,KOR,1976,Montreal,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Lee Gyeong-geun,M,South Korea,KOR,1988,Seoul,Judo,Judo Men's Half-Lightweight,Gold,Judo,JUD,False
Lee Seong-hun,M,South Korea,KOR,1996,Atlanta,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False
Lee Seung-su,M,South Korea,KOR,2016,Rio de Janeiro,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Lee Won-hui,M,South Korea,KOR,2004,Athina,Judo,Judo Men's Lightweight,Gold,Judo,JUD,False
O Seung-rip,M,South Korea,KOR,1972,Munich,Judo,Judo Men's Middleweight,Silver,Judo,JUD,False
Park Cheong-sam,M,South Korea,KOR,1964,Tokyo,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False
Park Gyeong-ho,M,South Korea,KOR,1984,Los Angeles,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False
Park Jeong-hui,M,South Korea,KOR,1988,Seoul,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False
Park Yeong-cheol,M,South Korea,KOR,1976,Montreal,Judo,Judo Men's Middleweight,Bronze,Judo,JUD,False
Seo Sang-cheol,M,South Korea,KOR,1964,Tokyo,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False
Song Dae-nam,M,South Korea,KOR,2012,London,Judo,Judo Men's Middleweight,Gold,Judo,JUD,False
Wang Gi-chun,M,South Korea,KOR,2008,Beijing,Judo,Judo Men's Lightweight,Silver,Judo,JUD,True
Wang Gi-chun,M,South Korea,KOR,2012,London,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True
Yang Jong-ok,M,South Korea,KOR,1992,Barcelona,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False
Yu Seong-yeon,M,South Korea,KOR,2000,Sydney,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False
Yun Hyeon,M,South Korea,KOR,1992,Barcelona,Judo,Judo Men's Extra-Lightweight,Silver,Judo,JUD,False
Yun Sang-sik,M,South Korea,KOR,1992,Barcelona,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,False
Baul An,M,South Korea,KOR,2020,Tokyo,Judo,Men -66 kg,Bronze,Men,JUD,True
Baul An,M,South Korea,KOR,2020,Tokyo,Judo,Mixed Team,No medal,Mixed,JUD,True
Changrim An,M,South Korea,KOR,2020,Tokyo,Judo,Men -73 kg,Bronze,Men,JUD,True
Changrim An,M,South Korea,KOR,2020,Tokyo,Judo,Mixed Team,No medal,Mixed,JUD,True
Guham Cho,M,South Korea,KOR,2020,Tokyo,Judo,Men -100 kg,Silver,Men,JUD,True
Guham Cho,M,South Korea,KOR,2020,Tokyo,Judo,Mixed Team,No medal,Mixed,JUD,True
Donghan Gwak,M,South Korea,KOR,2020,Tokyo,Judo,Men -90 kg,No medal,Men,JUD,True
Donghan Gwak,M,South Korea,KOR,2020,Tokyo,Judo,Mixed Team,No medal,Mixed,JUD,True
Minjong Kim,M,South Korea,KOR,2020,Tokyo,Judo,Men +100 kg,No medal,Men,JUD,True
