Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Caroline Bartasek,F,Australia,AUS,2004,Athina,Taekwondo,Taekwondo Women's Welterweight,No medal,False
Lauren (-muller),F,Australia,AUS,2000,Sydney,Taekwondo,Taekwondo Women's Flyweight,Gold,False
Cynthia Cameron,F,Australia,AUS,2000,Sydney,Taekwondo,Taekwondo Women's Featherweight,No medal,False
Carmen Marton,F,Australia,AUS,2008,Beijing,Taekwondo,Taekwondo Women's Heavyweight,No medal,True
Carmen Marton,F,Australia,AUS,2012,London,Taekwondo,Taekwondo Women's Welterweight,No medal,True
Carmen Marton,F,Australia,AUS,2016,Rio de Janeiro,Taekwondo,Taekwondo Women's Welterweight,No medal,True
Caroline Marton,F,Australia,AUS,2016,Rio de Janeiro,Taekwondo,Taekwondo Women's Featherweight,No medal,False
Tina (-tanrkulu),F,Australia,AUS,2004,Athina,Taekwondo,Taekwondo Women's Heavyweight,No medal,True
Tina (-tanrkulu),F,Australia,AUS,2008,Beijing,Taekwondo,Taekwondo Women's Welterweight,No medal,True
Lisa O'keefe,F,Australia,AUS,2000,Sydney,Taekwondo,Taekwondo Women's Welterweight,No medal,False
Tanya White,F,Australia,AUS,2000,Sydney,Taekwondo,Taekwondo Women's Heavyweight,No medal,False
Stacey Hymer,F,Australia,AUS,2020,Tokyo,Taekwondo,Women -57kg,No medal,True
Reba Stewart,F,Australia,AUS,2020,Tokyo,Taekwondo,Women +67kg,No medal,False
Stacey Hymer,F,Australia,AUS,2024,Paris,Taekwondo,Women -57kg,No medal,True
