Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
David Palacios,M,Spain,ESP,2004,Athina,Judo,Judo Men's Middleweight,No medal,True
David Palacios,M,Spain,ESP,2008,Beijing,Judo,Judo Men's Middleweight,No medal,True
Jos Estrada,M,Spain,ESP,1980,Moskva,Judo,Judo Men's Middleweight,No medal,False
Jos Molinero,M,Spain,ESP,1976,Montreal,Judo,Judo Men's Middleweight,No medal,False
Ricardo Martn,M,Spain,ESP,2000,Sydney,Judo,Judo Men's Half-Middleweight,No medal,True
Ricardo Martn,M,Spain,ESP,2004,Athina,Judo,Judo Men's Half-Middleweight,No medal,True
Alfonso Ortiz,M,Spain,ESP,1984,Los Angeles,Judo,Judo Men's Middleweight,No medal,False
Francisco Rosa,M,Spain,ESP,2016,Rio de Janeiro,Judo,Judo Men's Extra-Lightweight,No medal,False
Fernando Prez,M,Spain,ESP,2000,Sydney,Judo,Judo Men's Middleweight,No medal,False
Juan Enrquez,M,Spain,ESP,1988,Seoul,Judo,Judo Men's Half-Middleweight,No medal,False
Francisco Aparicio,M,Spain,ESP,1992,Barcelona,Judo,Judo Men's Half-Lightweight,No medal,False
Roberto Filgueira,M,Spain,ESP,1996,Atlanta,Judo,Judo Men's Extra-Lightweight,No medal,False
Santiago Prez,M,Spain,ESP,1972,Munich,Judo,Judo Men's Heavyweight,No medal,True
Santiago Prez,M,Spain,ESP,1972,Munich,Judo,Judo Men's Open Class,No medal,True
scar Garca,M,Spain,ESP,2000,Sydney,Judo,Judo Men's Extra-Lightweight,No medal,True
scar Garca,M,Spain,ESP,2004,Athina,Judo,Judo Men's Half-Lightweight,No medal,True
scar Garca,M,Spain,ESP,2008,Beijing,Judo,Judo Men's Half-Lightweight,No medal,True
Ernesto Lobo,M,Spain,ESP,1992,Barcelona,Judo,Judo Men's Heavyweight,No medal,True
Ernesto Lobo,M,Spain,ESP,1996,Atlanta,Judo,Judo Men's Heavyweight,Silver,True
Ernesto Lobo,M,Spain,ESP,2000,Sydney,Judo,Judo Men's Heavyweight,No medal,True
Francisco Lpez,M,Spain,ESP,1984,Los Angeles,Judo,Judo Men's Half-Lightweight,No medal,False
Juan Rodrguez,M,Spain,ESP,1976,Montreal,Judo,Judo Men's Half-Middleweight,No medal,False
Aytami Vega,M,Spain,ESP,2004,Athina,Judo,Judo Men's Heavyweight,No medal,False
Alberto Sebastin,M,Spain,ESP,1984,Los Angeles,Judo,Judo Men's Half-Heavyweight,No medal,False
Joaqun Llorente,M,Spain,ESP,1984,Los Angeles,Judo,Judo Men's Lightweight,No medal,True
Joaqun Llorente,M,Spain,ESP,1988,Seoul,Judo,Judo Men's Lightweight,No medal,True
Joaqun Llorente,M,Spain,ESP,1992,Barcelona,Judo,Judo Men's Lightweight,No medal,True
Ignacio Paz,M,Spain,ESP,1980,Moskva,Judo,Judo Men's Half-Middleweight,No medal,True
Ignacio Paz,M,Spain,ESP,1984,Los Angeles,Judo,Judo Men's Half-Middleweight,No medal,True
Carlos Martnez,M,Spain,ESP,1984,Los Angeles,Judo,Judo Men's Extra-Lightweight,No medal,True
Carlos Martnez,M,Spain,ESP,1988,Seoul,Judo,Judo Men's Extra-Lightweight,No medal,True
Carlos Martnez,M,Spain,ESP,1992,Barcelona,Judo,Judo Men's Extra-Lightweight,No medal,True
Jos Barroso,M,Spain,ESP,1996,Atlanta,Judo,Judo Men's Half-Lightweight,No medal,False
Kenji Trevio,M,Spain,ESP,2004,Athina,Judo,Judo Men's Extra-Lightweight,No medal,False
Kiyoshi Trevio,M,Spain,ESP,2000,Sydney,Judo,Judo Men's Half-Lightweight,No medal,True
Kiyoshi Trevio,M,Spain,ESP,2004,Athina,Judo,Judo Men's Lightweight,No medal,True
Kiyoshi Trevio,M,Spain,ESP,2012,London,Judo,Judo Men's Lightweight,No medal,True
Sugoi Marcos,M,Spain,ESP,2012,London,Judo,Judo Men's Half-Lightweight,No medal,True
Sugoi Marcos,M,Spain,ESP,2016,Rio de Janeiro,Judo,Judo Men's Half-Lightweight,No medal,True
Len Beltrn,M,Spain,ESP,1992,Barcelona,Judo,Judo Men's Middleweight,No medal,True
Len Beltrn,M,Spain,ESP,1996,Atlanta,Judo,Judo Men's Middleweight,No medal,True
Alberto Gaitero,M,Spain,ESP,2020,Tokyo,Judo,Men -66 kg,No medal,False
Francisco Garrigos,M,Spain,ESP,2020,Tokyo,Judo,Men -60 kg,No medal,True
Nikoloz Sherazadishvili,M,Spain,ESP,2020,Tokyo,Judo,Men -90 kg,No medal,True
Salvador Cases,M,Spain,ESP,2024,Paris,Judo,Men -73 kg,No medal,True
Salvador Cases,M,Spain,ESP,2024,Paris,Judo,Mixed Team,No medal,True
David Garcia,M,Spain,ESP,2024,Paris,Judo,Men -66 kg,No medal,True
David Garcia,M,Spain,ESP,2024,Paris,Judo,Mixed Team,No medal,True
Francisco Garrigos,M,Spain,ESP,2024,Paris,Judo,Men -60 kg,Bronze,True
Tristani Mosakhlishvili,M,Spain,ESP,2024,Paris,Judo,Men -90 kg,No medal,True
Tristani Mosakhlishvili,M,Spain,ESP,2024,Paris,Judo,Mixed Team,No medal,True
Nikoloz Sherazadishvili,M,Spain,ESP,2024,Paris,Judo,Men -100 kg,No medal,True
Nikoloz Sherazadishvili,M,Spain,ESP,2024,Paris,Judo,Mixed Team,No medal,True
