Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Barna Bor,M,Hungary,HUN,2008,Beijing,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True
Barna Bor,M,Hungary,HUN,2012,London,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True
Barna Bor,M,Hungary,HUN,2016,Rio de Janeiro,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True
Tams Bujk,M,Hungary,HUN,1988,Seoul,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False
Mikls Cirjenics,M,Hungary,HUN,2016,Rio de Janeiro,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,False
Jzsef Csk,M,Hungary,HUN,1988,Seoul,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,True
Jzsef Csk,M,Hungary,HUN,1992,Barcelona,Judo,Judo Men's Half-Lightweight,Silver,Judo,JUD,True
Jzsef Csk,M,Hungary,HUN,1996,Atlanta,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,True
Jzsef Csk,M,Hungary,HUN,2000,Sydney,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,True
Lszl Csoknyai,M,Hungary,HUN,2012,London,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True
Lszl Csoknyai,M,Hungary,HUN,2016,Rio de Janeiro,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True
Imre Cssz,M,Hungary,HUN,1992,Barcelona,Judo,Judo Men's Heavyweight,Bronze,Judo,JUD,True
Imre Cssz,M,Hungary,HUN,1996,Atlanta,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True
Imre Cssz,M,Hungary,HUN,2000,Sydney,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True
Istvn Dubrovszky,M,Hungary,HUN,1988,Seoul,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,False
Imre Gelencsr,M,Hungary,HUN,1980,Moskva,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False
Jnos Gyni,M,Hungary,HUN,1980,Moskva,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True
Jnos Gyni,M,Hungary,HUN,1988,Seoul,Judo,Judo Men's Middleweight,No medal,Judo,JUD,True
Dniel Hadfi,M,Hungary,HUN,2008,Beijing,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,False
Bertalan Hajts,M,Hungary,HUN,1988,Seoul,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True
Bertalan Hajts,M,Hungary,HUN,1992,Barcelona,Judo,Judo Men's Lightweight,Silver,Judo,JUD,True
Bertalan Hajts,M,Hungary,HUN,1996,Atlanta,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True
Antal Hetnyi,M,Hungary,HUN,1972,Munich,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Mikls Illys,M,Hungary,HUN,2000,Sydney,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False
Lszl Ipacs,M,Hungary,HUN,1972,Munich,Judo,Judo Men's Middleweight,No medal,Judo,JUD,True
Lszl Ipacs,M,Hungary,HUN,1976,Montreal,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True
Tibor Kincses,M,Hungary,HUN,1980,Moskva,Judo,Judo Men's Extra-Lightweight,Bronze,Judo,JUD,False
Endre Kiss,M,Hungary,HUN,1976,Montreal,Judo,Judo Men's Middleweight,No medal,Judo,JUD,True
Endre Kiss,M,Hungary,HUN,1980,Moskva,Judo,Judo Men's Middleweight,No medal,Judo,JUD,True
Kroly Korbel,M,Hungary,HUN,1992,Barcelona,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False
Antal Kovcs,M,Hungary,HUN,1992,Barcelona,Judo,Judo Men's Half-Heavyweight,Gold,Judo,JUD,True
Antal Kovcs,M,Hungary,HUN,1996,Atlanta,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True
Antal Kovcs,M,Hungary,HUN,2000,Sydney,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True
Antal Kovcs,M,Hungary,HUN,2004,Athina,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True
Zsolt Kunyik,M,Hungary,HUN,1996,Atlanta,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,False
Tams Madarsz,M,Hungary,HUN,2012,London,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False
Kroly Molnr,M,Hungary,HUN,1976,Montreal,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True
Kroly Molnr,M,Hungary,HUN,1980,Moskva,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True
Kroly Nmeth,M,Hungary,HUN,1988,Seoul,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Andrs Ozsvr,M,Hungary,HUN,1980,Moskva,Judo,Judo Men's Open Class,Bronze,Judo,JUD,False
Mihly Petrovszky,M,Hungary,HUN,1972,Munich,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True
Mihly Petrovszky,M,Hungary,HUN,1972,Munich,Judo,Judo Men's Open Class,No medal,Judo,JUD,True
Mihly Petrovszky,M,Hungary,HUN,1976,Montreal,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True
Ferenc Szab,M,Hungary,HUN,1972,Munich,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False
Istvn Szepesi,M,Hungary,HUN,1980,Moskva,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,False
Krisztin Tlgyesi,M,Hungary,HUN,2000,Sydney,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Krisztin Tth,M,Hungary,HUN,2016,Rio de Janeiro,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False
Jzsef Tuncsik,M,Hungary,HUN,1976,Montreal,Judo,Judo Men's Lightweight,Bronze,Judo,JUD,False
Mikls Ungvri,M,Hungary,HUN,2004,Athina,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,True
Mikls Ungvri,M,Hungary,HUN,2008,Beijing,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,True
Mikls Ungvri,M,Hungary,HUN,2012,London,Judo,Judo Men's Half-Lightweight,Silver,Judo,JUD,True
Mikls Ungvri,M,Hungary,HUN,2016,Rio de Janeiro,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True
Imre Varga,M,Hungary,HUN,1972,Munich,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True
Imre Varga,M,Hungary,HUN,1976,Montreal,Judo,Judo Men's Open Class,No medal,Judo,JUD,True
Imre Varga,M,Hungary,HUN,1980,Moskva,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True
Istvn Varga,M,Hungary,HUN,1988,Seoul,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,False
Jzsef Wgner,M,Hungary,HUN,1992,Barcelona,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,False
Zsolt Zsoldos,M,Hungary,HUN,1992,Barcelona,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Miklos Cirjenics,M,Hungary,HUN,2020,Tokyo,Judo,Men -100 kg,No medal,Men,JUD,False
Krisztian Toth,M,Hungary,HUN,2020,Tokyo,Judo,Men -90 kg,Bronze,Men,JUD,True
Attila Ungvari,M,Hungary,HUN,2020,Tokyo,Judo,Men -81 kg,No medal,Men,JUD,True
Krisztian Toth,M,Hungary,HUN,2024,Paris,Judo,Men -90 kg,No medal,Men,JUD,True
Krisztian Toth,M,Hungary,HUN,2024,Paris,Judo,Mixed Team,No medal,Mixed,JUD,True
Attila Ungvari,M,Hungary,HUN,2024,Paris,Judo,Men -81 kg,No medal,Men,JUD,True
Attila Ungvari,M,Hungary,HUN,2024,Paris,Judo,Mixed Team,No medal,Mixed,JUD,True
Zsombor Veg,M,Hungary,HUN,2024,Paris,Judo,Men -100 kg,No medal,Men,JUD,True
Zsombor Veg,M,Hungary,HUN,2024,Paris,Judo,Mixed Team,No medal,Mixed,JUD,True
Bence Pongracz,M,Hungary,HUN,2024,Paris,Judo,Men -66 kg,No medal,Men,JUD,True
Bence Pongracz,M,Hungary,HUN,2024,Paris,Judo,Mixed Team,No medal,Mixed,JUD,True
