Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Carl Rmann,M,Sweden,SWE,1924,Paris,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,Modern,MPN,False,True
Karl Sbrink,M,Sweden,SWE,1912,Stockholm,Modern Pentathlon,Modern Pentathlon Men's Individual,Silver,Modern,MPN,False,True
Ingvar Berg,M,Sweden,SWE,1928,Amsterdam,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,Modern,MPN,False,True
Carl Brandt,M,Sweden,SWE,2000,Sydney,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,Modern,MPN,False,True
Gustaf Carlberg,M,Sweden,SWE,1912,Stockholm,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,Modern,MPN,False,True
Sven Danielsson,M,Sweden,SWE,1988,Seoul,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,Modern,MPN,True,True
Sven Danielsson,M,Sweden,SWE,1988,Seoul,Modern Pentathlon,Modern Pentathlon Men's Team,No medal,Modern,MPN,True,True
Bertil Danielsson,M,Sweden,SWE,1992,Barcelona,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,Modern,MPN,True,True
Bertil Danielsson,M,Sweden,SWE,1992,Barcelona,Modern Pentathlon,Modern Pentathlon Men's Team,No medal,Modern,MPN,True,True
Bertil Danielsson,M,Sweden,SWE,1996,Atlanta,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,Modern,MPN,True,False
Erik Laval,M,Sweden,SWE,1912,Stockholm,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,Modern,MPN,True,True
Erik Laval,M,Sweden,SWE,1920,Antwerpen,Modern Pentathlon,Modern Pentathlon Men's Individual,Silver,Modern,MPN,True,False
Patrik Laval,M,Sweden,SWE,1912,Stockholm,Modern Pentathlon,Modern Pentathlon Men's Individual,Bronze,Modern,MPN,False,True
Claude Laval,M,Sweden,SWE,1912,Stockholm,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,Modern,MPN,False,True
Gustaf Dyrssen,M,Sweden,SWE,1920,Antwerpen,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold,Modern,MPN,True,True
Gustaf Dyrssen,M,Sweden,SWE,1924,Paris,Modern Pentathlon,Modern Pentathlon Men's Individual,Silver,Modern,MPN,True,False
Claes Egnell,M,Sweden,SWE,1952,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,Modern,MPN,True,True
Claes Egnell,M,Sweden,SWE,1952,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Team,Silver,Modern,MPN,True,True
Erik Ericson,M,Sweden,SWE,1960,Roma,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,Modern,MPN,True,True
Erik Ericson,M,Sweden,SWE,1960,Roma,Modern Pentathlon,Modern Pentathlon Men's Team,No medal,Modern,MPN,True,True
Bjrn Ferm,M,Sweden,SWE,1968,Mexico City,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold,Modern,MPN,True,True
Bjrn Ferm,M,Sweden,SWE,1968,Mexico City,Modern Pentathlon,Modern Pentathlon Men's Team,No medal,Modern,MPN,True,True
Bjrn Ferm,M,Sweden,SWE,1972,Munich,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,Modern,MPN,True,False
Bjrn Ferm,M,Sweden,SWE,1972,Munich,Modern Pentathlon,Modern Pentathlon Men's Team,No medal,Modern,MPN,True,False
Gsta Grdin,M,Sweden,SWE,1948,London,Modern Pentathlon,Modern Pentathlon Men's Individual,Bronze,Modern,MPN,False,True
ke Grnhagen,M,Sweden,SWE,1912,Stockholm,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,Modern,MPN,False,True
William Grut,M,Sweden,SWE,1948,London,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold,Modern,MPN,False,True
Ebbe Gyllenstierna,M,Sweden,SWE,1936,Berlin,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,Modern,MPN,False,True
Bertil Haase,M,Sweden,SWE,1956,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,Modern,MPN,True,True
Bertil Haase,M,Sweden,SWE,1956,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Team,No medal,Modern,MPN,True,True
Lars Hall,M,Sweden,SWE,1952,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold,Modern,MPN,True,True
Lars Hall,M,Sweden,SWE,1952,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Team,Silver,Modern,MPN,True,True
Lars Hall,M,Sweden,SWE,1956,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold,Modern,MPN,True,False
