Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Sunday Dech,M,South Sudan,SSD,2024,Paris,Basketball,Men,No medal,False
Majok Deng,M,South Sudan,SSD,2024,Paris,Basketball,Men,No medal,False
Wenyen Gabriel,M,South Sudan,SSD,2024,Paris,Basketball,Men,No medal,False
Carlik Jones,M,South Sudan,SSD,2024,Paris,Basketball,Men,No medal,False
Peter Jok,M,South Sudan,SSD,2024,Paris,Basketball,Men,No medal,False
Kuany Kuany,M,South Sudan,SSD,2024,Paris,Basketball,Men,No medal,False
Bul Kuol,M,South Sudan,SSD,2024,Paris,Basketball,Men,No medal,False
Jackson Makoi,M,South Sudan,SSD,2024,Paris,Basketball,Men,No medal,False
Khaman Maluach,M,South Sudan,SSD,2024,Paris,Basketball,Men,No medal,False
Nuni Omot,M,South Sudan,SSD,2024,Paris,Basketball,Men,No medal,False
Marial Shayok,M,South Sudan,SSD,2024,Paris,Basketball,Men,No medal,False
Jt Thor,M,South Sudan,SSD,2024,Paris,Basketball,Men,No medal,False
