Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Dagmar Blkov,F,Czech Republic,CZE,1996,Atlanta,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,True
Dagmar Blkov,F,Czech Republic,CZE,1996,Atlanta,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Lenka Hykov-marukov,F,Czech Republic,CZE,2004,Athina,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Lenka Hykov-marukov,F,Czech Republic,CZE,2004,Athina,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Silver,Shooting,SHO,True
Lenka Hykov-marukov,F,Czech Republic,CZE,2008,Beijing,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Lenka Hykov-marukov,F,Czech Republic,CZE,2008,Beijing,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True
Lenka Hykov-marukov,F,Czech Republic,CZE,2012,London,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Lenka Hykov-marukov,F,Czech Republic,CZE,2012,London,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True
Libue Jahodov,F,Czech Republic,CZE,2016,Rio de Janeiro,Shooting,Shooting Women's Skeet,No medal,Shooting,SHO,False
Pavla Kaln,F,Czech Republic,CZE,2008,Beijing,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,False
Regina Kodymov-jirkalov,F,Czech Republic,CZE,1996,Atlanta,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Regina Kodymov-jirkalov,F,Czech Republic,CZE,1996,Atlanta,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True
Kateina Krkov-emmons,F,Czech Republic,CZE,2004,Athina,Shooting,"Shooting Women's Air Rifle, 10 metres",Bronze,Shooting,SHO,True
Kateina Krkov-emmons,F,Czech Republic,CZE,2004,Athina,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Kateina Krkov-emmons,F,Czech Republic,CZE,2008,Beijing,Shooting,"Shooting Women's Air Rifle, 10 metres",Gold,Shooting,SHO,True
Kateina Krkov-emmons,F,Czech Republic,CZE,2008,Beijing,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Silver,Shooting,SHO,True
Kateina Krkov-emmons,F,Czech Republic,CZE,2012,London,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,True
Kateina Krkov-emmons,F,Czech Republic,CZE,2012,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Nikola Mazurov,F,Czech Republic,CZE,2016,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,True
Nikola Mazurov,F,Czech Republic,CZE,2016,Rio de Janeiro,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Michaela Musilov,F,Czech Republic,CZE,2008,Beijing,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Michaela Musilov,F,Czech Republic,CZE,2008,Beijing,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True
Marta Nedvdov,F,Czech Republic,CZE,1996,Atlanta,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,True
Marta Nedvdov,F,Czech Republic,CZE,1996,Atlanta,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Adla Skorov-bruns,F,Czech Republic,CZE,2008,Beijing,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Adla Skorov-bruns,F,Czech Republic,CZE,2012,London,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,True
Adla Skorov-bruns,F,Czech Republic,CZE,2012,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Bronze,Shooting,SHO,True
Adla Skorov-bruns,F,Czech Republic,CZE,2016,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,True
Adla Skorov-bruns,F,Czech Republic,CZE,2016,Rio de Janeiro,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Lucie Valov,F,Czech Republic,CZE,2000,Sydney,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,True
Lucie Valov,F,Czech Republic,CZE,2000,Sydney,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Nikola Sarounova,F,Czech Republic,CZE,2020,Tokyo,Shooting,10m Air Rifle Women,No medal,10m,SHO,True
Nikola Sarounova,F,Czech Republic,CZE,2020,Tokyo,Shooting,50m Rifle 3 Positions Women,No medal,50m,SHO,True
Nikola Sarounova,F,Czech Republic,CZE,2020,Tokyo,Shooting,10m Air Rifle Mixed Team,No medal,10m,SHO,True
Barbora Sumova,F,Czech Republic,CZE,2020,Tokyo,Shooting,Skeet Women,No medal,Skeet,SHO,False
