Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Denys Berinchyk,M,Ukraine,UKR,2012,London,Boxing,Boxing Men's Light-Welterweight,Silver,Boxing,BOX,False
Mykola Butsenko,M,Ukraine,UKR,2016,Rio de Janeiro,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,True
Heorhiy Chyhaiev,M,Ukraine,UKR,2008,Beijing,Boxing,Boxing Men's Light-Flyweight,No medal,Boxing,BOX,False
Serhiy Danylchenko,M,Ukraine,UKR,2000,Sydney,Boxing,Boxing Men's Bantamweight,Bronze,Boxing,BOX,False
Serhiy Derevyanchenko,M,Ukraine,UKR,2008,Beijing,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
Serhiy Dotsenko,M,Ukraine,UKR,2000,Sydney,Boxing,Boxing Men's Welterweight,Silver,Boxing,BOX,False
Serhiy Dzinziruk,M,Ukraine,UKR,1996,Atlanta,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Andriy Fedchuk,M,Ukraine,UKR,2000,Sydney,Boxing,Boxing Men's Light-Heavyweight,Bronze,Boxing,BOX,True
Andriy Fedchuk,M,Ukraine,UKR,2004,Athina,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,True
V'iacheslav Hlazkov,M,Ukraine,UKR,2008,Beijing,Boxing,Boxing Men's Super-Heavyweight,Bronze,Boxing,BOX,False
Serhiy Horodnichov,M,Ukraine,UKR,1996,Atlanta,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,False
Oleksandr Hvozdyk,M,Ukraine,UKR,2012,London,Boxing,Boxing Men's Light-Heavyweight,Bronze,Boxing,BOX,False
Pavlo Ishchenko,M,Ukraine,UKR,2012,London,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Yevhen Khytrov,M,Ukraine,UKR,2012,London,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
Oleh Kiriukhin,M,Ukraine,UKR,1996,Atlanta,Boxing,Boxing Men's Light-Flyweight,Bronze,Boxing,BOX,False
Volodymyr Klychko,M,Ukraine,UKR,1996,Atlanta,Boxing,Boxing Men's Super-Heavyweight,Gold,Boxing,BOX,False
Oleksandr Kliuchko,M,Ukraine,UKR,2008,Beijing,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Andriy Kotelnyk,M,Ukraine,UKR,2000,Sydney,Boxing,Boxing Men's Lightweight,Silver,Boxing,BOX,False
Serhiy Kovhanko,M,Ukraine,UKR,1996,Atlanta,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Volodymyr Kravets,M,Ukraine,UKR,2004,Athina,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
