Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Misa Amano,F,Japan,JPN,2004,Athina,Swimming,Swimming Women's 200 metres Individual Medley,No medal,Swimming,SWM,True,True
Misa Amano,F,Japan,JPN,2004,Athina,Swimming,Swimming Women's 400 metres Individual Medley,No medal,Swimming,SWM,True,True
Masayo Aoki,F,Japan,JPN,1952,Helsinki,Swimming,Swimming Women's 200 metres Breaststroke,No medal,Swimming,SWM,False,True
Mayumi (-nishiguti),F,Japan,JPN,1972,Munich,Swimming,Swimming Women's 100 metres Butterfly,Gold,Swimming,SWM,True,True
Mayumi (-nishiguti),F,Japan,JPN,1972,Munich,Swimming,Swimming Women's 200 metres Butterfly,No medal,Swimming,SWM,True,True
Mayumi (-nishiguti),F,Japan,JPN,1972,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal,Swimming,SWM,True,True
Tomomi Aoki,F,Japan,JPN,2016,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,No medal,Swimming,SWM,False,True
Ayari Aoyama,F,Japan,JPN,1996,Atlanta,Swimming,Swimming Women's 100 metres Butterfly,No medal,Swimming,SWM,True,True
Ayari Aoyama,F,Japan,JPN,1996,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal,Swimming,SWM,True,True
Yukie Arata,F,Japan,JPN,1932,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,No medal,Swimming,SWM,True,True
Yukie Arata,F,Japan,JPN,1932,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Noriko Asano,F,Japan,JPN,1972,Munich,Swimming,Swimming Women's 100 metres Butterfly,No medal,Swimming,SWM,True,True
Noriko Asano,F,Japan,JPN,1972,Munich,Swimming,Swimming Women's 200 metres Butterfly,No medal,Swimming,SWM,True,True
Miyoko Azuma,F,Japan,JPN,1964,Tokyo,Swimming,Swimming Women's 100 metres Freestyle,No medal,Swimming,SWM,True,True
Miyoko Azuma,F,Japan,JPN,1964,Tokyo,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Kuniko Banno,F,Japan,JPN,1976,Montreal,Swimming,Swimming Women's 100 metres Butterfly,No medal,Swimming,SWM,True,True
Kuniko Banno,F,Japan,JPN,1976,Montreal,Swimming,Swimming Women's 200 metres Butterfly,No medal,Swimming,SWM,True,True
Suzu Chiba,F,Japan,JPN,1992,Barcelona,Swimming,Swimming Women's 100 metres Freestyle,No medal,Swimming,SWM,True,True
Suzu Chiba,F,Japan,JPN,1992,Barcelona,Swimming,Swimming Women's 200 metres Freestyle,No medal,Swimming,SWM,True,True
Suzu Chiba,F,Japan,JPN,1992,Barcelona,Swimming,Swimming Women's 400 metres Freestyle,No medal,Swimming,SWM,True,True
Suzu Chiba,F,Japan,JPN,1992,Barcelona,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Suzu Chiba,F,Japan,JPN,1992,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal,Swimming,SWM,True,True
Suzu Chiba,F,Japan,JPN,1996,Atlanta,Swimming,Swimming Women's 200 metres Freestyle,No medal,Swimming,SWM,True,False
Suzu Chiba,F,Japan,JPN,1996,Atlanta,Swimming,Swimming Women's 400 metres Freestyle,No medal,Swimming,SWM,True,False
Suzu Chiba,F,Japan,JPN,1996,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal,Swimming,SWM,True,False
Suzu Chiba,F,Japan,JPN,1996,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,No medal,Swimming,SWM,True,False
Suzu Chiba,F,Japan,JPN,1996,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal,Swimming,SWM,True,False
Kimiko Ezaka,F,Japan,JPN,1960,Roma,Swimming,Swimming Women's 400 metres Freestyle,No medal,Swimming,SWM,True,True
Kimiko Ezaka,F,Japan,JPN,1960,Roma,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Kimiko Ezaka,F,Japan,JPN,1964,Tokyo,Swimming,Swimming Women's 400 metres Individual Medley,No medal,Swimming,SWM,True,False
Yasuko Fujii,F,Japan,JPN,1968,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Yasuko Fujii,F,Japan,JPN,1968,Mexico City,Swimming,Swimming Women's 100 metres Butterfly,No medal,Swimming,SWM,True,True
Yasuko Fujii,F,Japan,JPN,1968,Mexico City,Swimming,Swimming Women's 200 metres Butterfly,No medal,Swimming,SWM,True,True
Yasuko Fujii,F,Japan,JPN,1968,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal,Swimming,SWM,True,True
Kazu Fujimura,F,Japan,JPN,1972,Munich,Swimming,Swimming Women's 100 metres Backstroke,No medal,Swimming,SWM,True,True
Kazu Fujimura,F,Japan,JPN,1972,Munich,Swimming,Swimming Women's 200 metres Backstroke,No medal,Swimming,SWM,True,True
Maiko Fujino,F,Japan,JPN,2008,Beijing,Swimming,Swimming Women's 800 metres Freestyle,No medal,Swimming,SWM,True,True
Maiko Fujino,F,Japan,JPN,2008,Beijing,Swimming,Swimming Women's 400 metres Individual Medley,No medal,Swimming,SWM,True,True
Tsuneko Furuta,F,Japan,JPN,1936,Berlin,Swimming,Swimming Women's 100 metres Freestyle,No medal,Swimming,SWM,True,True
Tsuneko Furuta,F,Japan,JPN,1936,Berlin,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Eiko Goshi,F,Japan,JPN,1972,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal,Swimming,SWM,False,True
Yukiko Goushi,F,Japan,JPN,1968,Mexico City,Swimming,Swimming Women's 100 metres Backstroke,No medal,Swimming,SWM,True,True
