Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Sagat Abikeyeva,F,Kazakhstan,KAZ,2008,Beijing,Judo,Judo Women's Half-Heavyweight,No medal,Judo,JUD,False,True
Yevgeniya Bogunova,F,Kazakhstan,KAZ,1996,Atlanta,Judo,Judo Women's Half-Heavyweight,No medal,Judo,JUD,False,True
Otgontsetseg Galbadrakhyn,F,Kazakhstan,KAZ,2016,Rio de Janeiro,Judo,Judo Women's Extra-Lightweight,Bronze,Judo,JUD,False,True
Gulzhan Isanova,F,Kazakhstan,KAZ,2008,Beijing,Judo,Judo Women's Heavyweight,No medal,Judo,JUD,True,True
Gulzhan Isanova,F,Kazakhstan,KAZ,2012,London,Judo,Judo Women's Heavyweight,No medal,Judo,JUD,True,False
Sholpan Kaliyeva,F,Kazakhstan,KAZ,2004,Athina,Judo,Judo Women's Half-Lightweight,No medal,Judo,JUD,True,True
Sholpan Kaliyeva,F,Kazakhstan,KAZ,2008,Beijing,Judo,Judo Women's Half-Lightweight,No medal,Judo,JUD,True,False
Valentina Kamsulyeva,F,Kazakhstan,KAZ,1996,Atlanta,Judo,Judo Women's Half-Middleweight,No medal,Judo,JUD,False,True
Gulnara Kusherbayeva,F,Kazakhstan,KAZ,2000,Sydney,Judo,Judo Women's Heavyweight,No medal,Judo,JUD,False,True
Varvara Masyagina,F,Kazakhstan,KAZ,2004,Athina,Judo,Judo Women's Half-Heavyweight,No medal,Judo,JUD,False,True
Kelbet Nurgazina,F,Kazakhstan,KAZ,2008,Beijing,Judo,Judo Women's Extra-Lightweight,No medal,Judo,JUD,False,True
Aleksandra Podryadova,F,Kazakhstan,KAZ,2012,London,Judo,Judo Women's Extra-Lightweight,No medal,Judo,JUD,False,True
Tatyana Shishkina,F,Kazakhstan,KAZ,2004,Athina,Judo,Judo Women's Extra-Lightweight,No medal,Judo,JUD,False,True
Gulzat Uralbayeva,F,Kazakhstan,KAZ,2008,Beijing,Judo,Judo Women's Lightweight,No medal,Judo,JUD,False,True
Marian Urdabayeva,F,Kazakhstan,KAZ,2016,Rio de Janeiro,Judo,Judo Women's Half-Middleweight,No medal,Judo,JUD,False,True
Zhanar Zhanzunova,F,Kazakhstan,KAZ,2008,Beijing,Judo,Judo Women's Middleweight,No medal,Judo,JUD,False,True
Otgontsetseg Galbadrakh,F,Kazakhstan,KAZ,2020,Tokyo,Judo,Women -48 kg,No medal,Women,JUD,False,True
Abiba Abuzhakynova,F,Kazakhstan,KAZ,2024,Paris,Judo,Women -48 kg,No medal,Women,JUD,True,True
Abiba Abuzhakynova,F,Kazakhstan,KAZ,2024,Paris,Judo,Mixed Team,No medal,Mixed,JUD,True,True
Kamila Berlikash,F,Kazakhstan,KAZ,2024,Paris,Judo,Women +78 kg,No medal,Women,JUD,True,True
Kamila Berlikash,F,Kazakhstan,KAZ,2024,Paris,Judo,Mixed Team,No medal,Mixed,JUD,True,True
Esmigul Kuyulova,F,Kazakhstan,KAZ,2024,Paris,Judo,Women -63 kg,No medal,Women,JUD,True,True
Esmigul Kuyulova,F,Kazakhstan,KAZ,2024,Paris,Judo,Mixed Team,No medal,Mixed,JUD,True,True
