Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Lieselotte -knig),F,Germany,GER,1952,Helsinki,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,False
Sabine Bau,F,Germany,GER,1992,Barcelona,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Sabine Bau,F,Germany,GER,1992,Barcelona,Fencing,"Fencing Women's Foil, Team",Silver,Fencing,FEN,True
Sabine Bau,F,Germany,GER,1996,Atlanta,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Sabine Bau,F,Germany,GER,1996,Atlanta,Fencing,"Fencing Women's Foil, Team",Bronze,Fencing,FEN,True
Sabine Bau,F,Germany,GER,2000,Sydney,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Sabine Bau,F,Germany,GER,2000,Sydney,Fencing,"Fencing Women's Foil, Team",Bronze,Fencing,FEN,True
Simone Bauer,F,Germany,GER,2004,Athina,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,False
Claudia Bokel,F,Germany,GER,1996,Atlanta,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,True
Claudia Bokel,F,Germany,GER,1996,Atlanta,Fencing,"Fencing Women's epee, Team",No medal,Fencing,FEN,True
Claudia Bokel,F,Germany,GER,2000,Sydney,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,True
Claudia Bokel,F,Germany,GER,2000,Sydney,Fencing,"Fencing Women's epee, Team",No medal,Fencing,FEN,True
Claudia Bokel,F,Germany,GER,2004,Athina,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,True
Claudia Bokel,F,Germany,GER,2004,Athina,Fencing,"Fencing Women's epee, Team",Silver,Fencing,FEN,True
Alexandra Bujdoso,F,Germany,GER,2008,Beijing,Fencing,"Fencing Women's Sabre, Individual",No medal,Fencing,FEN,True
Alexandra Bujdoso,F,Germany,GER,2012,London,Fencing,"Fencing Women's Sabre, Individual",No medal,Fencing,FEN,True
Annette Dobmeier,F,Germany,GER,1992,Barcelona,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Annette Dobmeier,F,Germany,GER,1992,Barcelona,Fencing,"Fencing Women's Foil, Team",Silver,Fencing,FEN,True
Imke Duplitzer,F,Germany,GER,2000,Sydney,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,True
Imke Duplitzer,F,Germany,GER,2000,Sydney,Fencing,"Fencing Women's epee, Team",No medal,Fencing,FEN,True
Imke Duplitzer,F,Germany,GER,2004,Athina,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,True
Imke Duplitzer,F,Germany,GER,2004,Athina,Fencing,"Fencing Women's epee, Team",Silver,Fencing,FEN,True
Imke Duplitzer,F,Germany,GER,2008,Beijing,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,True
Imke Duplitzer,F,Germany,GER,2012,London,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,True
Imke Duplitzer,F,Germany,GER,2012,London,Fencing,"Fencing Women's epee, Team",No medal,Fencing,FEN,True
Anja (-koper),F,Germany,GER,1992,Barcelona,Fencing,"Fencing Women's Foil, Team",Silver,Fencing,FEN,True
Anja (-koper),F,Germany,GER,1996,Atlanta,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Anja (-koper),F,Germany,GER,1996,Atlanta,Fencing,"Fencing Women's Foil, Team",Bronze,Fencing,FEN,True
Zita-Eva Funkenhauser,F,Germany,GER,1992,Barcelona,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Zita-Eva Funkenhauser,F,Germany,GER,1992,Barcelona,Fencing,"Fencing Women's Foil, Team",Silver,Fencing,FEN,True
Carolin (wutz-),F,Germany,GER,2008,Beijing,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Carolin (wutz-),F,Germany,GER,2008,Beijing,Fencing,"Fencing Women's Foil, Team",No medal,Fencing,FEN,True
Carolin (wutz-),F,Germany,GER,2012,London,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Carolin (wutz-),F,Germany,GER,2016,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Hedwig Ha,F,Germany,GER,1936,Berlin,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,False
Britta Heidemann,F,Germany,GER,2004,Athina,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,True
Britta Heidemann,F,Germany,GER,2004,Athina,Fencing,"Fencing Women's epee, Team",Silver,Fencing,FEN,True
Britta Heidemann,F,Germany,GER,2008,Beijing,Fencing,"Fencing Women's epee, Individual",Gold,Fencing,FEN,True
Britta Heidemann,F,Germany,GER,2012,London,Fencing,"Fencing Women's epee, Individual",Silver,Fencing,FEN,True
Britta Heidemann,F,Germany,GER,2012,London,Fencing,"Fencing Women's epee, Team",No medal,Fencing,FEN,True
Helmi (reingruber-),F,Germany,GER,1960,Roma,Fencing,"Fencing Women's Foil, Team",No medal,Fencing,FEN,False
Eva-Maria Ittner,F,Germany,GER,1996,Atlanta,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,True
Eva-Maria Ittner,F,Germany,GER,1996,Atlanta,Fencing,"Fencing Women's epee, Team",No medal,Fencing,FEN,True
Rita (-rmer),F,Germany,GER,2000,Sydney,Fencing,"Fencing Women's Foil, Individual",Silver,Fencing,FEN,True
Rita (-rmer),F,Germany,GER,2000,Sydney,Fencing,"Fencing Women's Foil, Team",Bronze,Fencing,FEN,True
Susanne Knig,F,Germany,GER,2004,Athina,Fencing,"Fencing Women's Sabre, Individual",No medal,Fencing,FEN,False
Helene Sonnenburg),F,Germany,GER,1928,Amsterdam,Fencing,"Fencing Women's Foil, Individual",Gold,Fencing,FEN,True
Helene Sonnenburg),F,Germany,GER,1932,Los Angeles,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Helene Sonnenburg),F,Germany,GER,1936,Berlin,Fencing,"Fencing Women's Foil, Individual",Silver,Fencing,FEN,True
Katja Nass,F,Germany,GER,1996,Atlanta,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,True
Katja Nass,F,Germany,GER,1996,Atlanta,Fencing,"Fencing Women's epee, Team",No medal,Fencing,FEN,True
Katja Nass,F,Germany,GER,2000,Sydney,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,True
Katja Nass,F,Germany,GER,2000,Sydney,Fencing,"Fencing Women's epee, Team",No medal,Fencing,FEN,True
