Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Gudrun Abt,F,West Germany,FRG,1988,Seoul,Athletics,Athletics Women's 400 metres Hurdles,No medal,Athletics,ATH,True,True
Gudrun Abt,F,West Germany,FRG,1988,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,No medal,Athletics,ATH,True,True
Helga Arendt,F,West Germany,FRG,1988,Seoul,Athletics,Athletics Women's 400 metres,No medal,Athletics,ATH,True,True
Helga Arendt,F,West Germany,FRG,1988,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,No medal,Athletics,ATH,True,True
Margit Bach,F,West Germany,FRG,1972,Munich,Athletics,Athletics Women's 100 metres Hurdles,No medal,Athletics,ATH,False,True
Elke (-schmitz),F,West Germany,FRG,1976,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,No medal,Athletics,ATH,False,True
Marion (steiner-),F,West Germany,FRG,1976,Montreal,Athletics,Athletics Women's Javelin Throw,Silver,Athletics,ATH,False,True
Brigitte (-franke),F,West Germany,FRG,1968,Mexico City,Athletics,Athletics Women's Discus Throw,No medal,Athletics,ATH,True,True
Brigitte (-franke),F,West Germany,FRG,1972,Munich,Athletics,Athletics Women's Discus Throw,No medal,Athletics,ATH,True,False
Inge (eckhoff-),F,West Germany,FRG,1972,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze,Athletics,ATH,False,True
Manon (-eigenherr),F,West Germany,FRG,1968,Mexico City,Athletics,Athletics Women's Long Jump,No medal,Athletics,ATH,True,True
Manon (-eigenherr),F,West Germany,FRG,1968,Mexico City,Athletics,Athletics Women's Pentathlon,No medal,Athletics,ATH,True,True
Sabine Braun,F,West Germany,FRG,1984,Los Angeles,Athletics,Athletics Women's Heptathlon,No medal,Athletics,ATH,True,True
Sabine Braun,F,West Germany,FRG,1988,Seoul,Athletics,Athletics Women's Heptathlon,No medal,Athletics,ATH,True,False
Gabriele Bumann,F,West Germany,FRG,1984,Los Angeles,Athletics,Athletics Women's 400 metres,No medal,Athletics,ATH,True,True
Gabriele Bumann,F,West Germany,FRG,1984,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze,Athletics,ATH,True,True
Ulrike Denk,F,West Germany,FRG,1984,Los Angeles,Athletics,Athletics Women's 100 metres Hurdles,No medal,Athletics,ATH,False,True
Birgit Dressel,F,West Germany,FRG,1984,Los Angeles,Athletics,Athletics Women's Heptathlon,No medal,Athletics,ATH,False,True
Gisela (-klein),F,West Germany,FRG,1972,Munich,Athletics,Athletics Women's 800 metres,No medal,Athletics,ATH,False,True
Margot (-bayer),F,West Germany,FRG,1972,Munich,Athletics,Athletics Women's Pentathlon,No medal,Athletics,ATH,True,True
Margot (-bayer),F,West Germany,FRG,1976,Montreal,Athletics,Athletics Women's Pentathlon,No medal,Athletics,ATH,True,False
Sabine (-thomaskamp),F,West Germany,FRG,1984,Los Angeles,Athletics,Athletics Women's Heptathlon,Bronze,Athletics,ATH,True,True
Sabine (-thomaskamp),F,West Germany,FRG,1988,Seoul,Athletics,Athletics Women's Heptathlon,No medal,Athletics,ATH,True,False
Hildegard -kimmich),F,West Germany,FRG,1972,Munich,Athletics,Athletics Women's 800 metres,Gold,Athletics,ATH,True,True
Hildegard -kimmich),F,West Germany,FRG,1972,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze,Athletics,ATH,True,True
Christel (-gerber),F,West Germany,FRG,1972,Munich,Athletics,Athletics Women's 400 metres,No medal,Athletics,ATH,False,True
Marlene (klein-),F,West Germany,FRG,1968,Mexico City,Athletics,Athletics Women's Shot Put,No medal,Athletics,ATH,False,True
Dagmar (jost-),F,West Germany,FRG,1976,Montreal,Athletics,Athletics Women's 400 metres,No medal,Athletics,ATH,True,True
Dagmar (jost-),F,West Germany,FRG,1976,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,No medal,Athletics,ATH,True,True
Renate (-schfer),F,West Germany,FRG,1972,Munich,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,False,True
Heide-Elke (-hudak),F,West Germany,FRG,1984,Los Angeles,Athletics,Athletics Women's 100 metres,No medal,Athletics,ATH,True,True
Heide-Elke (-hudak),F,West Germany,FRG,1984,Los Angeles,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True,True
Heide-Elke (-hudak),F,West Germany,FRG,1984,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,Athletics,ATH,True,True
Heide-Elke (-hudak),F,West Germany,FRG,1984,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze,Athletics,ATH,True,True
Roswitha (-kuhn),F,West Germany,FRG,1984,Los Angeles,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,False,True
Anneliese (jansen-),F,West Germany,FRG,1972,Munich,Athletics,Athletics Women's Javelin Throw,No medal,Athletics,ATH,False,True
Ingeborg Helten,F,West Germany,FRG,1976,Montreal,Athletics,Athletics Women's 100 metres,Bronze,Athletics,ATH,True,True
Ingeborg Helten,F,West Germany,FRG,1976,Montreal,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True,True
Ingeborg Helten,F,West Germany,FRG,1976,Montreal,Athletics,Athletics Women's 4 x 100 metres Relay,Silver,Athletics,ATH,True,True
Helga (-fricke),F,West Germany,FRG,1968,Mexico City,Athletics,Athletics Women's 400 metres,No medal,Athletics,ATH,False,True
Silvia -schiek),F,West Germany,FRG,1976,Montreal,Athletics,Athletics Women's 400 metres,No medal,Athletics,ATH,False,True
Brigitte -kurschilgen),F,West Germany,FRG,1976,Montreal,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,True,True
Brigitte -kurschilgen),F,West Germany,FRG,1984,Los Angeles,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,True,False
Rita Jahn-wilden,F,West Germany,FRG,1968,Mexico City,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True,True
Rita Jahn-wilden,F,West Germany,FRG,1968,Mexico City,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,Athletics,ATH,True,True
Rita Jahn-wilden,F,West Germany,FRG,1972,Munich,Athletics,Athletics Women's 400 metres,Silver,Athletics,ATH,True,False
Rita Jahn-wilden,F,West Germany,FRG,1972,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze,Athletics,ATH,True,False
Rita Jahn-wilden,F,West Germany,FRG,1976,Montreal,Athletics,Athletics Women's 400 metres,No medal,Athletics,ATH,True,False
Rita Jahn-wilden,F,West Germany,FRG,1976,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,No medal,Athletics,ATH,True,False
Karin (-mattern),F,West Germany,FRG,1988,Seoul,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,False,True
Gisela (gottwald-),F,West Germany,FRG,1988,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,No medal,Athletics,ATH,False,True
Margrit Klinger,F,West Germany,FRG,1984,Los Angeles,Athletics,Athletics Women's 800 metres,No medal,Athletics,ATH,False,True
Silke (-gerhmann),F,West Germany,FRG,1988,Seoul,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,False,True
Amelie (isermeyer-),F,West Germany,FRG,1968,Mexico City,Athletics,Athletics Women's Javelin Throw,No medal,Athletics,ATH,True,True
Amelie (isermeyer-),F,West Germany,FRG,1972,Munich,Athletics,Athletics Women's Javelin Throw,No medal,Athletics,ATH,True,False
Brigitte Kraus,F,West Germany,FRG,1976,Montreal,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,True,True
Brigitte Kraus,F,West Germany,FRG,1984,Los Angeles,Athletics,"Athletics Women's 3,000 metres",No medal,Athletics,ATH,True,False
Christiane -todd),F,West Germany,FRG,1972,Munich,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True,True
Christiane -todd),F,West Germany,FRG,1972,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,Athletics,ATH,True,True
Annegret -wolf),F,West Germany,FRG,1972,Munich,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True,True
Annegret -wolf),F,West Germany,FRG,1976,Montreal,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True,False
Annegret -wolf),F,West Germany,FRG,1976,Montreal,Athletics,Athletics Women's 4 x 100 metres Relay,Silver,Athletics,ATH,True,False
Nicole (-mikisch),F,West Germany,FRG,1984,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze,Athletics,ATH,False,True
Gabriela (-sewing),F,West Germany,FRG,1988,Seoul,Athletics,Athletics Women's 800 metres,No medal,Athletics,ATH,False,True
Claudia Losch,F,West Germany,FRG,1984,Los Angeles,Athletics,Athletics Women's Shot Put,Gold,Athletics,ATH,True,True
Claudia Losch,F,West Germany,FRG,1988,Seoul,Athletics,Athletics Women's Shot Put,No medal,Athletics,ATH,True,False
Karen Mack,F,West Germany,FRG,1972,Munich,Athletics,Athletics Women's Pentathlon,No medal,Athletics,ATH,False,True
Ingra-Anne Manecke,F,West Germany,FRG,1984,Los Angeles,Athletics,Athletics Women's Discus Throw,No medal,Athletics,ATH,False,True
Christa (basche-),F,West Germany,FRG,1972,Munich,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,False,True
Renate (rose-),F,West Germany,FRG,1968,Mexico City,Athletics,Athletics Women's 100 metres,No medal,Athletics,ATH,True,True
Renate (rose-),F,West Germany,FRG,1968,Mexico City,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,Athletics,ATH,True,True
Ulrike (-nasse),F,West Germany,FRG,1972,Munich,Athletics,Athletics Women's High Jump,Gold,Athletics,ATH,True,True
Ulrike (-nasse),F,West Germany,FRG,1976,Montreal,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,True,False
Ulrike (-nasse),F,West Germany,FRG,1984,Los Angeles,Athletics,Athletics Women's High Jump,Gold,Athletics,ATH,True,False
Vera (steiert-),F,West Germany,FRG,1988,Seoul,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,True,True
