Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Alejandro Garca,M,Spain,ESP,1976,Montreal,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,Sailing,SAL,True,True
Alejandro Garca,M,Spain,ESP,1980,Moskva,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold,Sailing,SAL,True,False
Alejandro Garca,M,Spain,ESP,1984,Los Angeles,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,Sailing,SAL,True,False
Juan Allende,M,Spain,ESP,1948,London,Sailing,Sailing Mixed One Person Dinghy,No medal,Sailing,SAL,True,True
Juan Allende,M,Spain,ESP,1968,Mexico City,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,True,False
Juan Aznar,M,Spain,ESP,1968,Mexico City,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,False,True
Santiago Cansino,M,Spain,ESP,1924,Paris,Sailing,Sailing Mixed One Person Dinghy,No medal,Sailing,SAL,True,True
Santiago Cansino,M,Spain,ESP,1928,Amsterdam,Sailing,Sailing Mixed One Person Dinghy,No medal,Sailing,SAL,True,False
Santiago Cansino,M,Spain,ESP,1932,Los Angeles,Sailing,Sailing Mixed One Person Dinghy,Bronze,Sailing,SAL,True,False
Jos Zariquey,M,Spain,ESP,1976,Montreal,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Pablo Elorza,M,Spain,ESP,2004,Athina,Sailing,Sailing Men's Two Person Keelboat,No medal,Sailing,SAL,False,True
Manuel Baiget,M,Spain,ESP,1968,Mexico City,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Ramn Comas,M,Spain,ESP,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Ramn Rodn,M,Spain,ESP,1952,Helsinki,Sailing,Sailing Mixed One Person Dinghy,No medal,Sailing,SAL,True,True
Ramn Rodn,M,Spain,ESP,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,True,False
Jos Tuliesa,M,Spain,ESP,1992,Barcelona,Sailing,Sailing Mixed Multihull,No medal,Sailing,SAL,True,True
Jos Tuliesa,M,Spain,ESP,1996,Atlanta,Sailing,Sailing Mixed Multihull,Gold,Sailing,SAL,True,False
Jos Tuliesa,M,Spain,ESP,2000,Sydney,Sailing,Sailing Mixed Multihull,No medal,Sailing,SAL,True,False
Onn Rodrguez,M,Spain,ESP,2008,Beijing,Sailing,Sailing Men's Two Person Dinghy,No medal,Sailing,SAL,True,True
Onn Rodrguez,M,Spain,ESP,2012,London,Sailing,Sailing Men's Two Person Dinghy,No medal,Sailing,SAL,True,False
Eduardo Ferrer,M,Spain,ESP,1984,Los Angeles,Sailing,Sailing Men's Windsurfer,No medal,Sailing,SAL,False,True
Jos Accibar,M,Spain,ESP,1976,Montreal,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,Sailing,SAL,True,True
Jos Accibar,M,Spain,ESP,1980,Moskva,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,True,False
Roberto Castro,M,Spain,ESP,2004,Athina,Sailing,Sailing Men's Two Person Keelboat,No medal,Sailing,SAL,False,True
Joaqun Roca,M,Spain,ESP,1984,Los Angeles,Sailing,Sailing Mixed One Person Dinghy,No medal,Sailing,SAL,False,True
Joaqun Albalat,M,Spain,ESP,2016,Rio de Janeiro,Sailing,Sailing Men's One Person Dinghy,No medal,Sailing,SAL,False,True
Diego Chever,M,Spain,ESP,2016,Rio de Janeiro,Sailing,Sailing Men's Skiff,No medal,Sailing,SAL,False,True
Jordi Estelrich,M,Spain,ESP,1992,Barcelona,Sailing,Sailing Men's Two Person Dinghy,Gold,Sailing,SAL,True,True
Jordi Estelrich,M,Spain,ESP,1996,Atlanta,Sailing,Sailing Men's Two Person Dinghy,No medal,Sailing,SAL,True,False
Tunte Artiles,M,Spain,ESP,2000,Sydney,Sailing,Sailing Men's Two Person Dinghy,No medal,Sailing,SAL,False,True
Humberto Tordera,M,Spain,ESP,1976,Montreal,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Juan Tordera,M,Spain,ESP,1976,Montreal,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,True,True
Juan Tordera,M,Spain,ESP,1988,Seoul,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,True,False
Felipe Grecia,M,Spain,ESP,1992,Barcelona,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Juan Sicilias,M,Spain,ESP,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Francisco Zubizarreta,M,Spain,ESP,2000,Sydney,Sailing,Sailing Mixed Skiff,No medal,Sailing,SAL,False,True
Gustavo Blanco,M,Spain,ESP,1980,Moskva,Sailing,Sailing Mixed Two Person Dinghy,No medal,Sailing,SAL,False,True
Jos Blanco,M,Spain,ESP,1976,Montreal,Sailing,Sailing Mixed One Person Dinghy,No medal,Sailing,SAL,True,True
Jos Blanco,M,Spain,ESP,1980,Moskva,Sailing,Sailing Mixed One Person Dinghy,No medal,Sailing,SAL,True,False
Jos Blanco,M,Spain,ESP,1984,Los Angeles,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,True,False
Jos Blanco,M,Spain,ESP,1988,Seoul,Sailing,Sailing Mixed One Person Dinghy,Gold,Sailing,SAL,True,False
Jos Blanco,M,Spain,ESP,1996,Atlanta,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,True,False
Luis Blanco,M,Spain,ESP,1984,Los Angeles,Sailing,Sailing Mixed Two Person Dinghy,Gold,Sailing,SAL,True,True
Luis Blanco,M,Spain,ESP,1988,Seoul,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,Sailing,SAL,True,False
Luis Blanco,M,Spain,ESP,1992,Barcelona,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold,Sailing,SAL,True,False
Luis Blanco,M,Spain,ESP,1996,Atlanta,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,True,False
Manuel Blanco,M,Spain,ESP,2000,Sydney,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Fernando Erasum,M,Spain,ESP,2004,Athina,Sailing,Sailing Mixed Multihull,No medal,Sailing,SAL,True,True
Fernando Erasum,M,Spain,ESP,2008,Beijing,Sailing,Sailing Mixed Multihull,Gold,Sailing,SAL,True,False
Fernando Erasum,M,Spain,ESP,2016,Rio de Janeiro,Sailing,Sailing Mixed Multihull,No medal,Sailing,SAL,True,False
Asier Rola,M,Spain,ESP,1992,Barcelona,Sailing,Sailing Men's Windsurfer,No medal,Sailing,SAL,False,True
Gonzalo Larios,M,Spain,ESP,1960,Roma,Sailing,Sailing Mixed One Person Dinghy,No medal,Sailing,SAL,True,True
Gonzalo Larios,M,Spain,ESP,1968,Mexico City,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,Sailing,SAL,True,False
Gonzalo Larios,M,Spain,ESP,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,True,False
Xabier Gaztaaga,M,Spain,ESP,2004,Athina,Sailing,Sailing Mixed Skiff,Gold,Sailing,SAL,True,True
Xabier Gaztaaga,M,Spain,ESP,2008,Beijing,Sailing,Sailing Mixed Skiff,Silver,Sailing,SAL,True,False
