Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Joachim Bottieau,M,Belgium,BEL,2012,London,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True,True
Joachim Bottieau,M,Belgium,BEL,2016,Rio de Janeiro,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True,False
Daniel Guldemont,M,Belgium,BEL,1976,Montreal,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False,True
Johan Laats,M,Belgium,BEL,1988,Seoul,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True,True
Johan Laats,M,Belgium,BEL,1992,Barcelona,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True,False
Johan Laats,M,Belgium,BEL,1996,Atlanta,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True,False
Philip Laats,M,Belgium,BEL,1984,Los Angeles,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,True,True
Philip Laats,M,Belgium,BEL,1988,Seoul,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,True,False
Philip Laats,M,Belgium,BEL,1992,Barcelona,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,True,False
Philip Laats,M,Belgium,BEL,1996,Atlanta,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,True,False
Gustaaf Lauwereins,M,Belgium,BEL,1972,Munich,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False,True
Jasper Lefevere,M,Belgium,BEL,2016,Rio de Janeiro,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False,True
Leslie Macphail,M,Belgium,BEL,1972,Munich,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,False,True
Toma Nikiforov,M,Belgium,BEL,2016,Rio de Janeiro,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True,True
Pierre Smets,M,Belgium,BEL,1972,Munich,Judo,Judo Men's Open Class,No medal,Judo,JUD,False,True
Luc Suplis,M,Belgium,BEL,1988,Seoul,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False,True
Cdric Taymans,M,Belgium,BEL,2000,Sydney,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,False,True
Harry Barneveld,M,Belgium,BEL,1992,Barcelona,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True,True
Harry Barneveld,M,Belgium,BEL,1996,Atlanta,Judo,Judo Men's Heavyweight,Bronze,Judo,JUD,True,False
Harry Barneveld,M,Belgium,BEL,2000,Sydney,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True,False
Robert Walle,M,Belgium,BEL,1976,Montreal,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True,True
Robert Walle,M,Belgium,BEL,1980,Moskva,Judo,Judo Men's Half-Heavyweight,Gold,Judo,JUD,True,False
Robert Walle,M,Belgium,BEL,1980,Moskva,Judo,Judo Men's Open Class,No medal,Judo,JUD,True,False
Robert Walle,M,Belgium,BEL,1984,Los Angeles,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True,False
Robert Walle,M,Belgium,BEL,1988,Seoul,Judo,Judo Men's Half-Heavyweight,Bronze,Judo,JUD,True,False
Robert Walle,M,Belgium,BEL,1992,Barcelona,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True,False
Robert Weyer,M,Belgium,BEL,1972,Munich,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False,True
Elco Geest,M,Belgium,BEL,2012,London,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,False,True
Dirk Tichelt,M,Belgium,BEL,2008,Beijing,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True,True
Dirk Tichelt,M,Belgium,BEL,2012,London,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True,False
Dirk Tichelt,M,Belgium,BEL,2016,Rio de Janeiro,Judo,Judo Men's Lightweight,Bronze,Judo,JUD,True,False
Matthias Casse,M,Belgium,BEL,2020,Tokyo,Judo,Men -81 kg,Bronze,Men,JUD,True,True
Toma Nikiforov,M,Belgium,BEL,2020,Tokyo,Judo,Men -100 kg,No medal,Men,JUD,True,False
Jorre Verstraeten,M,Belgium,BEL,2020,Tokyo,Judo,Men -60 kg,No medal,Men,JUD,True,True
Matthias Casse,M,Belgium,BEL,2024,Paris,Judo,Men -81 kg,No medal,Men,JUD,True,False
Jorre Verstraeten,M,Belgium,BEL,2024,Paris,Judo,Men -60 kg,No medal,Men,JUD,True,False
Toma Nikiforov,M,Belgium,BEL,2024,Paris,Judo,Men -100 kg,No medal,Men,JUD,True,False
