Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Gilberto Brown,M,United States Virgin Islands,ISV,1992,Barcelona,Boxing,Boxing Men's Middleweight,No medal,False
Clifton Charleswell,M,United States Virgin Islands,ISV,1984,Los Angeles,Boxing,Boxing Men's Light-Welterweight,No medal,False
Laurent Jr.,M,United States Virgin Islands,ISV,2016,Rio de Janeiro,Boxing,Boxing Men's Super-Heavyweight,No medal,False
Jacobo Garcia,M,United States Virgin Islands,ISV,1992,Barcelona,Boxing,Boxing Men's Lightweight,No medal,True
Jacobo Garcia,M,United States Virgin Islands,ISV,1996,Atlanta,Boxing,Boxing Men's Light-Welterweight,No medal,True
Marcelino Garcia,M,United States Virgin Islands,ISV,1976,Montreal,Boxing,Boxing Men's Welterweight,No medal,False
John Jackson,M,United States Virgin Islands,ISV,2008,Beijing,Boxing,Boxing Men's Welterweight,No medal,False
Julius Jackson,M,United States Virgin Islands,ISV,2008,Beijing,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Earl Liburd,M,United States Virgin Islands,ISV,1976,Montreal,Boxing,Boxing Men's Light-Middleweight,No medal,False
William Peets,M,United States Virgin Islands,ISV,1972,Munich,Boxing,Boxing Men's Middleweight,No medal,False
