Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Daniel Andr,M,Mauritius,MRI,1984,Los Angeles,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True,True
Daniel Andr,M,Mauritius,MRI,1984,Los Angeles,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,True
Daniel Andr,M,Mauritius,MRI,1984,Los Angeles,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,True,True
Jean Augustin,M,Mauritius,MRI,2000,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,False,True
Dominique Bchard,M,Mauritius,MRI,1984,Los Angeles,Athletics,Athletics Men's Discus Throw,No medal,Athletics,ATH,True,True
Dominique Bchard,M,Mauritius,MRI,1984,Los Angeles,Athletics,Athletics Men's Hammer Throw,No medal,Athletics,ATH,True,True
Stphane Buckland,M,Mauritius,MRI,2000,Sydney,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True,True
Stphane Buckland,M,Mauritius,MRI,2000,Sydney,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,True
Stphane Buckland,M,Mauritius,MRI,2000,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,True,True
Stphane Buckland,M,Mauritius,MRI,2004,Athina,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,False
Stphane Buckland,M,Mauritius,MRI,2008,Beijing,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,False
David Carver,M,Mauritius,MRI,2016,Rio de Janeiro,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False,True
Arnaud Casquette,M,Mauritius,MRI,1996,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,True,True
Arnaud Casquette,M,Mauritius,MRI,2000,Sydney,Athletics,Athletics Men's Long Jump,No medal,Athletics,ATH,True,False
Jonathan Chimier,M,Mauritius,MRI,2000,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,True,True
Jonathan Chimier,M,Mauritius,MRI,2004,Athina,Athletics,Athletics Men's Long Jump,No medal,Athletics,ATH,True,False
Ajay Chuttoo,M,Mauritius,MRI,1996,Atlanta,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False,True
Louis Coiffic,M,Mauritius,MRI,2012,London,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False,True
Vivian Coralie,M,Mauritius,MRI,1984,Los Angeles,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,False,True
