Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Jordan Conroy,M,Ireland,IRL,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,True,True
Billy Dardis,M,Ireland,IRL,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,False,True
Ian Fitzpatrick,M,Ireland,IRL,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,False,True
Foster Horan,M,Ireland,IRL,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,False,True
Jack Kelly,M,Ireland,IRL,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,True,True
Terry Kennedy,M,Ireland,IRL,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,True,True
Adam Leavy,M,Ireland,IRL,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,False,True
Hugo Lennox,M,Ireland,IRL,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,True,True
McNULTY Harry,M,Ireland,IRL,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,True,True
Bryan Mollen,M,Ireland,IRL,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,True,True
Gavin Mullin,M,Ireland,IRL,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,True,True
Greg O'shea,M,Ireland,IRL,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,False,True
Mark Roche,M,Ireland,IRL,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,True,True
McNULTY Harry,M,Ireland,IRL,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,True,False
Bryan Mollen,M,Ireland,IRL,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,True,False
Terry Kennedy,M,Ireland,IRL,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,True,False
Hugo Lennox,M,Ireland,IRL,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,True,False
Chay Mullins,M,Ireland,IRL,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,False,True
Mark Roche,M,Ireland,IRL,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,True,False
Niall Comerford,M,Ireland,IRL,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,False,True
Sean Cribbin,M,Ireland,IRL,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,False,True
Jordan Conroy,M,Ireland,IRL,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,True,False
Zac Ward,M,Ireland,IRL,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,False,True
Gavin Mullin,M,Ireland,IRL,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,True,False
Andrew Smith,M,Ireland,IRL,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,False,True
Jack Kelly,M,Ireland,IRL,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,True,False
Hugo Keenan,M,Ireland,IRL,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,False,True
