Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Nataa Bajin-ljepica,F,Yugoslavia,YUG,1968,Mexico City,Gymnastics,Gymnastics Women's Individual All-Around,No medal,True
Nataa Bajin-ljepica,F,Yugoslavia,YUG,1968,Mexico City,Gymnastics,Gymnastics Women's Floor Exercise,No medal,True
Nataa Bajin-ljepica,F,Yugoslavia,YUG,1968,Mexico City,Gymnastics,Gymnastics Women's Horse Vault,No medal,True
Nataa Bajin-ljepica,F,Yugoslavia,YUG,1968,Mexico City,Gymnastics,Gymnastics Women's Uneven Bars,No medal,True
Nataa Bajin-ljepica,F,Yugoslavia,YUG,1968,Mexico City,Gymnastics,Gymnastics Women's Balance Beam,No medal,True
Nataa Bajin-ljepica,F,Yugoslavia,YUG,1972,Munich,Gymnastics,Gymnastics Women's Individual All-Around,No medal,True
Nataa Bajin-ljepica,F,Yugoslavia,YUG,1972,Munich,Gymnastics,Gymnastics Women's Team All-Around,No medal,True
Nataa Bajin-ljepica,F,Yugoslavia,YUG,1972,Munich,Gymnastics,Gymnastics Women's Floor Exercise,No medal,True
Nataa Bajin-ljepica,F,Yugoslavia,YUG,1972,Munich,Gymnastics,Gymnastics Women's Horse Vault,No medal,True
Nataa Bajin-ljepica,F,Yugoslavia,YUG,1972,Munich,Gymnastics,Gymnastics Women's Uneven Bars,No medal,True
Nataa Bajin-ljepica,F,Yugoslavia,YUG,1972,Munich,Gymnastics,Gymnastics Women's Balance Beam,No medal,True
Dragica Basleti,F,Yugoslavia,YUG,1948,London,Gymnastics,Gymnastics Women's Team All-Around,No medal,False
Mirjana (-vukas),F,Yugoslavia,YUG,1960,Roma,Gymnastics,Gymnastics Women's Individual All-Around,No medal,True
Mirjana (-vukas),F,Yugoslavia,YUG,1960,Roma,Gymnastics,Gymnastics Women's Floor Exercise,No medal,True
Mirjana (-vukas),F,Yugoslavia,YUG,1960,Roma,Gymnastics,Gymnastics Women's Horse Vault,No medal,True
Mirjana (-vukas),F,Yugoslavia,YUG,1960,Roma,Gymnastics,Gymnastics Women's Uneven Bars,No medal,True
Mirjana (-vukas),F,Yugoslavia,YUG,1960,Roma,Gymnastics,Gymnastics Women's Balance Beam,No medal,True
Olga Bumbi,F,Yugoslavia,YUG,1972,Munich,Gymnastics,Gymnastics Women's Individual All-Around,No medal,True
Olga Bumbi,F,Yugoslavia,YUG,1972,Munich,Gymnastics,Gymnastics Women's Team All-Around,No medal,True
Olga Bumbi,F,Yugoslavia,YUG,1972,Munich,Gymnastics,Gymnastics Women's Floor Exercise,No medal,True
Olga Bumbi,F,Yugoslavia,YUG,1972,Munich,Gymnastics,Gymnastics Women's Horse Vault,No medal,True
Olga Bumbi,F,Yugoslavia,YUG,1972,Munich,Gymnastics,Gymnastics Women's Uneven Bars,No medal,True
Olga Bumbi,F,Yugoslavia,YUG,1972,Munich,Gymnastics,Gymnastics Women's Balance Beam,No medal,True
Nea Erne,F,Yugoslavia,YUG,1948,London,Gymnastics,Gymnastics Women's Team All-Around,No medal,False
Draginja Ipalovi,F,Yugoslavia,YUG,1948,London,Gymnastics,Gymnastics Women's Team All-Around,No medal,False
Dragana Orevi,F,Yugoslavia,YUG,1936,Berlin,Gymnastics,Gymnastics Women's Team All-Around,No medal,True
Dragana Orevi,F,Yugoslavia,YUG,1948,London,Gymnastics,Gymnastics Women's Team All-Around,No medal,True
Anka Drini,F,Yugoslavia,YUG,1952,Helsinki,Gymnastics,Gymnastics Women's Individual All-Around,No medal,True
Anka Drini,F,Yugoslavia,YUG,1952,Helsinki,Gymnastics,Gymnastics Women's Team All-Around,No medal,True
Anka Drini,F,Yugoslavia,YUG,1952,Helsinki,Gymnastics,Gymnastics Women's Team Portable Apparatus,No medal,True
Anka Drini,F,Yugoslavia,YUG,1952,Helsinki,Gymnastics,Gymnastics Women's Floor Exercise,No medal,True
Anka Drini,F,Yugoslavia,YUG,1952,Helsinki,Gymnastics,Gymnastics Women's Horse Vault,No medal,True
Anka Drini,F,Yugoslavia,YUG,1952,Helsinki,Gymnastics,Gymnastics Women's Uneven Bars,No medal,True
Anka Drini,F,Yugoslavia,YUG,1952,Helsinki,Gymnastics,Gymnastics Women's Balance Beam,No medal,True
Vida Gerbec,F,Yugoslavia,YUG,1948,London,Gymnastics,Gymnastics Women's Team All-Around,No medal,False
