Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Michael Matt,M,Australia,AUS,1964,Tokyo,Basketball,Basketball Men's Basketball,No medal,False
Peter Ali,M,Australia,AUS,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,False
David Andersen,M,Australia,AUS,2004,Athina,Basketball,Basketball Men's Basketball,No medal,True
David Andersen,M,Australia,AUS,2008,Beijing,Basketball,Basketball Men's Basketball,No medal,True
David Andersen,M,Australia,AUS,2012,London,Basketball,Basketball Men's Basketball,No medal,True
David Andersen,M,Australia,AUS,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,No medal,True
Christopher Anstey,M,Australia,AUS,2000,Sydney,Basketball,Basketball Men's Basketball,No medal,True
Christopher Anstey,M,Australia,AUS,2008,Beijing,Basketball,Basketball Men's Basketball,No medal,True
Cameron Bairstow,M,Australia,AUS,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,No medal,False
David Barlow,M,Australia,AUS,2008,Beijing,Basketball,Basketball Men's Basketball,No medal,True
David Barlow,M,Australia,AUS,2012,London,Basketball,Basketball Men's Basketball,No medal,True
Anthony Barnett,M,Australia,AUS,1976,Montreal,Basketball,Basketball Men's Basketball,No medal,False
Aron Baynes,M,Australia,AUS,2012,London,Basketball,Basketball Men's Basketball,No medal,True
Aron Baynes,M,Australia,AUS,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,No medal,True
Thomas Bender,M,Australia,AUS,1972,Munich,Basketball,Basketball Men's Basketball,No medal,False
Andris Blicavs,M,Australia,AUS,1976,Montreal,Basketball,Basketball Men's Basketball,No medal,False
Andrew Bogut,M,Australia,AUS,2004,Athina,Basketball,Basketball Men's Basketball,No medal,True
Andrew Bogut,M,Australia,AUS,2008,Beijing,Basketball,Basketball Men's Basketball,No medal,True
Andrew Bogut,M,Australia,AUS,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,No medal,True
Raymond Borner,M,Australia,AUS,1984,Los Angeles,Basketball,Basketball Men's Basketball,No medal,True
Raymond Borner,M,Australia,AUS,1988,Seoul,Basketball,Basketball Men's Basketball,No medal,True
Raymond Borner,M,Australia,AUS,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal,True
Raymond Borner,M,Australia,AUS,1996,Atlanta,Basketball,Basketball Men's Basketball,No medal,True
Marcus Bradtke,M,Australia,AUS,1988,Seoul,Basketball,Basketball Men's Basketball,No medal,True
Marcus Bradtke,M,Australia,AUS,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal,True
Marcus Bradtke,M,Australia,AUS,1996,Atlanta,Basketball,Basketball Men's Basketball,No medal,True
Marcus Bradtke,M,Australia,AUS,2000,Sydney,Basketball,Basketball Men's Basketball,No medal,True
Stephen Breheny,M,Australia,AUS,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,False
