Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Kateina Hanuov-nash,F,Czech Republic,CZE,1996,Atlanta,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal,True
Kateina Hanuov-nash,F,Czech Republic,CZE,2012,London,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal,True
Kateina Hanuov-nash,F,Czech Republic,CZE,2016,Rio de Janeiro,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal,True
Aneta Hladkov,F,Czech Republic,CZE,2012,London,Cycling,Cycling Women's BMX,No medal,False
Jana Horkov,F,Czech Republic,CZE,2008,Beijing,Cycling,Cycling Women's BMX,No medal,False
Tereza Huikov,F,Czech Republic,CZE,2008,Beijing,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal,False
Lada Kozlkov,F,Czech Republic,CZE,2000,Sydney,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",No medal,True
Lada Kozlkov,F,Czech Republic,CZE,2004,Athina,Cycling,"Cycling Women's Road Race, Individual",No medal,True
Lada Kozlkov,F,Czech Republic,CZE,2004,Athina,Cycling,Cycling Women's Individual Time Trial,No medal,True
Lada Kozlkov,F,Czech Republic,CZE,2004,Athina,Cycling,Cycling Women's Points Race,No medal,True
Lada Kozlkov,F,Czech Republic,CZE,2008,Beijing,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",No medal,True
Lada Kozlkov,F,Czech Republic,CZE,2008,Beijing,Cycling,Cycling Women's Points Race,No medal,True
Romana Labounkov,F,Czech Republic,CZE,2012,London,Cycling,Cycling Women's BMX,No medal,False
Kateina Neumannov,F,Czech Republic,CZE,1996,Atlanta,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal,False
Martina Rikov,F,Czech Republic,CZE,2004,Athina,Cycling,"Cycling Women's Road Race, Individual",No medal,False
Lenka Valov,F,Czech Republic,CZE,2004,Athina,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",No medal,False
