Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Alessandro Bottoni,M,Italy,ITA,2000,Sydney,Triathlon,Triathlon Men's Olympic Distance,No medal,False
Emilio D'aquino,M,Italy,ITA,2008,Beijing,Triathlon,Triathlon Men's Olympic Distance,No medal,False
Alessandro Fabian,M,Italy,ITA,2012,London,Triathlon,Triathlon Men's Olympic Distance,No medal,True
Alessandro Fabian,M,Italy,ITA,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,No medal,True
Daniel Fontana,M,Italy,ITA,2008,Beijing,Triathlon,Triathlon Men's Olympic Distance,No medal,False
Davide Uccellari,M,Italy,ITA,2012,London,Triathlon,Triathlon Men's Olympic Distance,No medal,True
Davide Uccellari,M,Italy,ITA,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,No medal,True
Gianluca Pozzatti,M,Italy,ITA,2020,Tokyo,Triathlon,Men's Individual,No medal,True
Gianluca Pozzatti,M,Italy,ITA,2020,Tokyo,Triathlon,Mixed Relay Team,No medal,True
Delian Stateff,M,Italy,ITA,2020,Tokyo,Triathlon,Men's Individual,No medal,True
Delian Stateff,M,Italy,ITA,2020,Tokyo,Triathlon,Mixed Relay Team,No medal,True
Gianluca Pozzatti,M,Italy,ITA,2024,Paris,Triathlon,Men's Individual,No medal,True
Alessio Crociani,M,Italy,ITA,2024,Paris,Triathlon,Men's Individual,No medal,False
