Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Richard Augsten,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Literature, Unknown Event",No medal,Art,ART,False,True
Ferdinand Balcrek,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal,Art,ART,True,True
Ferdinand Balcrek,M,Czechoslovakia,TCH,1948,London,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal,Art,ART,True,False
Ferdinand Balcrek,M,Czechoslovakia,TCH,1948,London,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal,Art,ART,True,False
Josef Bauer,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal,Art,ART,False,True
tefan Bedn,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,False,True
Stanislav Binar,M,Czechoslovakia,TCH,1948,London,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Plaques",No medal,Art,ART,False,True
Miroslav Bhnel,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,Art Competitions Mixed Literature,No medal,Art,ART,False,True
Josef Drahoovsk,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,True,True
Josef Drahoovsk,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,True,True
Josef Drahoovsk,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,True,True
Frantiek Drakovi,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,False,True
Alois Dryk,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal,Art,ART,False,True
Jan Duek,M,Czechoslovakia,TCH,1924,Paris,Art Competitions,Art Competitions Mixed Sculpturing,No medal,Art,ART,True,True
Jan Duek,M,Czechoslovakia,TCH,1924,Paris,Art Competitions,Art Competitions Mixed Sculpturing,No medal,Art,ART,True,True
Jan Duek,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,True,False
Hanu Folkmann,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,False,True
Frantiek Hoplek,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,False,True
Alois Houba,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Applied Arts",No medal,Art,ART,True,True
Alois Houba,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,True,True
Vclav Houdek,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal,Art,ART,False,True
Jerry,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Literature, Unknown Event",No medal,Art,ART,False,True
Jan Kapr,M,Czechoslovakia,TCH,1948,London,Art Competitions,"Art Competitions Mixed Music, Compositions For Orchestra",No medal,Art,ART,False,True
Jan Kavan,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,False,True
Vlastibor Klime,M,Czechoslovakia,TCH,1948,London,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal,Art,ART,False,True
Bohumil Knek,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal,Art,ART,True,True
Bohumil Knek,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal,Art,ART,True,True
Karel Kopp,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal,Art,ART,False,True
Emil Kotrba,M,Czechoslovakia,TCH,1948,London,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,True
Emil Kotrba,M,Czechoslovakia,TCH,1948,London,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,True
Frantiek Koubek,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Music, Unknown Event",No medal,Art,ART,False,True
Jaroslav Kika,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Music, Compositions For Orchestra",Bronze,Art,ART,True,True
Jaroslav Kika,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Music, Unknown Event",No medal,Art,ART,True,True
Josef K,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal,Art,ART,True,True
Josef K,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal,Art,ART,True,True
Karl Kuthan,M,Czechoslovakia,TCH,1948,London,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal,Art,ART,False,True
Antonn Landa,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,True
Antonn Landa,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,True
Antonn Landa,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,True
Antonn Landa,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,True
Antonn Landa,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,True
Antonn Landa,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,True
Antonn Landa,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,True
Antonn Landa,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,True
Karel Lidick,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,False,True
Josef Maatka,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,True,True
Josef Maatka,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,True,True
Josef Maatka,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,True,True
Josef Maatka,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,True,True
Josef Maatka,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,True,True
Frantiek Marek,M,Czechoslovakia,TCH,1948,London,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal,Art,ART,False,True
K. Martinek,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal,Art,ART,False,True
Jaroslav Nedvd,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal,Art,ART,False,True
Vclav Nejtek,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,False,True
Jakub Obrovsk,M,Czechoslovakia,TCH,1924,Paris,Art Competitions,Art Competitions Mixed Sculpturing,No medal,Art,ART,True,True
Jakub Obrovsk,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",Bronze,Art,ART,True,False
Jakub Obrovsk,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,True,False
Jakub Obrovsk,M,Czechoslovakia,TCH,1948,London,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal,Art,ART,True,False
Jakub Obrovsk,M,Czechoslovakia,TCH,1948,London,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,True,False
Antonn Odehnal,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,True,True
Antonn Odehnal,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,True,True
Antonn Odehnal,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,True,True
Karel Othal,M,Czechoslovakia,TCH,1948,London,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal,Art,ART,False,True
Johann Peta,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Music, Unknown Event",No medal,Art,ART,False,True
Egon Plefka,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal,Art,ART,False,True
Rudolf Prochzka,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal,Art,ART,False,True
Hans Ruda,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal,Art,ART,False,True
Jindich (sewera),M,Czechoslovakia,TCH,1948,London,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal,Art,ART,False,True
Hugo Siegmller,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,True
Hugo Siegmller,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,True
Hugo Siegmller,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,False
Hugo Siegmller,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,False
Vclav Slavk,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal,Art,ART,False,True
Otakar Paniel,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,False,True
Josef Suk,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,Art Competitions Mixed Music,Silver,Art,ART,False,True
Max Vabinsk,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,False,True
Ladislav Toman,M,Czechoslovakia,TCH,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal,Art,ART,False,True
