Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Miguel Arraiolos,M,Portugal,POR,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,No medal,False
Duarte Marques,M,Portugal,POR,2008,Beijing,Triathlon,Triathlon Men's Olympic Distance,No medal,False
Bruno Pais,M,Portugal,POR,2008,Beijing,Triathlon,Triathlon Men's Olympic Distance,No medal,True
Bruno Pais,M,Portugal,POR,2012,London,Triathlon,Triathlon Men's Olympic Distance,No medal,True
Joo Pereira,M,Portugal,POR,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,No medal,False
Joo Silva,M,Portugal,POR,2012,London,Triathlon,Triathlon Men's Olympic Distance,No medal,True
Joo Silva,M,Portugal,POR,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,No medal,True
Joao Pereira,M,Portugal,POR,2020,Tokyo,Triathlon,Men's Individual,No medal,False
Joao Silva,M,Portugal,POR,2020,Tokyo,Triathlon,Men's Individual,No medal,False
Ricardo Batista,M,Portugal,POR,2024,Paris,Triathlon,Men's Individual,No medal,False
Vasco Vilaca,M,Portugal,POR,2024,Paris,Triathlon,Men's Individual,No medal,False
