Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Youndry Cruz,M,Dominican Republic,DOM,2016,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,False,True
Modesto Castillo,M,Dominican Republic,DOM,1984,Los Angeles,Athletics,Athletics Men's 110 metres Hurdles,No medal,Athletics,ATH,True,True
Modesto Castillo,M,Dominican Republic,DOM,1988,Seoul,Athletics,Athletics Men's 110 metres Hurdles,No medal,Athletics,ATH,True,False
Lus Charles,M,Dominican Republic,DOM,2016,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,False,True
Ruddy Cornielle,M,Dominican Republic,DOM,1984,Los Angeles,Athletics,"Athletics Men's 5,000 metres",No medal,Athletics,ATH,True,True
Ruddy Cornielle,M,Dominican Republic,DOM,1984,Los Angeles,Athletics,"Athletics Men's 10,000 metres",No medal,Athletics,ATH,True,True
Gustavo Rosario,M,Dominican Republic,DOM,2012,London,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,True,True
Gustavo Rosario,M,Dominican Republic,DOM,2016,Rio de Janeiro,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,True,False
Gustavo Rosario,M,Dominican Republic,DOM,2016,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,True,False
Winder Prez,M,Dominican Republic,DOM,2012,London,Athletics,Athletics Men's 400 metres Hurdles,No medal,Athletics,ATH,False,True
Mayobanex Leo,M,Dominican Republic,DOM,2016,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,False,True
Stanly Cruz,M,Dominican Republic,DOM,2016,Rio de Janeiro,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,True
Stanly Cruz,M,Dominican Republic,DOM,2016,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,True,True
Rafael Domnguez,M,Dominican Republic,DOM,1968,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,False,True
Rolando Gmez,M,Dominican Republic,DOM,1968,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,False,True
Carlos Jorge,M,Dominican Republic,DOM,2012,London,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,False,True
Jos Olivero,M,Dominican Republic,DOM,1968,Mexico City,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,True,True
Jos Olivero,M,Dominican Republic,DOM,1968,Mexico City,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True,True
Jos Olivero,M,Dominican Republic,DOM,1968,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,True,True
Julio Luciano,M,Dominican Republic,DOM,1996,Atlanta,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,False,True
Yancarlos Martnez,M,Dominican Republic,DOM,2016,Rio de Janeiro,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,True
Yancarlos Martnez,M,Dominican Republic,DOM,2016,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,True,True
Joel Cruz,M,Dominican Republic,DOM,2012,London,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,False,True
Pedro Eusebio,M,Dominican Republic,DOM,2008,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,False,True
Adalberto Q.,M,Dominican Republic,DOM,1996,Atlanta,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False,True
Radhams Mora,M,Dominican Republic,DOM,1968,Mexico City,Athletics,Athletics Men's 110 metres Hurdles,No medal,Athletics,ATH,True,True
Radhams Mora,M,Dominican Republic,DOM,1968,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,True,True
Juan Lima,M,Dominican Republic,DOM,1988,Seoul,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False,True
Miguel Lima,M,Dominican Republic,DOM,1968,Mexico City,Athletics,"Athletics Men's 1,500 metres",No medal,Athletics,ATH,False,True
Evaristo Ortz,M,Dominican Republic,DOM,1988,Seoul,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False,True
Arismendy Thicket,M,Dominican Republic,DOM,2008,Beijing,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,True,True
Arismendy Thicket,M,Dominican Republic,DOM,2008,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,True,True
Juan Hernndez,M,Dominican Republic,DOM,2004,Athina,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False,True
Flix Marcelo,M,Dominican Republic,DOM,2000,Sydney,Athletics,Athletics Men's 400 metres Hurdles,No medal,Athletics,ATH,True,True
