Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Kenneth Armstrong,M,Canada,CAN,1976,Montreal,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,True
Kenneth Armstrong,M,Canada,CAN,1976,Montreal,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
George Sr.,M,Canada,CAN,1936,Berlin,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
George Sr.,M,Canada,CAN,1948,London,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,False
George Sr.,M,Canada,CAN,1948,London,Diving,Diving Men's Platform,No medal,Diving,DIV,True,False
David Bdard,M,Canada,CAN,1984,Los Angeles,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
David Bdard,M,Canada,CAN,1988,Seoul,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,False
David Bdard,M,Canada,CAN,1988,Seoul,Diving,Diving Men's Platform,No medal,Diving,DIV,True,False
David Bdard,M,Canada,CAN,1992,Barcelona,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,False
David Bdard,M,Canada,CAN,1996,Atlanta,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,False
Maxim Bouchard,M,Canada,CAN,2016,Rio de Janeiro,Diving,Diving Men's Platform,No medal,Diving,DIV,False,True
Philippe Comtois,M,Canada,CAN,1996,Atlanta,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,True
Philippe Comtois,M,Canada,CAN,2004,Athina,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,False
Philippe Comtois,M,Canada,CAN,2004,Athina,Diving,Diving Men's Synchronized Platform,No medal,Diving,DIV,True,False
Scott Cranham,M,Canada,CAN,1972,Munich,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,True
Scott Cranham,M,Canada,CAN,1972,Munich,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Scott Cranham,M,Canada,CAN,1976,Montreal,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,False
Scott Cranham,M,Canada,CAN,1976,Montreal,Diving,Diving Men's Platform,No medal,Diving,DIV,True,False
Alexandre Despatie,M,Canada,CAN,2000,Sydney,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Alexandre Despatie,M,Canada,CAN,2004,Athina,Diving,Diving Men's Springboard,Silver,Diving,DIV,True,False
Alexandre Despatie,M,Canada,CAN,2004,Athina,Diving,Diving Men's Platform,No medal,Diving,DIV,True,False
Alexandre Despatie,M,Canada,CAN,2004,Athina,Diving,Diving Men's Synchronized Platform,No medal,Diving,DIV,True,False
Alexandre Despatie,M,Canada,CAN,2008,Beijing,Diving,Diving Men's Springboard,Silver,Diving,DIV,True,False
Alexandre Despatie,M,Canada,CAN,2008,Beijing,Diving,Diving Men's Synchronized Springboard,No medal,Diving,DIV,True,False
Alexandre Despatie,M,Canada,CAN,2012,London,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,False
Alexandre Despatie,M,Canada,CAN,2012,London,Diving,Diving Men's Synchronized Springboard,No medal,Diving,DIV,True,False
Thomas Dinsley,M,Canada,CAN,1964,Tokyo,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,True
Thomas Dinsley,M,Canada,CAN,1964,Tokyo,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Robert Eaton,M,Canada,CAN,1968,Mexico City,Diving,Diving Men's Platform,No medal,Diving,DIV,False,True
Lawrence Flewwelling,M,Canada,CAN,1988,Seoul,Diving,Diving Men's Springboard,No medal,Diving,DIV,False,True
Richard Flint,M,Canada,CAN,1920,Antwerpen,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,True
Richard Flint,M,Canada,CAN,1920,Antwerpen,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Richard Flint,M,Canada,CAN,1920,Antwerpen,Diving,Diving Men's Plain High,No medal,Diving,DIV,True,True
Bruno Fournier,M,Canada,CAN,1992,Barcelona,Diving,Diving Men's Platform,No medal,Diving,DIV,False,True
Ronald Friesen,M,Canada,CAN,1972,Munich,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,True
Ronald Friesen,M,Canada,CAN,1972,Munich,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Philippe Gagn,M,Canada,CAN,2016,Rio de Janeiro,Diving,Diving Men's Springboard,No medal,Diving,DIV,False,True
Glen Grout,M,Canada,CAN,1976,Montreal,Diving,Diving Men's Platform,No medal,Diving,DIV,False,True
William Hayes,M,Canada,CAN,1992,Barcelona,Diving,Diving Men's Platform,No medal,Diving,DIV,False,True
Jeffrey Hirst,M,Canada,CAN,1988,Seoul,Diving,Diving Men's Platform,No medal,Diving,DIV,False,True
Franois Imbeau-dulac,M,Canada,CAN,2012,London,Diving,Diving Men's Springboard,No medal,Diving,DIV,False,True
Christopher Kalec,M,Canada,CAN,2000,Sydney,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Christopher Kalec,M,Canada,CAN,2004,Athina,Diving,Diving Men's Platform,No medal,Diving,DIV,True,False
Jeffrey Liberty,M,Canada,CAN,2000,Sydney,Diving,Diving Men's Springboard,No medal,Diving,DIV,False,True
John Lyons,M,Canada,CAN,1912,Stockholm,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
John Lyons,M,Canada,CAN,1912,Stockholm,Diving,Diving Men's Plain High,No medal,Diving,DIV,True,True
Riley Mccormick,M,Canada,CAN,2008,Beijing,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Riley Mccormick,M,Canada,CAN,2012,London,Diving,Diving Men's Platform,No medal,Diving,DIV,True,False
Ernest Meissner,M,Canada,CAN,1960,Roma,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,True
Ernest Meissner,M,Canada,CAN,1960,Roma,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Arturo Miranda,M,Canada,CAN,2008,Beijing,Diving,Diving Men's Synchronized Springboard,No medal,Diving,DIV,False,True
Michel Mourant,M,Canada,CAN,1984,Los Angeles,Diving,Diving Men's Springboard,No medal,Diving,DIV,False,True
William Patrick,M,Canada,CAN,1956,Melbourne,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,True
William Patrick,M,Canada,CAN,1956,Melbourne,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Alfred Phillips,M,Canada,CAN,1928,Amsterdam,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,True
Alfred Phillips,M,Canada,CAN,1928,Amsterdam,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Alfred Phillips,M,Canada,CAN,1932,Los Angeles,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,False
Alfred Phillips,M,Canada,CAN,1932,Los Angeles,Diving,Diving Men's Platform,No medal,Diving,DIV,True,False
Lynn Phoenix,M,Canada,CAN,1976,Montreal,Diving,Diving Men's Springboard,No medal,Diving,DIV,False,True
Vincent Riendeau,M,Canada,CAN,2016,Rio de Janeiro,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Reuben Ross,M,Canada,CAN,2008,Beijing,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,True
Reuben Ross,M,Canada,CAN,2008,Beijing,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Reuben Ross,M,Canada,CAN,2012,London,Diving,Diving Men's Synchronized Springboard,No medal,Diving,DIV,True,False
Marcus Rourke,M,Canada,CAN,1984,Los Angeles,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Marcus Rourke,M,Canada,CAN,1992,Barcelona,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,False
Randolph Sageman,M,Canada,CAN,1984,Los Angeles,Diving,Diving Men's Springboard,No medal,Diving,DIV,False,True
Eric Sehn,M,Canada,CAN,2012,London,Diving,Diving Men's Platform,No medal,Diving,DIV,False,True
Arthur Stott,M,Canada,CAN,1932,Los Angeles,Diving,Diving Men's Springboard,No medal,Diving,DIV,False,True
Kenneth Sully,M,Canada,CAN,1968,Mexico City,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,True
Kenneth Sully,M,Canada,CAN,1968,Mexico City,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Kenneth Sully,M,Canada,CAN,1972,Munich,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,False
Kenneth Sully,M,Canada,CAN,1972,Munich,Diving,Diving Men's Platform,No medal,Diving,DIV,True,False
Robert Zimmerman,M,Canada,CAN,1908,London,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,True
Robert Zimmerman,M,Canada,CAN,1912,Stockholm,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,False
Cedric Fofana,M,Canada,CAN,2020,Tokyo,Diving,Men's 3m Springboard,No medal,Men's,DIV,False,True
Vincent Riendeau,M,Canada,CAN,2020,Tokyo,Diving,Men's Synchronised 10m Platform Team,No medal,Men's,DIV,True,False
Rylan Wiens,M,Canada,CAN,2020,Tokyo,Diving,Men's 10m Platform,No medal,Men's,DIV,True,True
Nathan Zsombor-murray,M,Canada,CAN,2020,Tokyo,Diving,Men's 10m Platform,No medal,Men's,DIV,True,True
Nathan Zsombor-murray,M,Canada,CAN,2020,Tokyo,Diving,Men's Synchronised 10m Platform Team,No medal,Men's,DIV,True,True
Nathan Zsombor-murray,M,Canada,CAN,2024,Paris,Diving,Men's 10m Platform,No medal,Men's,DIV,True,False
Nathan Zsombor-murray,M,Canada,CAN,2024,Paris,Diving,Men's Synchronised 10m Platform,Bronze,Men's,DIV,True,False
Rylan Wiens,M,Canada,CAN,2024,Paris,Diving,Men's 10m Platform,No medal,Men's,DIV,True,False
Rylan Wiens,M,Canada,CAN,2024,Paris,Diving,Men's Synchronised 10m Platform,Bronze,Men's,DIV,True,False
