Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Ji Balatk,M,Czechoslovakia,TCH,1972,Munich,Basketball,Basketball Men's Basketball,No medal,False
Ji Baumruk,M,Czechoslovakia,TCH,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,True
Ji Baumruk,M,Czechoslovakia,TCH,1960,Roma,Basketball,Basketball Men's Basketball,No medal,True
Miroslav Baumruk,M,Czechoslovakia,TCH,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,False
Josef Blohradsk,M,Czechoslovakia,TCH,1948,London,Basketball,Basketball Men's Basketball,No medal,False
Ctirad Benek,M,Czechoslovakia,TCH,1948,London,Basketball,Basketball Men's Basketball,No medal,False
Jan Blaek,M,Czechoslovakia,TCH,1972,Munich,Basketball,Basketball Men's Basketball,No medal,False
Jan Bobrovsk,M,Czechoslovakia,TCH,1972,Munich,Basketball,Basketball Men's Basketball,No medal,False
Zdenk Bobrovsk,M,Czechoslovakia,TCH,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,True
Zdenk Bobrovsk,M,Czechoslovakia,TCH,1960,Roma,Basketball,Basketball Men's Basketball,No medal,True
Pavol Bojanovsk,M,Czechoslovakia,TCH,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,False
Kamil Brabenec,M,Czechoslovakia,TCH,1972,Munich,Basketball,Basketball Men's Basketball,No medal,True
Kamil Brabenec,M,Czechoslovakia,TCH,1976,Montreal,Basketball,Basketball Men's Basketball,No medal,True
Kamil Brabenec,M,Czechoslovakia,TCH,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,True
Zdenk Chlup,M,Czechoslovakia,TCH,1948,London,Basketball,Basketball Men's Basketball,No medal,False
Ji Tyrok,M,Czechoslovakia,TCH,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,False
Zdenk Doua,M,Czechoslovakia,TCH,1972,Munich,Basketball,Basketball Men's Basketball,No medal,True
Zdenk Doua,M,Czechoslovakia,TCH,1976,Montreal,Basketball,Basketball Men's Basketball,No medal,True
Zdenk Doua,M,Czechoslovakia,TCH,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,True
Ji Drvota,M,Czechoslovakia,TCH,1948,London,Basketball,Basketball Men's Basketball,No medal,False
Alois Dvoek,M,Czechoslovakia,TCH,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,False
Ludvk Dvoek,M,Czechoslovakia,TCH,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,False
Josef Ezr,M,Czechoslovakia,TCH,1948,London,Basketball,Basketball Men's Basketball,No medal,True
Josef Ezr,M,Czechoslovakia,TCH,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,True
Frantiek Hjek,M,Czechoslovakia,TCH,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,False
Vlastimil Havlk,M,Czechoslovakia,TCH,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,False
Vtzslav Hlouek,M,Czechoslovakia,TCH,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,False
Eugen Horniak,M,Czechoslovakia,TCH,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,False
Gustav Hraka,M,Czechoslovakia,TCH,1976,Montreal,Basketball,Basketball Men's Basketball,No medal,True
Gustav Hraka,M,Czechoslovakia,TCH,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,True
Jozef Kalina,M,Czechoslovakia,TCH,1948,London,Basketball,Basketball Men's Basketball,No medal,False
Jaroslav Kantrek,M,Czechoslovakia,TCH,1976,Montreal,Basketball,Basketball Men's Basketball,No medal,False
Jindich Kinsk,M,Czechoslovakia,TCH,1960,Roma,Basketball,Basketball Men's Basketball,No medal,False
Josef Klma,M,Czechoslovakia,TCH,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,False
Vlastibor Klime,M,Czechoslovakia,TCH,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,False
Miloslav Kodl,M,Czechoslovakia,TCH,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,False
Lubo Kol,M,Czechoslovakia,TCH,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,False
Zdenk Konen,M,Czechoslovakia,TCH,1960,Roma,Basketball,Basketball Men's Basketball,No medal,False
Ji Konopsek,M,Czechoslovakia,TCH,1972,Munich,Basketball,Basketball Men's Basketball,No medal,True
Ji Konopsek,M,Czechoslovakia,TCH,1976,Montreal,Basketball,Basketball Men's Basketball,No medal,True
Frantiek Konvika,M,Czechoslovakia,TCH,1960,Roma,Basketball,Basketball Men's Basketball,No medal,False
Zdenk Kos,M,Czechoslovakia,TCH,1972,Munich,Basketball,Basketball Men's Basketball,No medal,True
Zdenk Kos,M,Czechoslovakia,TCH,1976,Montreal,Basketball,Basketball Men's Basketball,No medal,True
Zdenk Kos,M,Czechoslovakia,TCH,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,True
Jan Kozk,M,Czechoslovakia,TCH,1948,London,Basketball,Basketball Men's Basketball,No medal,True
Jan Kozk,M,Czechoslovakia,TCH,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,True
Vclav Krsa,M,Czechoslovakia,TCH,1948,London,Basketball,Basketball Men's Basketball,No medal,False
Zoltn Krenick,M,Czechoslovakia,TCH,1948,London,Basketball,Basketball Men's Basketball,No medal,False
Josef Kepela,M,Czechoslovakia,TCH,1948,London,Basketball,Basketball Men's Basketball,No medal,False
Stanislav Kropilk,M,Czechoslovakia,TCH,1976,Montreal,Basketball,Basketball Men's Basketball,No medal,True
Stanislav Kropilk,M,Czechoslovakia,TCH,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,True
Karel Kuhn,M,Czechoslovakia,TCH,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,False
Boris Lukik,M,Czechoslovakia,TCH,1960,Roma,Basketball,Basketball Men's Basketball,No medal,False
Duan Lukik,M,Czechoslovakia,TCH,1960,Roma,Basketball,Basketball Men's Basketball,No medal,False
Ji Matouek,M,Czechoslovakia,TCH,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,False
Josef Moc,M,Czechoslovakia,TCH,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,False
Ivan Mrzek,M,Czechoslovakia,TCH,1948,London,Basketball,Basketball Men's Basketball,No medal,True
Ivan Mrzek,M,Czechoslovakia,TCH,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,True
Petr Novick,M,Czechoslovakia,TCH,1972,Munich,Basketball,Basketball Men's Basketball,No medal,False
Vladimr Padrta,M,Czechoslovakia,TCH,1976,Montreal,Basketball,Basketball Men's Basketball,No medal,False
Vojtch Petr,M,Czechoslovakia,TCH,1976,Montreal,Basketball,Basketball Men's Basketball,No medal,False
Frantiek Picek,M,Czechoslovakia,TCH,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,False
Vladimr Pitlk,M,Czechoslovakia,TCH,1960,Roma,Basketball,Basketball Men's Basketball,No medal,False
Ji Pospil,M,Czechoslovakia,TCH,1972,Munich,Basketball,Basketball Men's Basketball,No medal,True
Ji Pospil,M,Czechoslovakia,TCH,1976,Montreal,Basketball,Basketball Men's Basketball,No medal,True
Ji Pospil,M,Czechoslovakia,TCH,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,True
Hubert Prokop,M,Czechoslovakia,TCH,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,False
Ladislav Prokop,M,Czechoslovakia,TCH,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,False
Vladimr Ptek,M,Czechoslovakia,TCH,1976,Montreal,Basketball,Basketball Men's Basketball,No medal,False
Peter Rajniak,M,Czechoslovakia,TCH,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,False
Ji Rika,M,Czechoslovakia,TCH,1972,Munich,Basketball,Basketball Men's Basketball,No medal,False
Bohuslav Rylich,M,Czechoslovakia,TCH,1960,Roma,Basketball,Basketball Men's Basketball,No medal,False
Zdenk Rylich,M,Czechoslovakia,TCH,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,False
Justin Sedlk,M,Czechoslovakia,TCH,1976,Montreal,Basketball,Basketball Men's Basketball,No medal,False
Ji Siegel,M,Czechoslovakia,TCH,1948,London,Basketball,Basketball Men's Basketball,No medal,False
Jaroslav P,M,Czechoslovakia,TCH,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,False
Jaroslav Skla,M,Czechoslovakia,TCH,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,False
Miloslav Kek,M,Czechoslovakia,TCH,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,False
Ji Astn,M,Czechoslovakia,TCH,1960,Roma,Basketball,Basketball Men's Basketball,No medal,False
Jaroslav Tetiva,M,Czechoslovakia,TCH,1960,Roma,Basketball,Basketball Men's Basketball,No medal,False
Bohumil Tomek,M,Czechoslovakia,TCH,1960,Roma,Basketball,Basketball Men's Basketball,No medal,False
Josef Toms,M,Czechoslovakia,TCH,1948,London,Basketball,Basketball Men's Basketball,No medal,False
Ladislav Trpko,M,Czechoslovakia,TCH,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,True
Ladislav Trpko,M,Czechoslovakia,TCH,1948,London,Basketball,Basketball Men's Basketball,No medal,True
Duan Ek,M,Czechoslovakia,TCH,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,False
Ji Zednek,M,Czechoslovakia,TCH,1972,Munich,Basketball,Basketball Men's Basketball,No medal,False
Ji Zdek,M,Czechoslovakia,TCH,1972,Munich,Basketball,Basketball Men's Basketball,No medal,False
