Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Dianne Alagich,F,Australia,AUS,2000,Sydney,Football,Football Women's Football,No medal,Football,FBL,True
Dianne Alagich,F,Australia,AUS,2004,Athina,Football,Football Women's Football,No medal,Football,FBL,True
Laura Alleway,F,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,No medal,Football,FBL,False
Mackenzie Arnold,F,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,No medal,Football,FBL,True
Sharon Black,F,Australia,AUS,2000,Sydney,Football,Football Women's Football,No medal,Football,FBL,False
Ellie Carpenter,F,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,No medal,Football,FBL,True
Stephanie-Elise Catley,F,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,No medal,Football,FBL,False
Larissa Crummer,F,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,No medal,Football,FBL,False
Rhian Davies,F,Australia,AUS,2004,Athina,Football,Football Women's Football,No medal,Football,FBL,False
Lisa Vanna,F,Australia,AUS,2004,Athina,Football,Football Women's Football,No medal,Football,FBL,True
Lisa Vanna,F,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,No medal,Football,FBL,True
Bryony Duus,F,Australia,AUS,2000,Sydney,Football,Football Women's Football,No medal,Football,FBL,False
Alicia Ferguson,F,Australia,AUS,2000,Sydney,Football,Football Women's Football,No medal,Football,FBL,False
Caitlin Foord,F,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,No medal,Football,FBL,True
Alison Forman,F,Australia,AUS,2000,Sydney,Football,Football Women's Football,No medal,Football,FBL,False
Gillian Foster,F,Australia,AUS,2004,Athina,Football,Football Women's Football,No medal,Football,FBL,False
Heather Garriock,F,Australia,AUS,2000,Sydney,Football,Football Women's Football,No medal,Football,FBL,True
Heather Garriock,F,Australia,AUS,2004,Athina,Football,Football Women's Football,No medal,Football,FBL,True
Kelly Golebiowski,F,Australia,AUS,2000,Sydney,Football,Football Women's Football,No medal,Football,FBL,False
Katrina-Lee Gorry,F,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,No medal,Football,FBL,False
Michelle Heyman,F,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,No medal,Football,FBL,True
Linda Hughes,F,Australia,AUS,2000,Sydney,Football,Football Women's Football,No medal,Football,FBL,False
Cassandra Kell,F,Australia,AUS,2004,Athina,Football,Football Women's Football,No medal,Football,FBL,False
Elise Kellond-knight,F,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,No medal,Football,FBL,True
Alanna Kennedy,F,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,No medal,Football,FBL,True
Samantha Kerr,F,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,No medal,Football,FBL,False
Selin Kuralay,F,Australia,AUS,2004,Athina,Football,Football Women's Football,No medal,Football,FBL,False
Kylie Ledbrook,F,Australia,AUS,2004,Athina,Football,Football Women's Football,No medal,Football,FBL,False
Chloe Logarzo,F,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,No medal,Football,FBL,True
Kate Mcshea,F,Australia,AUS,2000,Sydney,Football,Football Women's Football,No medal,Football,FBL,False
Julie Murray,F,Australia,AUS,2000,Sydney,Football,Football Women's Football,No medal,Football,FBL,False
Joanne Peters,F,Australia,AUS,2004,Athina,Football,Football Women's Football,No medal,Football,FBL,False
Clare Polkinghorne,F,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,No medal,Football,FBL,True
Karla Reuter,F,Australia,AUS,2004,Athina,Football,Football Women's Football,No medal,Football,FBL,False
Cheryl Salisbury,F,Australia,AUS,2000,Sydney,Football,Football Women's Football,No medal,Football,FBL,True
Cheryl Salisbury,F,Australia,AUS,2004,Athina,Football,Football Women's Football,No medal,Football,FBL,True
Sally Shipard,F,Australia,AUS,2004,Athina,Football,Football Women's Football,No medal,Football,FBL,False
Kyah Simon,F,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,No medal,Football,FBL,True
Thea Slatyer,F,Australia,AUS,2004,Athina,Football,Football Women's Football,No medal,Football,FBL,False
Danielle Small,F,Australia,AUS,2004,Athina,Football,Football Women's Football,No medal,Football,FBL,False
Bridgette Starr,F,Australia,AUS,2000,Sydney,Football,Football Women's Football,No medal,Football,FBL,False
Anissa Tann-darby,F,Australia,AUS,2000,Sydney,Football,Football Women's Football,No medal,Football,FBL,False
Emily Egmond,F,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,No medal,Football,FBL,False
Sacha Wainwright,F,Australia,AUS,2000,Sydney,Football,Football Women's Football,No medal,Football,FBL,True
Sacha Wainwright,F,Australia,AUS,2004,Athina,Football,Football Women's Football,No medal,Football,FBL,True
Sarah Walsh,F,Australia,AUS,2004,Athina,Football,Football Women's Football,No medal,Football,FBL,False
Tracey Wheeler,F,Australia,AUS,2000,Sydney,Football,Football Women's Football,No medal,Football,FBL,False
Lydia Williams,F,Australia,AUS,2016,Rio de Janeiro,Football,Football Women's Football,No medal,Football,FBL,True
Amy Wilson,F,Australia,AUS,2000,Sydney,Football,Football Women's Football,No medal,Football,FBL,False
Mackenzie Arnold,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,True
Laura Brock,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Ellie Carpenter,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,True
Steph Catley,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,True
Kyra Cooney-cross,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,True
Caitlin Foord,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,True
Mary Fowler,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,True
Emily Gielnik,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Charlotte Grant,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Elise Kellond-knight,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,True
Alanna Kennedy,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,True
Sam Kerr,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Chloe Logarzo,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,True
Aivi Luik,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Teagan Micah,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,True
Courtney Nevin,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Clare Polkinghorne,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,True
Hayley Raso,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,True
Kyah Simon,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,True
van Emily,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,True
Lydia Williams,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,True
Tameka Yallop,F,Australia,AUS,2020,Tokyo,Football,Women Team,No medal,Women,FBL,True
Alanna Kennedy,F,Australia,AUS,2024,Paris,Football,Women,No medal,Women,FBL,True
Caitlin Foord,F,Australia,AUS,2024,Paris,Football,Women,No medal,Women,FBL,True
Clare Polkinghorne,F,Australia,AUS,2024,Paris,Football,Women,No medal,Women,FBL,True
Clare Hunt,F,Australia,AUS,2024,Paris,Football,Women,No medal,Women,FBL,False
Clare Wheeler,F,Australia,AUS,2024,Paris,Football,Women,No medal,Women,FBL,False
Cortnee Vine,F,Australia,AUS,2024,Paris,Football,Women,No medal,Women,FBL,False
Ellie Carpenter,F,Australia,AUS,2024,Paris,Football,Women,No medal,Women,FBL,True
van Emily,F,Australia,AUS,2024,Paris,Football,Women,No medal,Women,FBL,True
Hayley Raso,F,Australia,AUS,2024,Paris,Football,Women,No medal,Women,FBL,True
Kaitlyn Torpey,F,Australia,AUS,2024,Paris,Football,Women,No medal,Women,FBL,False
Katrina Gorry,F,Australia,AUS,2024,Paris,Football,Women,No medal,Women,FBL,False
Kyra Cooney-cross,F,Australia,AUS,2024,Paris,Football,Women,No medal,Women,FBL,True
Mackenzie Arnold,F,Australia,AUS,2024,Paris,Football,Women,No medal,Women,FBL,True
Mary Fowler,F,Australia,AUS,2024,Paris,Football,Women,No medal,Women,FBL,True
Michelle Heyman,F,Australia,AUS,2024,Paris,Football,Women,No medal,Women,FBL,True
Sharn Freier,F,Australia,AUS,2024,Paris,Football,Women,No medal,Women,FBL,False
Steph Catley,F,Australia,AUS,2024,Paris,Football,Women,No medal,Women,FBL,True
Tameka Yallop,F,Australia,AUS,2024,Paris,Football,Women,No medal,Women,FBL,True
Teagan Micah,F,Australia,AUS,2024,Paris,Football,Women,No medal,Women,FBL,True
