Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Florian Floto,M,Germany,GER,2016,Rio de Janeiro,Archery,Archery Men's Individual,No medal,False
Michael Frankenberg,M,Germany,GER,2004,Athina,Archery,Archery Men's Individual,No medal,False
Andreas Lippoldt,M,Germany,GER,1992,Barcelona,Archery,Archery Men's Individual,No medal,True
Andreas Lippoldt,M,Germany,GER,1992,Barcelona,Archery,Archery Men's Team,No medal,True
Frank Marzoch,M,Germany,GER,1992,Barcelona,Archery,Archery Men's Individual,No medal,True
Frank Marzoch,M,Germany,GER,1992,Barcelona,Archery,Archery Men's Team,No medal,True
Camilo Mayr,M,Germany,GER,2012,London,Archery,Archery Men's Individual,No medal,False
Jens Pieper,M,Germany,GER,2008,Beijing,Archery,Archery Men's Individual,No medal,False
Marc Rsicke,M,Germany,GER,1992,Barcelona,Archery,Archery Men's Individual,No medal,True
Marc Rsicke,M,Germany,GER,1992,Barcelona,Archery,Archery Men's Team,No medal,True
Christian Stubbe,M,Germany,GER,2000,Sydney,Archery,Archery Men's Individual,No medal,False
Florian Unruh,M,Germany,GER,2020,Tokyo,Archery,Men's Individual,No medal,True
Florian Unruh,M,Germany,GER,2020,Tokyo,Archery,Mixed Team,No medal,True
Florian Unruh,M,Germany,GER,2024,Paris,Archery,Men's Individual,No medal,True
Florian Unruh,M,Germany,GER,2024,Paris,Archery,Mixed Team,Silver,True
