Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Drago Agache,M,Romania,ROU,2012,London,Swimming,Swimming Men's 100 metres Breaststroke,No medal,False
Eugen Almer,M,Romania,ROU,1972,Munich,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal,False
Cezar Bdi,M,Romania,ROU,2000,Sydney,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal,True
Cezar Bdi,M,Romania,ROU,2000,Sydney,Swimming,Swimming Men's 200 metres Individual Medley,No medal,True
Cezar Bdi,M,Romania,ROU,2000,Sydney,Swimming,Swimming Men's 400 metres Individual Medley,No medal,True
Horaiu Bdi,M,Romania,ROU,1996,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal,False
Nicolae Butacu,M,Romania,ROU,1996,Atlanta,Swimming,Swimming Men's 200 metres Freestyle,No medal,True
Nicolae Butacu,M,Romania,ROU,1996,Atlanta,Swimming,Swimming Men's 100 metres Backstroke,No medal,True
Nicolae Butacu,M,Romania,ROU,1996,Atlanta,Swimming,Swimming Men's 200 metres Backstroke,No medal,True
Alexandru Coci,M,Romania,ROU,2012,London,Swimming,Swimming Men's 200 metres Butterfly,No medal,False
Drago Coman,M,Romania,ROU,2000,Sydney,Swimming,Swimming Men's 200 metres Freestyle,No medal,True
Drago Coman,M,Romania,ROU,2000,Sydney,Swimming,Swimming Men's 400 metres Freestyle,No medal,True
Drago Coman,M,Romania,ROU,2000,Sydney,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal,True
Drago Coman,M,Romania,ROU,2000,Sydney,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal,True
Drago Coman,M,Romania,ROU,2004,Athina,Swimming,Swimming Men's 400 metres Freestyle,No medal,True
Drago Coman,M,Romania,ROU,2004,Athina,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal,True
Drago Coman,M,Romania,ROU,2008,Beijing,Swimming,Swimming Men's 400 metres Freestyle,No medal,True
Drago Coman,M,Romania,ROU,2008,Beijing,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal,True
Alin Coste,M,Romania,ROU,2016,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal,False
Rzvan Florea,M,Romania,ROU,2000,Sydney,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal,True
Rzvan Florea,M,Romania,ROU,2000,Sydney,Swimming,Swimming Men's 100 metres Backstroke,No medal,True
Rzvan Florea,M,Romania,ROU,2000,Sydney,Swimming,Swimming Men's 200 metres Backstroke,No medal,True
Rzvan Florea,M,Romania,ROU,2004,Athina,Swimming,Swimming Men's 100 metres Backstroke,No medal,True
Rzvan Florea,M,Romania,ROU,2004,Athina,Swimming,Swimming Men's 200 metres Backstroke,Bronze,True
Rzvan Florea,M,Romania,ROU,2008,Beijing,Swimming,Swimming Men's 100 metres Backstroke,No medal,True
Rzvan Florea,M,Romania,ROU,2008,Beijing,Swimming,Swimming Men's 200 metres Backstroke,No medal,True
Rzvan Florea,M,Romania,ROU,2008,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal,True
Ioan Gherghel,M,Romania,ROU,2000,Sydney,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal,True
Ioan Gherghel,M,Romania,ROU,2000,Sydney,Swimming,Swimming Men's 100 metres Butterfly,No medal,True
Ioan Gherghel,M,Romania,ROU,2000,Sydney,Swimming,Swimming Men's 200 metres Butterfly,No medal,True
Ioan Gherghel,M,Romania,ROU,2004,Athina,Swimming,Swimming Men's 100 metres Butterfly,No medal,True
Ioan Gherghel,M,Romania,ROU,2004,Athina,Swimming,Swimming Men's 200 metres Butterfly,No medal,True
Ioan Gherghel,M,Romania,ROU,2008,Beijing,Swimming,Swimming Men's 100 metres Butterfly,No medal,True
Ioan Gherghel,M,Romania,ROU,2008,Beijing,Swimming,Swimming Men's 200 metres Butterfly,No medal,True
Ioan Gherghel,M,Romania,ROU,2008,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal,True
Robert Glin,M,Romania,ROU,2016,Rio de Janeiro,Swimming,Swimming Men's 100 metres Backstroke,No medal,True
Robert Glin,M,Romania,ROU,2016,Rio de Janeiro,Swimming,Swimming Men's 200 metres Backstroke,No medal,True
Alexandru Ioanovici,M,Romania,ROU,1996,Atlanta,Swimming,Swimming Men's 50 metres Freestyle,No medal,True
Alexandru Ioanovici,M,Romania,ROU,1996,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal,True
Nicolae Ivan,M,Romania,ROU,1996,Atlanta,Swimming,Swimming Men's 100 metres Freestyle,No medal,True
Nicolae Ivan,M,Romania,ROU,1996,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal,True
Ladislau Koszta,M,Romania,ROU,1968,Mexico City,Swimming,Swimming Men's 100 metres Breaststroke,No medal,True
Ladislau Koszta,M,Romania,ROU,1968,Mexico City,Swimming,Swimming Men's 200 metres Breaststroke,No medal,True
Daniel Macovei,M,Romania,ROU,2016,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal,False
Mihai Mandache,M,Romania,ROU,1980,Moskva,Swimming,Swimming Men's 100 metres Backstroke,No medal,True
Mihai Mandache,M,Romania,ROU,1980,Moskva,Swimming,Swimming Men's 200 metres Backstroke,No medal,True
Mihai Mitrofan,M,Romania,ROU,1960,Roma,Swimming,Swimming Men's 200 metres Breaststroke,No medal,False
Iosif Novac,M,Romania,ROU,1952,Helsinki,Swimming,Swimming Men's 100 metres Freestyle,No medal,False
Rzvan Petcu,M,Romania,ROU,1996,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal,True
Rzvan Petcu,M,Romania,ROU,1996,Atlanta,Swimming,Swimming Men's 100 metres Butterfly,No medal,True
Robert Pinter,M,Romania,ROU,1992,Barcelona,Swimming,Swimming Men's 200 metres Freestyle,No medal,True
Robert Pinter,M,Romania,ROU,1992,Barcelona,Swimming,Swimming Men's 200 metres Butterfly,No medal,True
Alexandru Popescu,M,Romania,ROU,1956,Melbourne,Swimming,Swimming Men's 200 metres Butterfly,No medal,True
Alexandru Popescu,M,Romania,ROU,1960,Roma,Swimming,Swimming Men's 200 metres Butterfly,No medal,True
Valentin Preda,M,Romania,ROU,2008,Beijing,Swimming,Swimming Men's 100 metres Breaststroke,No medal,True
Valentin Preda,M,Romania,ROU,2008,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal,True
Marius Radu,M,Romania,ROU,2016,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,No medal,True
Marius Radu,M,Romania,ROU,2016,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal,True
Marian Satnoianu,M,Romania,ROU,1992,Barcelona,Swimming,Swimming Men's 200 metres Individual Medley,No medal,True
