Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Maret Balkestein-grothues,F,Netherlands,NED,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Yvon Belin,F,Netherlands,NED,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Jacintha Boersma,F,Netherlands,NED,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True,True
Jacintha Boersma,F,Netherlands,NED,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True,False
Erna Brinkman,F,Netherlands,NED,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True,True
Erna Brinkman,F,Netherlands,NED,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True,False
Anne Buijs,F,Netherlands,NED,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True,True
Heleen Crielaard,F,Netherlands,NED,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Marjolein Jong,F,Netherlands,NED,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True,True
Marjolein Jong,F,Netherlands,NED,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True,False
Robin Kruijf,F,Netherlands,NED,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Laura Dijkema,F,Netherlands,NED,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Emmy Fledderus,F,Netherlands,NED,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Jenny Fleurke,F,Netherlands,NED,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Kirsten Gleis,F,Netherlands,NED,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Aafke Hament,F,Netherlands,NED,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Vera Koenen,F,Netherlands,NED,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Marrit Leenstra,F,Netherlands,NED,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Elles Leferink,F,Netherlands,NED,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Irena Machovcak,F,Netherlands,NED,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True,True
Irena Machovcak,F,Netherlands,NED,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True,False
Alida Moons,F,Netherlands,NED,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Judith Pietersen,F,Netherlands,NED,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Celeste Plak,F,Netherlands,NED,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True,True
Myrthe Schoot,F,Netherlands,NED,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Lonneke Sletjes,F,Netherlands,NED,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Debby Stam-pilon,F,Netherlands,NED,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Quinta Steenbergen,F,Netherlands,NED,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Femke Stoltenborg,F,Netherlands,NED,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Johanna (kooijmans-),F,Netherlands,NED,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Claudia Thiel,F,Netherlands,NED,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Ingrid Visser,F,Netherlands,NED,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
Henritte Weersing,F,Netherlands,NED,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True,True
Henritte Weersing,F,Netherlands,NED,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True,False
Sandra Wiegers,F,Netherlands,NED,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False,True
van Sarah,F,Netherlands,NED,2024,Paris,Volleyball,Women,No medal,Women,VVO,False,True
Celeste Plak,F,Netherlands,NED,2024,Paris,Volleyball,Women,No medal,Women,VVO,True,False
Jolien Knollema,F,Netherlands,NED,2024,Paris,Volleyball,Women,No medal,Women,VVO,False,True
Juliet Lohuis,F,Netherlands,NED,2024,Paris,Volleyball,Women,No medal,Women,VVO,False,True
Anne Buijs,F,Netherlands,NED,2024,Paris,Volleyball,Women,No medal,Women,VVO,True,False
Britt Bongaerts,F,Netherlands,NED,2024,Paris,Volleyball,Women,No medal,Women,VVO,False,True
Indy Baijens,F,Netherlands,NED,2024,Paris,Volleyball,Women,No medal,Women,VVO,False,True
Marrit Jasper,F,Netherlands,NED,2024,Paris,Volleyball,Women,No medal,Women,VVO,False,True
Nika Daalderop,F,Netherlands,NED,2024,Paris,Volleyball,Women,No medal,Women,VVO,False,True
Eline Timmerman,F,Netherlands,NED,2024,Paris,Volleyball,Women,No medal,Women,VVO,False,True
Florien Reesink,F,Netherlands,NED,2024,Paris,Volleyball,Women,No medal,Women,VVO,False,True
Elles Dambrink,F,Netherlands,NED,2024,Paris,Volleyball,Women,No medal,Women,VVO,False,True
Nova Marring,F,Netherlands,NED,2024,Paris,Volleyball,Women,No medal,Women,VVO,False,True
