Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Yekaterina Bukina,F,Russia,RUS,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Bronze,False
Milana Dadasheva,F,Russia,RUS,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Flyweight, Freestyle",No medal,False
Nataliya Golts,F,Russia,RUS,2008,Beijing,Wrestling,"Wrestling Women's Lightweight, Freestyle",No medal,False
Alyona Kartashova,F,Russia,RUS,2004,Athina,Wrestling,"Wrestling Women's Middleweight, Freestyle",No medal,True
Alyona Kartashova,F,Russia,RUS,2008,Beijing,Wrestling,"Wrestling Women's Middleweight, Freestyle",Silver,True
Gyuzel Manyurova,F,Russia,RUS,2004,Athina,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Silver,False
Larisa Orzhak,F,Russia,RUS,2004,Athina,Wrestling,"Wrestling Women's Flyweight, Freestyle",No medal,False
Yelena Perepelkina,F,Russia,RUS,2008,Beijing,Wrestling,"Wrestling Women's Heavyweight, Freestyle",No medal,False
Zamira Rakhmanova,F,Russia,RUS,2008,Beijing,Wrestling,"Wrestling Women's Flyweight, Freestyle",No medal,False
Olga Smirnova,F,Russia,RUS,2004,Athina,Wrestling,"Wrestling Women's Lightweight, Freestyle",No medal,False
Inna Trazhukova,F,Russia,RUS,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Middleweight, Freestyle",No medal,False
Lyubov Volosova,F,Russia,RUS,2012,London,Wrestling,"Wrestling Women's Middleweight, Freestyle",Bronze,False
Nataliya Vorobyova,F,Russia,RUS,2012,London,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Gold,True
Nataliya Vorobyova,F,Russia,RUS,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Light-Heavyweight, Freestyle",Silver,True
Valeriya Zholobova-koblova,F,Russia,RUS,2012,London,Wrestling,"Wrestling Women's Lightweight, Freestyle",No medal,True
Valeriya Zholobova-koblova,F,Russia,RUS,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Lightweight, Freestyle",Silver,True
Olga Khoroshavtseva,F,Russia,ROC,2020,Tokyo,Wrestling,Women's Freestyle 53kg,No medal,False
Valeria Koblova,F,Russia,ROC,2020,Tokyo,Wrestling,Women's Freestyle 57kg,No medal,False
Stalvira Orshush,F,Russia,ROC,2020,Tokyo,Wrestling,Women's Freestyle 50kg,No medal,False
Liubov Ovcharova,F,Russia,ROC,2020,Tokyo,Wrestling,Women's Freestyle 62kg,No medal,False
Khanum Velieva,F,Russia,ROC,2020,Tokyo,Wrestling,Women's Freestyle 68kg,No medal,False
Natalia Vorobieva,F,Russia,ROC,2020,Tokyo,Wrestling,Women's Freestyle 76kg,No medal,False
