Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Elia Valdene),F,Spain-1,ESP,1924,Paris,Tennis,Tennis Mixed Doubles,No medal,False
Nuria Vives,F,Spain-1,ESP,2012,London,Tennis,Tennis Women's Doubles,No medal,False
Mara Snchez,F,Spain-1,ESP,2012,London,Tennis,Tennis Women's Doubles,No medal,False
Ana Garrigues,F,Spain-1,ESP,2004,Athina,Tennis,Tennis Women's Doubles,No medal,True
Ana Garrigues,F,Spain-1,ESP,2008,Beijing,Tennis,Tennis Women's Doubles,Silver,True
Garbie Blanco,F,Spain-1,ESP,2016,Rio de Janeiro,Tennis,Tennis Women's Doubles,No medal,False
Virginia Pascual,F,Spain-1,ESP,2008,Beijing,Tennis,Tennis Women's Doubles,Silver,False
Arnzazu Vicario,F,Spain-1,ESP,2004,Athina,Tennis,Tennis Women's Doubles,No medal,False
Carla Navarro,F,Spain-1,ESP,2016,Rio de Janeiro,Tennis,Tennis Mixed Doubles,No medal,True
Carla Navarro,F,Spain-1,ESP,2016,Rio de Janeiro,Tennis,Tennis Women's Doubles,No medal,True
