Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Pramsiri Bunphithak,F,Thailand,THA,2008,Beijing,Weightlifting,Weightlifting Women's Flyweight,No medal,False
Saipin Dejsaeng,F,Thailand,THA,2000,Sydney,Weightlifting,Weightlifting Women's Middleweight,No medal,False
Prapawadee Jaroenrattanatarakoon,F,Thailand,THA,2008,Beijing,Weightlifting,Weightlifting Women's Featherweight,Gold,False
Wandee Kameaim,F,Thailand,THA,2004,Athina,Weightlifting,Weightlifting Women's Lightweight,Bronze,True
Wandee Kameaim,F,Thailand,THA,2008,Beijing,Weightlifting,Weightlifting Women's Lightweight,No medal,True
Panida Khamsri,F,Thailand,THA,2012,London,Weightlifting,Weightlifting Women's Flyweight,No medal,False
Rattikan Kulnoi,F,Thailand,THA,2012,London,Weightlifting,Weightlifting Women's Lightweight,No medal,True
Rattikan Kulnoi,F,Thailand,THA,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Middleweight,No medal,True
Pensiri Laosirikul,F,Thailand,THA,2008,Beijing,Weightlifting,Weightlifting Women's Flyweight,No medal,False
Apinya Pharksupho,F,Thailand,THA,2000,Sydney,Weightlifting,Weightlifting Women's Light-Heavyweight,No medal,False
Udomporn Polsak,F,Thailand,THA,2004,Athina,Weightlifting,Weightlifting Women's Featherweight,Gold,False
Sirivimon Pramongkhol,F,Thailand,THA,2012,London,Weightlifting,Weightlifting Women's Flyweight,No medal,False
Pimsiri Sirikaew,F,Thailand,THA,2012,London,Weightlifting,Weightlifting Women's Lightweight,Silver,True
Pimsiri Sirikaew,F,Thailand,THA,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Lightweight,Silver,True
Sukanya Srisurat,F,Thailand,THA,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Lightweight,Gold,False
Khassaraporn Suta,F,Thailand,THA,2000,Sydney,Weightlifting,Weightlifting Women's Lightweight,Bronze,False
Sopita Tanasan,F,Thailand,THA,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Flyweight,Gold,False
Pawina Thongsuk,F,Thailand,THA,2000,Sydney,Weightlifting,Weightlifting Women's Light-Heavyweight,No medal,True
Pawina Thongsuk,F,Thailand,THA,2004,Athina,Weightlifting,Weightlifting Women's Heavyweight,Gold,True
Arlee Wiratthaworn,F,Thailand,THA,2004,Athina,Weightlifting,Weightlifting Women's Flyweight,Bronze,False
Surodchana Khambao,F,Thailand,THA,2024,Paris,Weightlifting,Women's 49kg,Bronze,False
Duangaksorn Chaidee,F,Thailand,THA,2024,Paris,Weightlifting,Women's +81kg,No medal,False
