Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Henrik Andersen,M,Denmark,DEN,1992,Barcelona,Weightlifting,Weightlifting Men's Middleweight,No medal,Weightlifting,WLF,False
Ib Bergmann,M,Denmark,DEN,1972,Munich,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,Weightlifting,WLF,False
Niels Florin,M,Denmark,DEN,1920,Antwerpen,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,False
Thorvald Hansen,M,Denmark,DEN,1920,Antwerpen,Weightlifting,Weightlifting Men's Lightweight,No medal,Weightlifting,WLF,False
Bent Harsmann,M,Denmark,DEN,1972,Munich,Weightlifting,Weightlifting Men's Heavyweight,No medal,Weightlifting,WLF,False
Henri Heg,M,Denmark,DEN,1984,Los Angeles,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal,Weightlifting,WLF,False
Christian Jensen,M,Denmark,DEN,1920,Antwerpen,Weightlifting,Weightlifting Men's Middleweight,No medal,Weightlifting,WLF,False
Ejnar Jensen,M,Denmark,DEN,1920,Antwerpen,Weightlifting,Weightlifting Men's Heavyweight,No medal,Weightlifting,WLF,False
Alexander Jensen,M,Denmark,DEN,1896,Athina,Weightlifting,"Weightlifting Men's Unlimited, One Hand",Silver,Weightlifting,WLF,True
Alexander Jensen,M,Denmark,DEN,1896,Athina,Weightlifting,"Weightlifting Men's Unlimited, Two Hands",Gold,Weightlifting,WLF,True
Erling Johansen,M,Denmark,DEN,1972,Munich,Weightlifting,Weightlifting Men's Middleweight,No medal,Weightlifting,WLF,True
Erling Johansen,M,Denmark,DEN,1976,Montreal,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,Weightlifting,WLF,True
Erling Johansen,M,Denmark,DEN,1980,Moskva,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,Weightlifting,WLF,True
Per Larsen,M,Denmark,DEN,1988,Seoul,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal,Weightlifting,WLF,False
Jrgen Moritzen,M,Denmark,DEN,1948,London,Weightlifting,Weightlifting Men's Middleweight,No medal,Weightlifting,WLF,True
Jrgen Moritzen,M,Denmark,DEN,1952,Helsinki,Weightlifting,Weightlifting Men's Middleweight,No medal,Weightlifting,WLF,True
Jens Mortensen,M,Denmark,DEN,1952,Helsinki,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal,Weightlifting,WLF,False
Henry Nissen,M,Denmark,DEN,1928,Amsterdam,Weightlifting,Weightlifting Men's Lightweight,No medal,Weightlifting,WLF,False
Svend Olsen,M,Denmark,DEN,1932,Los Angeles,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver,Weightlifting,WLF,False
Kim Pedersen,M,Denmark,DEN,1992,Barcelona,Weightlifting,Weightlifting Men's Heavyweight I,No medal,Weightlifting,WLF,False
Jrgen Petersen,M,Denmark,DEN,1948,London,Weightlifting,Weightlifting Men's Lightweight,No medal,Weightlifting,WLF,False
Niels Petersen,M,Denmark,DEN,1948,London,Weightlifting,Weightlifting Men's Heavyweight,No medal,Weightlifting,WLF,False
Sren Petersen,M,Denmark,DEN,1920,Antwerpen,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,Weightlifting,WLF,False
Michael Runge,M,Denmark,DEN,1948,London,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,True
Michael Runge,M,Denmark,DEN,1952,Helsinki,Weightlifting,Weightlifting Men's Lightweight,No medal,Weightlifting,WLF,True
Frank Strmbo,M,Denmark,DEN,1988,Seoul,Weightlifting,Weightlifting Men's Heavyweight II,No medal,Weightlifting,WLF,False
