Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Catalina Gmez,F,Colombia,COL,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,No medal,Gymnastics,GAR,True
Catalina Gmez,F,Colombia,COL,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,No medal,Gymnastics,GAR,True
Catalina Gmez,F,Colombia,COL,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,No medal,Gymnastics,GAR,True
Catalina Gmez,F,Colombia,COL,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,No medal,Gymnastics,GAR,True
Jessica Ortiz,F,Colombia,COL,2012,London,Gymnastics,Gymnastics Women's Individual All-Around,No medal,Gymnastics,GAR,True
Jessica Ortiz,F,Colombia,COL,2012,London,Gymnastics,Gymnastics Women's Floor Exercise,No medal,Gymnastics,GAR,True
Jessica Ortiz,F,Colombia,COL,2012,London,Gymnastics,Gymnastics Women's Uneven Bars,No medal,Gymnastics,GAR,True
Jessica Ortiz,F,Colombia,COL,2012,London,Gymnastics,Gymnastics Women's Balance Beam,No medal,Gymnastics,GAR,True
Nathalia Crdenas,F,Colombia,COL,2008,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,No medal,Gymnastics,GAR,True
Nathalia Crdenas,F,Colombia,COL,2008,Beijing,Gymnastics,Gymnastics Women's Floor Exercise,No medal,Gymnastics,GAR,True
Nathalia Crdenas,F,Colombia,COL,2008,Beijing,Gymnastics,Gymnastics Women's Uneven Bars,No medal,Gymnastics,GAR,True
Nathalia Crdenas,F,Colombia,COL,2008,Beijing,Gymnastics,Gymnastics Women's Balance Beam,No medal,Gymnastics,GAR,True
Luisa Blanco,F,Colombia,COL,2024,Paris,Artistic Gymnastics,Women,No medal,Women,GAR,True
Luisa Blanco,F,Colombia,COL,2024,Paris,Artistic Gymnastics,Women's All-Around,No medal,Women's,GAR,True
Luisa Blanco,F,Colombia,COL,2024,Paris,Artistic Gymnastics,Women's Balance Beam,No medal,Women's,GAR,True
Luisa Blanco,F,Colombia,COL,2024,Paris,Artistic Gymnastics,Women's Floor Exercise,No medal,Women's,GAR,True
Luisa Blanco,F,Colombia,COL,2024,Paris,Artistic Gymnastics,Women's Uneven Bars,No medal,Women's,GAR,True
Luisa Blanco,F,Colombia,COL,2024,Paris,Artistic Gymnastics,Women's Vault,No medal,Women's,GAR,True
