Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Erik Ahlin,M,Sweden,SWE,1964,Tokyo,Shooting,Shooting Men's Trap,No medal,Shooting,SHO,False
Marcus Kerholm,M,Sweden,SWE,2004,Athina,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal,Shooting,SHO,False
Anders Andersson,M,Sweden,SWE,1920,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,True
Anders Andersson,M,Sweden,SWE,1920,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Silver,Shooting,SHO,True
Curt Andersson,M,Sweden,SWE,1972,Munich,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal,Shooting,SHO,True
Curt Andersson,M,Sweden,SWE,1976,Montreal,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal,Shooting,SHO,True
Per (-martinsson),M,Sweden,SWE,2004,Athina,Shooting,"Shooting Men's Running Target, 10 metres",No medal,Shooting,SHO,False
Gustaf Andersson,M,Sweden,SWE,1924,Paris,Shooting,"Shooting Men's Free Rifle, Prone, 600 metres",No medal,Shooting,SHO,True
Gustaf Andersson,M,Sweden,SWE,1924,Paris,Shooting,"Shooting Men's Free Rifle, 400, 600 and 800 metres, Team",No medal,Shooting,SHO,True
Gustaf Andersson,M,Sweden,SWE,1932,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True
Bo Andersson,M,Sweden,SWE,1996,Atlanta,Shooting,"Shooting Men's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Bo Andersson,M,Sweden,SWE,1996,Atlanta,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,True
Erik Andersson,M,Sweden,SWE,1960,Roma,Shooting,Shooting Men's Trap,No medal,Shooting,SHO,False
Bror Andreasson,M,Sweden,SWE,1920,Antwerpen,Shooting,"Shooting Men's Military Rifle, 300 metres and 600 metres, Prone, Team",No medal,Shooting,SHO,False
Per-Olof Arvidsson,M,Sweden,SWE,1908,London,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal,Shooting,SHO,True
Per-Olof Arvidsson,M,Sweden,SWE,1908,London,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Silver,Shooting,SHO,True
Per-Olof Arvidsson,M,Sweden,SWE,1908,London,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team",No medal,Shooting,SHO,True
Per-Olof Arvidsson,M,Sweden,SWE,1912,Stockholm,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal,Shooting,SHO,True
Per-Olof Arvidsson,M,Sweden,SWE,1912,Stockholm,Shooting,"Shooting Men's Military Rifle, Three Positions, 300 metres",No medal,Shooting,SHO,True
Per-Olof Arvidsson,M,Sweden,SWE,1912,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot",No medal,Shooting,SHO,True
Per-Olof Arvidsson,M,Sweden,SWE,1912,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot, Team",Gold,Shooting,SHO,True
Per-Olof Arvidsson,M,Sweden,SWE,1912,Stockholm,Shooting,"Shooting Men's Running Target, Double Shot",No medal,Shooting,SHO,True
Benkt Austrin,M,Sweden,SWE,1956,Melbourne,Shooting,"Shooting Men's Running Target, Single And Double Shot",No medal,Shooting,SHO,False
Carl Beck-friis,M,Sweden,SWE,1960,Roma,Shooting,Shooting Men's Trap,No medal,Shooting,SHO,False
Edward Benedicks,M,Sweden,SWE,1908,London,Shooting,Shooting Men's Trap,No medal,Shooting,SHO,True
Edward Benedicks,M,Sweden,SWE,1912,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot",No medal,Shooting,SHO,True
Edward Benedicks,M,Sweden,SWE,1912,Stockholm,Shooting,"Shooting Men's Running Target, Double Shot",Silver,Shooting,SHO,True
Edward Benedicks,M,Sweden,SWE,1912,Stockholm,Shooting,Shooting Men's Trap,No medal,Shooting,SHO,True
Edward Benedicks,M,Sweden,SWE,1920,Antwerpen,Shooting,"Shooting Men's Running Target, Double Shot, Team",Silver,Shooting,SHO,True
