Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Frank Fredericks,M,Namibia,NAM,1992,Barcelona,Athletics,Athletics Men's 100 metres,Silver,True
Frank Fredericks,M,Namibia,NAM,1992,Barcelona,Athletics,Athletics Men's 200 metres,Silver,True
Frank Fredericks,M,Namibia,NAM,1996,Atlanta,Athletics,Athletics Men's 100 metres,Silver,True
Frank Fredericks,M,Namibia,NAM,1996,Atlanta,Athletics,Athletics Men's 200 metres,Silver,True
Frank Fredericks,M,Namibia,NAM,2004,Athina,Athletics,Athletics Men's 100 metres,No medal,True
Frank Fredericks,M,Namibia,NAM,2004,Athina,Athletics,Athletics Men's 200 metres,No medal,True
Mynhardt Kauanivi,M,Namibia,NAM,2016,Rio de Janeiro,Athletics,Athletics Men's Marathon,No medal,False
Tuihaleni Kayele,M,Namibia,NAM,1992,Barcelona,Athletics,Athletics Men's Marathon,No medal,False
Stephan Louw,M,Namibia,NAM,2000,Sydney,Athletics,Athletics Men's Long Jump,No medal,True
Stephan Louw,M,Namibia,NAM,2008,Beijing,Athletics,Athletics Men's Long Jump,No medal,True
Willie Smith,M,Namibia,NAM,2000,Sydney,Athletics,Athletics Men's 400 metres Hurdles,No medal,False
Lucketz Swartbooi,M,Namibia,NAM,1992,Barcelona,Athletics,Athletics Men's Marathon,No medal,True
Lucketz Swartbooi,M,Namibia,NAM,2000,Sydney,Athletics,Athletics Men's Marathon,No medal,True
Joseph Tjitunga,M,Namibia,NAM,1996,Atlanta,Athletics,Athletics Men's Marathon,No medal,False
Christoffel Wyk,M,Namibia,NAM,2000,Sydney,Athletics,Athletics Men's 200 metres,No medal,True
Christoffel Wyk,M,Namibia,NAM,2004,Athina,Athletics,Athletics Men's 100 metres,No medal,True
Sherwin Vries,M,Namibia,NAM,2000,Sydney,Athletics,Athletics Men's 100 metres,No medal,False
Hilifa Rainhold,M,Namibia,NAM,2020,Tokyo,Athletics,Men's Marathon,No medal,False
