Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Derya Alkan,F,Turkey,TUR,1992,Barcelona,Judo,Judo Women's Half-Lightweight,No medal,False
Bra Katipolu,F,Turkey,TUR,2016,Rio de Janeiro,Judo,Judo Women's Half-Middleweight,No medal,False
lknur Koba,F,Turkey,TUR,1996,Atlanta,Judo,Judo Women's Half-Middleweight,No medal,False
Glah Kocatrk,F,Turkey,TUR,2012,London,Judo,Judo Women's Heavyweight,No medal,False
Dilara Lokmanhekim,F,Turkey,TUR,2016,Rio de Janeiro,Judo,Judo Women's Extra-Lightweight,No medal,False
Kayra Sayt,F,Turkey,TUR,2016,Rio de Janeiro,Judo,Judo Women's Heavyweight,No medal,False
Nee Yldz,F,Turkey,TUR,2000,Sydney,Judo,Judo Women's Extra-Lightweight,No medal,True
Nee Yldz,F,Turkey,TUR,2004,Athina,Judo,Judo Women's Extra-Lightweight,No medal,True
Hlya Enyurt,F,Turkey,TUR,1992,Barcelona,Judo,Judo Women's Extra-Lightweight,Bronze,True
Hlya Enyurt,F,Turkey,TUR,1996,Atlanta,Judo,Judo Women's Extra-Lightweight,No medal,True
Kayra Sayit,F,Turkey,TUR,2020,Tokyo,Judo,Women +78 kg,No medal,False
Gulkader Senturk,F,Turkey,TUR,2020,Tokyo,Judo,Women -48 kg,No medal,False
