Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Anna Karasyova,F,Belarus,BLR,2000,Sydney,Archery,Archery Women's Individual,No medal,True
Anna Karasyova,F,Belarus,BLR,2004,Athina,Archery,Archery Women's Individual,No medal,True
Yekaterina Mulyuk-timofeyeva,F,Belarus,BLR,2008,Beijing,Archery,Archery Women's Individual,No medal,True
Yekaterina Mulyuk-timofeyeva,F,Belarus,BLR,2012,London,Archery,Archery Women's Individual,No medal,True
Olga Yakusheva,F,Belarus,BLR,1996,Atlanta,Archery,Archery Women's Individual,No medal,False
Olga Zabugina-moroz,F,Belarus,BLR,1996,Atlanta,Archery,Archery Women's Individual,No medal,True
Olga Zabugina-moroz,F,Belarus,BLR,2000,Sydney,Archery,Archery Women's Individual,No medal,True
Karyna Dziominskaya,F,Belarus,BLR,2020,Tokyo,Archery,Women's Individual,No medal,True
Karyna Dziominskaya,F,Belarus,BLR,2020,Tokyo,Archery,Women's Team,No medal,True
Karyna Kazlouskaya,F,Belarus,BLR,2020,Tokyo,Archery,Women's Individual,No medal,True
Karyna Kazlouskaya,F,Belarus,BLR,2020,Tokyo,Archery,Women's Team,No medal,True
Hanna Marusava,F,Belarus,BLR,2020,Tokyo,Archery,Women's Individual,No medal,True
Hanna Marusava,F,Belarus,BLR,2020,Tokyo,Archery,Women's Team,No medal,True
