Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Odunayo Adekuoroye,F,Nigeria,NGR,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Featherweight, Freestyle",No medal,Wrestling,WRF,False
Aminat Adeniyi,F,Nigeria,NGR,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Lightweight, Freestyle",No medal,Wrestling,WRF,False
Miesinnei Genesis,F,Nigeria,NGR,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Flyweight, Freestyle",No medal,Wrestling,WRF,False
Amarachi Obiajunwa,F,Nigeria,NGR,2008,Beijing,Wrestling,"Wrestling Women's Heavyweight, Freestyle",No medal,Wrestling,WRF,True
Amarachi Obiajunwa,F,Nigeria,NGR,2012,London,Wrestling,"Wrestling Women's Heavyweight, Freestyle",No medal,Wrestling,WRF,True
Blessing Oborududu,F,Nigeria,NGR,2012,London,Wrestling,"Wrestling Women's Middleweight, Freestyle",No medal,Wrestling,WRF,True
Blessing Oborududu,F,Nigeria,NGR,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Middleweight, Freestyle",No medal,Wrestling,WRF,True
Hannah Rueben,F,Nigeria,NGR,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Light-Heavyweight, Freestyle",No medal,Wrestling,WRF,False
Folasade Adekuoroye,F,Nigeria,NGR,2020,Tokyo,Wrestling,Women's Freestyle 57kg,No medal,Women's,WRF,True
Oluwafunmilayo Adeniyi,F,Nigeria,NGR,2020,Tokyo,Wrestling,Women's Freestyle 62kg,No medal,Women's,WRF,False
Avorshai Idris,F,Nigeria,NGR,2020,Tokyo,Wrestling,Women's Freestyle 50kg,No medal,Women's,WRF,False
Blessing Oborududu,F,Nigeria,NGR,2020,Tokyo,Wrestling,Women's Freestyle 68kg,Silver,Women's,WRF,True
Tolulope Ogunsanya,F,Nigeria,NGR,2024,Paris,Wrestling,Women's Freestyle 53kg,No medal,Women's,WRF,False
Blessing Oborududu,F,Nigeria,NGR,2024,Paris,Wrestling,Women's Freestyle 68kg,No medal,Women's,WRF,True
Amuchechi Rueben,F,Nigeria,NGR,2024,Paris,Wrestling,Women's Freestyle 76kg,No medal,Women's,WRF,False
Folasade Adekuoroye,F,Nigeria,NGR,2024,Paris,Wrestling,Women's Freestyle 57kg,No medal,Women's,WRF,True
Omolayo Kolawole,F,Nigeria,NGR,2024,Paris,Wrestling,Women's Freestyle 62kg,No medal,Women's,WRF,False
