Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Michel Dechmann,M,Luxembourg,LUX,1920,Antwerpen,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,Wrestling,WRF,False
Adolphe Dumont,M,Luxembourg,LUX,1924,Paris,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,Wrestling,WRF,True
Adolphe Dumont,M,Luxembourg,LUX,1928,Amsterdam,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,True
Nicolas Felgen,M,Luxembourg,LUX,1948,London,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal,Wrestling,WRF,False
Hilaire Fettes,M,Luxembourg,LUX,1924,Paris,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,Wrestling,WRF,False
mile Frantz,M,Luxembourg,LUX,1928,Amsterdam,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,Wrestling,WRF,False
Henri Freylinger,M,Luxembourg,LUX,1952,Helsinki,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal,Wrestling,WRF,False
Georges Miller,M,Luxembourg,LUX,1928,Amsterdam,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal,Wrestling,WRF,False
Bernard Philippe,M,Luxembourg,LUX,1960,Roma,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal,Wrestling,WRF,False
Mathias Scheitler,M,Luxembourg,LUX,1936,Berlin,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,True
Mathias Scheitler,M,Luxembourg,LUX,1952,Helsinki,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,True
Jean Schintgen,M,Luxembourg,LUX,1960,Roma,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,Wrestling,WRF,False
Franois Schlechter,M,Luxembourg,LUX,1960,Roma,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal,Wrestling,WRF,False
Josef Schummer,M,Luxembourg,LUX,1952,Helsinki,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,False
Raymond Schummer,M,Luxembourg,LUX,1960,Roma,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,Wrestling,WRF,True
Raymond Schummer,M,Luxembourg,LUX,1964,Tokyo,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,Wrestling,WRF,True
Raymond Strasser,M,Luxembourg,LUX,1948,London,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,Wrestling,WRF,False
Oscar Theisen,M,Luxembourg,LUX,1920,Antwerpen,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,False
