Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Tadesse Abraham,M,Switzerland,SUI,2016,Rio de Janeiro,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True,True
Adolf Aebersold,M,Switzerland,SUI,1936,Berlin,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,False,True
Ernst Ammann,M,Switzerland,SUI,1968,Mexico City,Athletics,Athletics Men's Hammer Throw,No medal,Athletics,ATH,False,True
Stanislas Anselmetti,M,Switzerland,SUI,1920,Antwerpen,Athletics,"Athletics Men's 3,000 metres Walk",No medal,Athletics,ATH,True,True
Stanislas Anselmetti,M,Switzerland,SUI,1920,Antwerpen,Athletics,Athletics Men's 10 kilometres Walk,No medal,Athletics,ATH,True,True
Luigi Antognini,M,Switzerland,SUI,1920,Antwerpen,Athletics,Athletics Men's Shot Put,No medal,Athletics,ATH,False,True
Marcel Arnold,M,Switzerland,SUI,1984,Los Angeles,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,False,True
Alfred Badel,M,Switzerland,SUI,1972,Munich,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,False,True
Philipp Bandi,M,Switzerland,SUI,2008,Beijing,Athletics,"Athletics Men's 5,000 metres",No medal,Athletics,ATH,False,True
Max Barandun,M,Switzerland,SUI,1964,Tokyo,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False,True
Nicolas Briswyl,M,Switzerland,SUI,2000,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,False,True
Grard Barras,M,Switzerland,SUI,1960,Roma,Athletics,Athletics Men's Pole Vault,No medal,Athletics,ATH,False,True
Johannes Baumgartner,M,Switzerland,SUI,1952,Helsinki,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,False,True
Max Beer,M,Switzerland,SUI,1936,Berlin,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False,True
Christian Belz,M,Switzerland,SUI,2000,Sydney,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal,Athletics,ATH,True,True
Christian Belz,M,Switzerland,SUI,2004,Athina,Athletics,"Athletics Men's 5,000 metres",No medal,Athletics,ATH,True,False
Olivier Bernard,M,Switzerland,SUI,1948,London,Athletics,Athletics Men's 110 metres Hurdles,No medal,Athletics,ATH,True,True
Olivier Bernard,M,Switzerland,SUI,1952,Helsinki,Athletics,Athletics Men's 110 metres Hurdles,No medal,Athletics,ATH,True,False
Rolf Bernhard,M,Switzerland,SUI,1972,Munich,Athletics,Athletics Men's Long Jump,No medal,Athletics,ATH,True,True
Rolf Bernhard,M,Switzerland,SUI,1976,Montreal,Athletics,Athletics Men's Long Jump,No medal,Athletics,ATH,True,False
Rolf Bernhard,M,Switzerland,SUI,1980,Moskva,Athletics,Athletics Men's Long Jump,No medal,Athletics,ATH,True,False
Aldo Bertoldi,M,Switzerland,SUI,1992,Barcelona,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,False,True
Felix Bhni,M,Switzerland,SUI,1980,Moskva,Athletics,Athletics Men's Pole Vault,No medal,Athletics,ATH,True,True
Felix Bhni,M,Switzerland,SUI,1984,Los Angeles,Athletics,Athletics Men's Pole Vault,No medal,Athletics,ATH,True,False
Daniel Bltz,M,Switzerland,SUI,1992,Barcelona,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False,True
Heinz Born,M,Switzerland,SUI,1972,Munich,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,False,True
Karl Borner,M,Switzerland,SUI,1924,Paris,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True,True
Karl Borner,M,Switzerland,SUI,1924,Paris,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,True
Karl Borner,M,Switzerland,SUI,1924,Paris,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,True,True
Hansjrg Bosshard,M,Switzerland,SUI,1964,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,False,True
Hansruedi Bruder,M,Switzerland,SUI,1960,Roma,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,False,True
Andr Bucher,M,Switzerland,SUI,1996,Atlanta,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True,True
Andr Bucher,M,Switzerland,SUI,2000,Sydney,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True,False
Andr Bucher,M,Switzerland,SUI,2000,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,True,False
Andr Bucher,M,Switzerland,SUI,2004,Athina,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True,False
Constant Bucher,M,Switzerland,SUI,1920,Antwerpen,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,True,True
Constant Bucher,M,Switzerland,SUI,1924,Paris,Athletics,Athletics Men's Pentathlon,No medal,Athletics,ATH,True,False
Constant Bucher,M,Switzerland,SUI,1924,Paris,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,True,False
Rolf Bhler,M,Switzerland,SUI,1968,Mexico City,Athletics,Athletics Men's Javelin Throw,No medal,Athletics,ATH,False,True
Wilhelm Bhrer,M,Switzerland,SUI,1936,Berlin,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,False,True
Stefan Burkart,M,Switzerland,SUI,1992,Barcelona,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True,True
Stefan Burkart,M,Switzerland,SUI,1992,Barcelona,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,True
Stefan Burkart,M,Switzerland,SUI,1996,Atlanta,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True,False
Pascal Charrire,M,Switzerland,SUI,1992,Barcelona,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,True,True
Pascal Charrire,M,Switzerland,SUI,1996,Atlanta,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,True,False
Ren Charrire,M,Switzerland,SUI,1952,Helsinki,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,True,True
Ren Charrire,M,Switzerland,SUI,1960,Roma,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,True,False
