Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Horace Aldous,M,United Kingdom,GBR,1908,London,Diving,Diving Men's Platform,No medal,Diving,DIV,False,True
Blake Aldridge,M,United Kingdom,GBR,2008,Beijing,Diving,Diving Men's Synchronized Platform,No medal,Diving,DIV,False,True
Antonio Ali-ally,M,United Kingdom,GBR,1996,Atlanta,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,True
Antonio Ali-ally,M,United Kingdom,GBR,2000,Sydney,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,False
Antonio Ali-ally,M,United Kingdom,GBR,2000,Sydney,Diving,Diving Men's Synchronized Springboard,No medal,Diving,DIV,True,False
Antonio Ali-ally,M,United Kingdom,GBR,2004,Athina,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,False
Antonio Ali-ally,M,United Kingdom,GBR,2004,Athina,Diving,Diving Men's Synchronized Springboard,No medal,Diving,DIV,True,False
Jeffrey Arbon,M,United Kingdom,GBR,1988,Seoul,Diving,Diving Men's Platform,No medal,Diving,DIV,False,True
John Baker,M,United Kingdom,GBR,1972,Munich,Diving,Diving Men's Springboard,No medal,Diving,DIV,False,True
Robin Baskerville,M,United Kingdom,GBR,1968,Mexico City,Diving,Diving Men's Platform,No medal,Diving,DIV,False,True
Anthony Beckett,M,United Kingdom,GBR,1908,London,Diving,Diving Men's Springboard,No medal,Diving,DIV,False,True
Martyn Brown,M,United Kingdom,GBR,1976,Montreal,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Martyn Brown,M,United Kingdom,GBR,1980,Moskva,Diving,Diving Men's Platform,No medal,Diving,DIV,True,False
William Bull,M,United Kingdom,GBR,1908,London,Diving,Diving Men's Springboard,No medal,Diving,DIV,False,True
Wilfred Burne,M,United Kingdom,GBR,1928,Amsterdam,Diving,Diving Men's Platform,No medal,Diving,DIV,False,True
John Candler,M,United Kingdom,GBR,1960,Roma,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
John Candler,M,United Kingdom,GBR,1964,Tokyo,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,False
George Cane,M,United Kingdom,GBR,1908,London,Diving,Diving Men's Platform,No medal,Diving,DIV,False,True
Raymond Cann,M,United Kingdom,GBR,1956,Melbourne,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,True
Raymond Cann,M,United Kingdom,GBR,1956,Melbourne,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Frank Carter,M,United Kingdom,GBR,1968,Mexico City,Diving,Diving Men's Springboard,No medal,Diving,DIV,False,True
Gordon Clark,M,United Kingdom,GBR,1906,Athina,Diving,Diving Men's Platform,No medal,Diving,DIV,False,True
Harold Clarke,M,United Kingdom,GBR,1908,London,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,True
Harold Clarke,M,United Kingdom,GBR,1920,Antwerpen,Diving,Diving Men's Plain High,No medal,Diving,DIV,True,False
Harold Clarke,M,United Kingdom,GBR,1924,Paris,Diving,Diving Men's Plain High,Bronze,Diving,DIV,True,False
Keith Collin,M,United Kingdom,GBR,1960,Roma,Diving,Diving Men's Springboard,No medal,Diving,DIV,False,True
Thomas Collins,M,United Kingdom,GBR,1908,London,Diving,Diving Men's Platform,No medal,Diving,DIV,False,True
Harry Crank,M,United Kingdom,GBR,1908,London,Diving,Diving Men's Springboard,No medal,Diving,DIV,False,True
Thomas Cross,M,United Kingdom,GBR,1908,London,Diving,Diving Men's Springboard,No medal,Diving,DIV,False,True
Thomas Daley,M,United Kingdom,GBR,2008,Beijing,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Thomas Daley,M,United Kingdom,GBR,2008,Beijing,Diving,Diving Men's Synchronized Platform,No medal,Diving,DIV,True,True
Thomas Daley,M,United Kingdom,GBR,2012,London,Diving,Diving Men's Platform,Bronze,Diving,DIV,True,False
Thomas Daley,M,United Kingdom,GBR,2012,London,Diving,Diving Men's Synchronized Platform,No medal,Diving,DIV,True,False
