Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Jorge Torres,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
Albert Chvere,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
Silvio Censale,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
Jess Amadeo,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
James Figueroa,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
Efrain Santiago,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
Gualberto Ortz,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
Orlando Bobian,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
Roberto Ocasio,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
Jos Oquendo,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
Jos Rosario,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
Angel Rodrguez,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
Efran Soto,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
Luis Torres,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
Nelson Santiago,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
Abimael Marrero,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
Rafael Rivera,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
Jos Pinto,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
Manuel Serrano,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
Wilfredo Len,M,Puerto Rico,PUR,1992,Barcelona,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False,True
