Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Charles Barrett,M,Ireland,IRL,1924,Paris,Water Polo,Water Polo Men's Water Polo,No medal,False
James Beckett,M,Ireland,IRL,1924,Paris,Water Polo,Water Polo Men's Water Polo,No medal,False
James Brady,M,Ireland,IRL,1924,Paris,Water Polo,Water Polo Men's Water Polo,No medal,False
John Convery,M,Ireland,IRL,1924,Paris,Water Polo,Water Polo Men's Water Polo,No medal,False
Thomas Dockrell,M,Ireland,IRL,1928,Amsterdam,Water Polo,Water Polo Men's Water Polo,No medal,False
Charles Fagan,M,Ireland,IRL,1924,Paris,Water Polo,Water Polo Men's Water Polo,No medal,True
Charles Fagan,M,Ireland,IRL,1928,Amsterdam,Water Polo,Water Polo Men's Water Polo,No medal,True
Norman Judd,M,Ireland,IRL,1928,Amsterdam,Water Polo,Water Polo Men's Water Polo,No medal,False
Patrick Mcclure,M,Ireland,IRL,1928,Amsterdam,Water Polo,Water Polo Men's Water Polo,No medal,False
Stanley Moore,M,Ireland,IRL,1928,Amsterdam,Water Polo,Water Polo Men's Water Polo,No medal,False
Joseph O'connor,M,Ireland,IRL,1928,Amsterdam,Water Polo,Water Polo Men's Water Polo,No medal,False
Michael O'connor,M,Ireland,IRL,1924,Paris,Water Polo,Water Polo Men's Water Polo,No medal,True
Michael O'connor,M,Ireland,IRL,1928,Amsterdam,Water Polo,Water Polo Men's Water Polo,No medal,True
Noel Purcell,M,Ireland,IRL,1924,Paris,Water Polo,Water Polo Men's Water Polo,No medal,False
