Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Francis Bayliss,M,Moseley Wanderers,GBR,1900,Paris,Rugby,Rugby Men's Rugby,Silver,Rugby,RUG,False,True
John Birtles,M,Moseley Wanderers,GBR,1900,Paris,Rugby,Rugby Men's Rugby,Silver,Rugby,RUG,False,True
James Cantion,M,Moseley Wanderers,GBR,1900,Paris,Rugby,Rugby Men's Rugby,Silver,Rugby,RUG,False,True
Arthur Darby,M,Moseley Wanderers,GBR,1900,Paris,Rugby,Rugby Men's Rugby,Silver,Rugby,RUG,False,True
Clement Deykin,M,Moseley Wanderers,GBR,1900,Paris,Rugby,Rugby Men's Rugby,Silver,Rugby,RUG,False,True
L. Hood,M,Moseley Wanderers,GBR,1900,Paris,Rugby,Rugby Men's Rugby,Silver,Rugby,RUG,False,True
M. Logan,M,Moseley Wanderers,GBR,1900,Paris,Rugby,Rugby Men's Rugby,Silver,Rugby,RUG,False,True
Herbert Loveitt,M,Moseley Wanderers,GBR,1900,Paris,Rugby,Rugby Men's Rugby,Silver,Rugby,RUG,False,True
Herbert Nicol,M,Moseley Wanderers,GBR,1900,Paris,Rugby,Rugby Men's Rugby,Silver,Rugby,RUG,False,True
V. Smith,M,Moseley Wanderers,GBR,1900,Paris,Rugby,Rugby Men's Rugby,Silver,Rugby,RUG,False,True
M. Talbott,M,Moseley Wanderers,GBR,1900,Paris,Rugby,Rugby Men's Rugby,Silver,Rugby,RUG,False,True
Joseph Wallis,M,Moseley Wanderers,GBR,1900,Paris,Rugby,Rugby Men's Rugby,Silver,Rugby,RUG,False,True
Claud Whittindale,M,Moseley Wanderers,GBR,1900,Paris,Rugby,Rugby Men's Rugby,Silver,Rugby,RUG,False,True
Raymond Whittindale,M,Moseley Wanderers,GBR,1900,Paris,Rugby,Rugby Men's Rugby,Silver,Rugby,RUG,False,True
Frank Wilson,M,Moseley Wanderers,GBR,1900,Paris,Rugby,Rugby Men's Rugby,Silver,Rugby,RUG,False,True
