Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Michel Andrieux,M,France,FRA,1992,Barcelona,Rowing,Rowing Men's Coxless Pairs,No medal,True
Michel Andrieux,M,France,FRA,1996,Atlanta,Rowing,Rowing Men's Coxless Pairs,Bronze,True
Michel Andrieux,M,France,FRA,2000,Sydney,Rowing,Rowing Men's Coxless Pairs,Gold,True
Matthieu Androdias,M,France,FRA,2012,London,Rowing,Rowing Men's Quadruple Sculls,No medal,True
Matthieu Androdias,M,France,FRA,2016,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,No medal,True
Erik Aschehoug,M,France,FRA,1948,London,Rowing,Rowing Men's Coxed Eights,No medal,False
Jrmie Azou,M,France,FRA,2012,London,Rowing,Rowing Men's Lightweight Double Sculls,No medal,True
Jrmie Azou,M,France,FRA,2016,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,Gold,True
Julien Bahain,M,France,FRA,2008,Beijing,Rowing,Rowing Men's Quadruple Sculls,Bronze,True
Julien Bahain,M,France,FRA,2012,London,Rowing,Rowing Men's Double Sculls,No medal,True
Pascal Bahuaud,M,France,FRA,1988,Seoul,Rowing,Rowing Men's Coxless Fours,No medal,False
Henri Banos,M,France,FRA,1936,Berlin,Rowing,Rowing Men's Single Sculls,No medal,False
Samuel Barathay,M,France,FRA,1992,Barcelona,Rowing,Rowing Men's Quadruple Sculls,No medal,True
Samuel Barathay,M,France,FRA,1996,Atlanta,Rowing,Rowing Men's Double Sculls,Bronze,True
Samuel Barathay,M,France,FRA,2000,Sydney,Rowing,Rowing Men's Quadruple Sculls,No medal,True
Henri Barbens,M,France,FRA,1920,Antwerpen,Rowing,Rowing Men's Coxed Eights,No medal,False
mile Barberolle,M,France,FRA,1920,Antwerpen,Rowing,Rowing Men's Coxed Eights,No medal,False
Ernest Barberolle,M,France,FRA,1920,Antwerpen,Rowing,Rowing Men's Coxed Pairs,Silver,False
Thomas Baroukh,M,France,FRA,2012,London,Rowing,Rowing Men's Lightweight Coxless Fours,No medal,True
Thomas Baroukh,M,France,FRA,2016,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze,True
Stphane Barr,M,France,FRA,1996,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,No medal,False
Hermann Barrelet,M,France,FRA,1900,Paris,Rowing,Rowing Men's Single Sculls,Gold,False
Maurice Bas,M,France,FRA,1956,Melbourne,Rowing,Rowing Men's Coxed Eights,No medal,False
Dominique Basset,M,France,FRA,1980,Moskva,Rowing,Rowing Men's Coxless Fours,No medal,False
Bernard Batillat,M,France,FRA,1936,Berlin,Rowing,Rowing Men's Coxed Eights,No medal,False
M. Baudechon,M,France,FRA,1924,Paris,Rowing,Rowing Men's Coxed Eights,No medal,False
Camille Becanne,M,France,FRA,1936,Berlin,Rowing,Rowing Men's Coxed Eights,No medal,False
Antoine Bghin,M,France,FRA,2000,Sydney,Rowing,Rowing Men's Coxless Fours,No medal,False
Laurent Bghin,M,France,FRA,2000,Sydney,Rowing,Rowing Men's Coxless Fours,No medal,False
Michel Beissire,M,France,FRA,1968,Mexico City,Rowing,Rowing Men's Coxless Fours,No medal,False
Jean-Pierre Bellet,M,France,FRA,1960,Roma,Rowing,Rowing Men's Coxed Eights,No medal,False
Raymond Benoit,M,France,FRA,1900,Paris,Rowing,Rowing Men's Single Sculls,No medal,False
Jean-David Bernard,M,France,FRA,2004,Athina,Rowing,Rowing Men's Coxed Eights,No medal,False
Cdric Berrest,M,France,FRA,2004,Athina,Rowing,Rowing Men's Quadruple Sculls,No medal,True
Cdric Berrest,M,France,FRA,2008,Beijing,Rowing,Rowing Men's Quadruple Sculls,Bronze,True
Cdric Berrest,M,France,FRA,2012,London,Rowing,Rowing Men's Double Sculls,No medal,True
Joseph Berthet,M,France,FRA,1928,Amsterdam,Rowing,Rowing Men's Coxed Eights,No medal,False
Marius Berthet,M,France,FRA,1928,Amsterdam,Rowing,Rowing Men's Coxed Eights,No medal,False
Patrick Berthou,M,France,FRA,1992,Barcelona,Rowing,Rowing Men's Coxed Pairs,No medal,False
J. Btout,M,France,FRA,1924,Paris,Rowing,Rowing Men's Coxed Eights,No medal,False
Jean-Christophe Bette,M,France,FRA,2000,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Gold,True
Jean-Christophe Bette,M,France,FRA,2008,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,No medal,True
Pierre Blondiaux,M,France,FRA,1952,Helsinki,Rowing,Rowing Men's Coxless Fours,Silver,False
Jean Bocahut,M,France,FRA,1948,London,Rowing,Rowing Men's Coxed Eights,No medal,False
Pascal Body,M,France,FRA,1984,Los Angeles,Rowing,Rowing Men's Quadruple Sculls,No medal,True
Pascal Body,M,France,FRA,1988,Seoul,Rowing,Rowing Men's Single Sculls,No medal,True
Marcel Boigegrain,M,France,FRA,1948,London,Rowing,Rowing Men's Coxed Fours,No medal,False
Albert Bonzano,M,France,FRA,1924,Paris,Rowing,Rowing Men's Coxless Fours,No medal,True
Albert Bonzano,M,France,FRA,1928,Amsterdam,Rowing,Rowing Men's Coxless Fours,No medal,True
Henri Bonzano,M,France,FRA,1924,Paris,Rowing,Rowing Men's Coxless Fours,No medal,True
Henri Bonzano,M,France,FRA,1928,Amsterdam,Rowing,Rowing Men's Coxless Fours,No medal,True
Gilles Bosquet,M,France,FRA,1996,Atlanta,Rowing,Rowing Men's Coxless Fours,Silver,True
Gilles Bosquet,M,France,FRA,2000,Sydney,Rowing,Rowing Men's Coxless Fours,No medal,True
Ren Boucher,M,France,FRA,1948,London,Rowing,Rowing Men's Coxed Eights,No medal,False
Hugo Boucheron,M,France,FRA,2016,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,No medal,True
Marc Boudoux,M,France,FRA,1980,Moskva,Rowing,Rowing Men's Double Sculls,No medal,True
Marc Boudoux,M,France,FRA,1984,Los Angeles,Rowing,Rowing Men's Quadruple Sculls,No medal,True
Alain Bouffard,M,France,FRA,1960,Roma,Rowing,Rowing Men's Coxed Eights,No medal,True
Alain Bouffard,M,France,FRA,1964,Tokyo,Rowing,Rowing Men's Coxed Eights,No medal,True
Marc Bouissou,M,France,FRA,1952,Helsinki,Rowing,Rowing Men's Coxless Fours,Silver,False
Herv Bourquel,M,France,FRA,1980,Moskva,Rowing,Rowing Men's Coxed Pairs,No medal,False
Alphonse Bouton,M,France,FRA,1936,Berlin,Rowing,Rowing Men's Coxed Eights,No medal,True
Alphonse Bouton,M,France,FRA,1948,London,Rowing,Rowing Men's Coxed Eights,No medal,True
Grard Boyer,M,France,FRA,1972,Munich,Rowing,Rowing Men's Coxed Eights,No medal,False
