Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Gregory Bayne,M,South Africa,RSA,1996,Atlanta,Rowing,Rowing Men's Coxless Pairs,No medal,Rowing,ROW,False,True
Vincent Breet,M,South Africa,RSA,2016,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,False,True
Lawrence Brittain,M,South Africa,RSA,2016,Rio de Janeiro,Rowing,Rowing Men's Coxless Pairs,Silver,Rowing,ROW,True,True
Matthew Brittain,M,South Africa,RSA,2012,London,Rowing,Rowing Men's Lightweight Coxless Fours,Gold,Rowing,ROW,False,True
John Callie,M,South Africa,RSA,1996,Atlanta,Rowing,Rowing Men's Coxless Pairs,No medal,Rowing,ROW,False,True
Donovan Cech,M,South Africa,RSA,2000,Sydney,Rowing,Rowing Men's Coxless Pairs,No medal,Rowing,ROW,True,True
Donovan Cech,M,South Africa,RSA,2004,Athina,Rowing,Rowing Men's Coxless Pairs,Bronze,Rowing,ROW,True,False
Rogan Clarke,M,South Africa,RSA,1992,Barcelona,Rowing,Rowing Men's Coxed Eights,No medal,Rowing,ROW,False,True
Gareth Costa,M,South Africa,RSA,1996,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,No medal,Rowing,ROW,False,True
Hendrik Kok,M,South Africa,RSA,1928,Amsterdam,Rowing,Rowing Men's Single Sculls,No medal,Rowing,ROW,False,True
Ramon Clemente,M,South Africa,RSA,2000,Sydney,Rowing,Rowing Men's Coxless Pairs,No medal,Rowing,ROW,True,True
Ramon Clemente,M,South Africa,RSA,2004,Athina,Rowing,Rowing Men's Coxless Pairs,Bronze,Rowing,ROW,True,False
Ramon Clemente,M,South Africa,RSA,2008,Beijing,Rowing,Rowing Men's Coxless Pairs,No medal,Rowing,ROW,True,False
Donald Dyke-wells,M,South Africa,RSA,1952,Helsinki,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,False,True
Andrew Gordon-brown,M,South Africa,RSA,1992,Barcelona,Rowing,Rowing Men's Coxed Eights,No medal,Rowing,ROW,False,True
Jake Green,M,South Africa,RSA,2016,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True,True
Michael Hasselbach,M,South Africa,RSA,1996,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,No medal,Rowing,ROW,True,True
Michael Hasselbach,M,South Africa,RSA,2000,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,No medal,Rowing,ROW,True,False
Ross Hawkins,M,South Africa,RSA,2000,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,No medal,Rowing,ROW,False,True
Grant Hillary,M,South Africa,RSA,1992,Barcelona,Rowing,Rowing Men's Coxed Eights,No medal,Rowing,ROW,False,True
David Hunt,M,South Africa,RSA,2016,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,False,True
