Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Arthur Cooper,M,New Zealand,NZL,1988,Seoul,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False
Stephen Corkin,M,New Zealand,NZL,1992,Barcelona,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True
Stephen Corkin,M,New Zealand,NZL,1996,Atlanta,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True
Brendon Crooks,M,New Zealand,NZL,2000,Sydney,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,False
Daniel Gowing,M,New Zealand,NZL,1996,Atlanta,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True
Daniel Gowing,M,New Zealand,NZL,2000,Sydney,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True
Garrick Littlewood,M,New Zealand,NZL,1972,Munich,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False
Shaun O'leary,M,New Zealand,NZL,1984,Los Angeles,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False
Timothy Slyfield,M,New Zealand,NZL,2000,Sydney,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Graeme Spinks,M,New Zealand,NZL,1984,Los Angeles,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True
Graeme Spinks,M,New Zealand,NZL,1992,Barcelona,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True
William Vincent,M,New Zealand,NZL,1984,Los Angeles,Judo,Judo Men's Middleweight,No medal,Judo,JUD,True
William Vincent,M,New Zealand,NZL,1988,Seoul,Judo,Judo Men's Middleweight,No medal,Judo,JUD,True
