Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Roberto Acua,M,Argentina,ARG,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,No medal,False
Nicols Brussino,M,Argentina,ARG,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,No medal,False
Ral Calvo,M,Argentina,ARG,1948,London,Basketball,Basketball Men's Basketball,No medal,False
Facundo Campazzo,M,Argentina,ARG,2012,London,Basketball,Basketball Men's Basketball,No medal,True
Facundo Campazzo,M,Argentina,ARG,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,No medal,True
Leopoldo Chamorro,M,Argentina,ARG,1948,London,Basketball,Basketball Men's Basketball,No medal,True
Leopoldo Chamorro,M,Argentina,ARG,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,True
Esteban Fuente,M,Argentina,ARG,1996,Atlanta,Basketball,Basketball Men's Basketball,No medal,False
Gabriel Deck,M,Argentina,ARG,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,No medal,True
Hugo Vecchio,M,Argentina,ARG,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,False
Carlos Delfino,M,Argentina,ARG,2004,Athina,Basketball,Basketball Men's Basketball,Gold,True
Carlos Delfino,M,Argentina,ARG,2008,Beijing,Basketball,Basketball Men's Basketball,Bronze,True
Carlos Delfino,M,Argentina,ARG,2012,London,Basketball,Basketball Men's Basketball,No medal,True
Carlos Delfino,M,Argentina,ARG,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,No medal,True
Marcos Dela,M,Argentina,ARG,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,No medal,False
Juan Vanotti,M,Argentina,ARG,1996,Atlanta,Basketball,Basketball Men's Basketball,No medal,False
Daniel Farabello,M,Argentina,ARG,1996,Atlanta,Basketball,Basketball Men's Basketball,No medal,False
Gabriel Fernndez,M,Argentina,ARG,2004,Athina,Basketball,Basketball Men's Basketball,Gold,False
scar Chretienneau,M,Argentina,ARG,1948,London,Basketball,Basketball Men's Basketball,No medal,True
scar Chretienneau,M,Argentina,ARG,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,True
Patricio Gullotta,M,Argentina,ARG,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,No medal,False
Juan Horwath,M,Argentina,ARG,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,False
Emanuel Maccari,M,Argentina,ARG,2004,Athina,Basketball,Basketball Men's Basketball,Gold,True
Emanuel Maccari,M,Argentina,ARG,2008,Beijing,Basketball,Basketball Men's Basketball,Bronze,True
