Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Alejandra Carbone,F,Argentina,ARG,1996,Atlanta,Fencing,"Fencing Women's Foil, Individual",No medal,True
Alejandra Carbone,F,Argentina,ARG,1996,Atlanta,Fencing,"Fencing Women's Foil, Team",No medal,True
Alejandra Carbone,F,Argentina,ARG,2000,Sydney,Fencing,"Fencing Women's Foil, Individual",No medal,True
Alejandra Carbone,F,Argentina,ARG,2004,Athina,Fencing,"Fencing Women's Foil, Individual",No medal,True
Andrea Ortz,F,Argentina,ARG,1992,Barcelona,Fencing,"Fencing Women's Foil, Individual",No medal,False
Irma (grampa-),F,Argentina,ARG,1948,London,Fencing,"Fencing Women's Foil, Individual",No medal,False
Nlida Fullone,F,Argentina,ARG,1948,London,Fencing,"Fencing Women's Foil, Individual",No medal,False
Sandra Heinlein,F,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Women's Foil, Individual",No medal,True
Sandra Heinlein,F,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Women's Foil, Team",No medal,True
Sandra Heinlein,F,Argentina,ARG,1992,Barcelona,Fencing,"Fencing Women's Foil, Individual",No medal,True
Silvana Heinlein,F,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Women's Foil, Individual",No medal,True
Silvana Heinlein,F,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Women's Foil, Team",No medal,True
Yanina Martn,F,Argentina,ARG,1992,Barcelona,Fencing,"Fencing Women's Foil, Individual",No medal,True
Yanina Martn,F,Argentina,ARG,1996,Atlanta,Fencing,"Fencing Women's Foil, Individual",No medal,True
Yanina Martn,F,Argentina,ARG,1996,Atlanta,Fencing,"Fencing Women's Foil, Team",No medal,True
Sylvia Rodrguez,F,Argentina,ARG,1968,Mexico City,Fencing,"Fencing Women's Foil, Individual",No medal,True
Sylvia Rodrguez,F,Argentina,ARG,1972,Munich,Fencing,"Fencing Women's Foil, Individual",No medal,True
Elsa Gombauch,F,Argentina,ARG,1948,London,Fencing,"Fencing Women's Foil, Individual",No medal,True
Elsa Gombauch,F,Argentina,ARG,1952,Helsinki,Fencing,"Fencing Women's Foil, Individual",No medal,True
Constanza Oriani,F,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Women's Foil, Team",No medal,False
Dolores Pampin,F,Argentina,ARG,1996,Atlanta,Fencing,"Fencing Women's Foil, Individual",No medal,True
Dolores Pampin,F,Argentina,ARG,1996,Atlanta,Fencing,"Fencing Women's Foil, Team",No medal,True
Mara Maurice,F,Argentina,ARG,2012,London,Fencing,"Fencing Women's Sabre, Individual",No medal,True
Mara Maurice,F,Argentina,ARG,2016,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Individual",No medal,True
Mara Daz,F,Argentina,ARG,1964,Tokyo,Fencing,"Fencing Women's Foil, Individual",No medal,False
Mara Sinigaglia,F,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Women's Foil, Individual",No medal,True
Mara Sinigaglia,F,Argentina,ARG,1984,Los Angeles,Fencing,"Fencing Women's Foil, Team",No medal,True
Belen Perez,F,Argentina,ARG,2020,Tokyo,Fencing,Women's Sabre Individual,No medal,False
