Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Richard Britton,M,Grenada,GRN,1996,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,False,True
Delon Felix,M,Grenada,GRN,1992,Barcelona,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,False,True
Kurt Felix,M,Grenada,GRN,2012,London,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,True,True
Kurt Felix,M,Grenada,GRN,2016,Rio de Janeiro,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,True,False
Alleyne Francique,M,Grenada,GRN,1996,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,True,True
Alleyne Francique,M,Grenada,GRN,2004,Athina,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,True,False
Alleyne Francique,M,Grenada,GRN,2008,Beijing,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,True,False
Kirani James,M,Grenada,GRN,2012,London,Athletics,Athletics Men's 400 metres,Gold,Athletics,ATH,True,True
Kirani James,M,Grenada,GRN,2016,Rio de Janeiro,Athletics,Athletics Men's 400 metres,Silver,Athletics,ATH,True,False
Nigel Jones,M,Grenada,GRN,1996,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,False,True
Errol Lewis,M,Grenada,GRN,1996,Atlanta,Athletics,Athletics Men's Long Jump,No medal,Athletics,ATH,False,True
Randy Lewis,M,Grenada,GRN,2004,Athina,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,True,True
Randy Lewis,M,Grenada,GRN,2008,Beijing,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,True,False
Eugene Licorish,M,Grenada,GRN,1992,Barcelona,Athletics,Athletics Men's Long Jump,No medal,Athletics,ATH,False,True
Joel Phillip,M,Grenada,GRN,2008,Beijing,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,False,True
Joel Redhead,M,Grenada,GRN,2012,London,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,False,True
Samuel Sawny,M,Grenada,GRN,1984,Los Angeles,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,False,True
Gabriel Simeon,M,Grenada,GRN,1992,Barcelona,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True,True
Gabriel Simeon,M,Grenada,GRN,1992,Barcelona,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,True
Rudieon Sylvan,M,Grenada,GRN,2000,Sydney,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,False,True
Bralon Taplin,M,Grenada,GRN,2016,Rio de Janeiro,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,False,True
Lindon Victor,M,Grenada,GRN,2016,Rio de Janeiro,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,True,True
Clint Williams,M,Grenada,GRN,1996,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,False,True
Paul Williams,M,Grenada,GRN,2012,London,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False,True
Kirani James,M,Grenada,GRN,2020,Tokyo,Athletics,Men's 400m,Bronze,Men's,ATH,True,False
Anderson Peters,M,Grenada,GRN,2020,Tokyo,Athletics,Men's Javelin Throw,No medal,Men's,ATH,True,True
Lindon Victor,M,Grenada,GRN,2020,Tokyo,Athletics,Men's Decathlon,No medal,Men's,ATH,True,False
Kirani James,M,Grenada,GRN,2024,Paris,Athletics,Men's 400m,No medal,Men's,ATH,True,False
Lindon Victor,M,Grenada,GRN,2024,Paris,Athletics,Men's Decathlon,Bronze,Men's,ATH,True,False
Anderson Peters,M,Grenada,GRN,2024,Paris,Athletics,Men's Javelin Throw,Bronze,Men's,ATH,True,False
