Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Rost'om Abashidze,M,Russia,URS,1964,Tokyo,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,False
Zagalav Abdulbekov,M,Russia,URS,1972,Munich,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold,False
Saypulla Absaidov,M,Russia,URS,1980,Moskva,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold,False
Magomedgasan Abushev,M,Russia,URS,1980,Moskva,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold,False
Bakhtiyar Akhmedov,M,Russia,RUS,2008,Beijing,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Silver,False
Aleksandr Akondinov,M,Russia,RUS,1912,Stockholm,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,False
Arsen Alakhverdiyev,M,Russia,URS,1972,Munich,Wrestling,"Wrestling Men's Flyweight, Freestyle",Silver,False
Nazar Albaryan,M,Russia,URS,1968,Mexico City,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,False
Islam-Beka Albiyev,M,Russia,RUS,2008,Beijing,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold,True
Islam-Beka Albiyev,M,Russia,RUS,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal,True
Anatoly Albul,M,Russia,URS,1960,Roma,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze,False
Ali Aliyev,M,Russia,URS,1960,Roma,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,True
Ali Aliyev,M,Russia,URS,1964,Tokyo,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,True
Ali Aliyev,M,Russia,URS,1968,Mexico City,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal,True
Mhyddin Allahverdiyev,M,Russia,URS,1988,Seoul,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",No medal,False
Soslan Andiyev,M,Russia,URS,1976,Montreal,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold,True
Soslan Andiyev,M,Russia,URS,1980,Moskva,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold,True
Magomedkhan Aratsilov,M,Russia,URS,1980,Moskva,Wrestling,"Wrestling Men's Middleweight, Freestyle",Silver,False
Ruslan Ashuraliyev,M,Russia,URS,1972,Munich,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze,True
Ruslan Ashuraliyev,M,Russia,URS,1976,Montreal,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal,True
Magomed Azizov,M,Russia,RUS,1996,Atlanta,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,False
Vladimir Bakulin,M,Russia,URS,1968,Mexico City,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Silver,False
Vakht'ang Balavadze,M,Russia,URS,1956,Melbourne,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze,True
Vakht'ang Balavadze,M,Russia,URS,1960,Roma,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal,True
Nikolay Balboshin,M,Russia,URS,1976,Montreal,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold,True
Nikolay Balboshin,M,Russia,URS,1980,Moskva,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal,True
Khasan Baroyev,M,Russia,RUS,2004,Athina,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Gold,True
Khasan Baroyev,M,Russia,RUS,2008,Beijing,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Silver,True
Khasan Baroyev,M,Russia,RUS,2012,London,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",No medal,True
Mavlet Batyrov,M,Russia,RUS,2004,Athina,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold,True
Mavlet Batyrov,M,Russia,RUS,2008,Beijing,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold,True
Georg Baumann,M,Russia,RUS,1912,Stockholm,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,False
Anatoly Beloglazov,M,Russia,URS,1980,Moskva,Wrestling,"Wrestling Men's Flyweight, Freestyle",Gold,False
Sergey Beloglazov,M,Russia,URS,1980,Moskva,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold,True
Sergey Beloglazov,M,Russia,URS,1988,Seoul,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold,True
Nikolay Belov,M,Russia,URS,1952,Helsinki,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze,False
Zarbeg Beriashvili,M,Russia,URS,1964,Tokyo,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,True
Zarbeg Beriashvili,M,Russia,URS,1968,Mexico City,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,True
Alimbeg Bestayev,M,Russia,URS,1956,Melbourne,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze,False
Vakht'ang Blagidze,M,Russia,URS,1980,Moskva,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Gold,False
Vadim Bogiyev,M,Russia,RUS,1996,Atlanta,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold,False
Ivan Bohdan,M,Russia,URS,1960,Roma,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold,False
Anzor Boltukayev,M,Russia,RUS,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal,False
Anatoly Bykov,M,Russia,URS,1976,Montreal,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Gold,True
Anatoly Bykov,M,Russia,URS,1980,Moskva,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Silver,True
Davit Chakvetadze,M,Russia,RUS,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold,False
Vladimir Cheboksarov,M,Russia,URS,1976,Montreal,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver,False
Shalva Chikhladze,M,Russia,URS,1952,Helsinki,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Silver,False
Nikolay Chuchalov,M,Russia,URS,1960,Roma,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,False
Leonid Chuchunov,M,Russia,RUS,2000,Sydney,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal,False
Ibrahim Dadashov,M,Russia,URS,1952,Helsinki,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,False
Samvel Danielyan,M,Russia,RUS,1996,Atlanta,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No medal,False
Nelson Davydian,M,Russia,URS,1976,Montreal,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver,False
Roman Dmitriyev,M,Russia,URS,1972,Munich,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",Gold,True
Roman Dmitriyev,M,Russia,URS,1976,Montreal,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",Silver,True
Grigory Dyomin,M,Russia,RUS,1908,London,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,False
Savkuz Dzarasov,M,Russia,URS,1960,Roma,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Bronze,False
Roman Dzeneladze,M,Russia,URS,1956,Melbourne,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze,False
Teymuraz Edisherashvili,M,Russia,RUS,1996,Atlanta,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal,False
August Englas,M,Russia,URS,1952,Helsinki,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal,False
Arsen Fadzayev,M,Russia,URS,1988,Seoul,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold,False
Nikolajs Frnasts,M,Russia,RUS,1912,Stockholm,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal,False
Irbek Farniyev,M,Russia,RUS,2008,Beijing,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal,False
Abdusalam Gadisov,M,Russia,RUS,2012,London,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal,False
Khadzhimurat Gatsalov,M,Russia,RUS,2004,Athina,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold,False
Guram Gedekhauri,M,Russia,URS,1988,Seoul,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal,False
Aniuar Geduyev,M,Russia,RUS,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Freestyle",Silver,False
Arsen Gitinov,M,Russia,RUS,2000,Sydney,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver,False
