Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Lineth Beerensteyn,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Anouk Dekker,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Sisca Folkertsma,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Loes Geurts,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Jackie Groenen,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Renate Jansen,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Dominique Janssen,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Inessa Kaagman,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Lize Kop,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Lieke Martens,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Vivianne Miedema,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Aniek Nouwen,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Victoria Pelova,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Jill Roord,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Joelle Smits,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
van Danielle,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
van Shanice,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
van Stefanie,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
van Merel,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
van Kika,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
van Sari,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
Lynn Wilms,F,Netherlands,NED,2020,Tokyo,Football,Women Team,No medal,Women,FBL,False
