Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Peter Aldridge,M,Jamaica,JAM,1980,Moskva,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Peter Aldridge,M,Jamaica,JAM,1984,Los Angeles,Cycling,Cycling Men's Points Race,No medal,True
Peter Aldridge,M,Jamaica,JAM,1988,Seoul,Cycling,Cycling Men's Points Race,No medal,True
Honson Chin,M,Jamaica,JAM,1972,Munich,Cycling,Cycling Men's Sprint,No medal,True
Honson Chin,M,Jamaica,JAM,1972,Munich,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",No medal,True
Kenneth Farnum,M,Jamaica,JAM,1952,Helsinki,Cycling,Cycling Men's Sprint,No medal,True
Kenneth Farnum,M,Jamaica,JAM,1952,Helsinki,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal,True
Howard Fenton,M,Jamaica,JAM,1972,Munich,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Howard Fenton,M,Jamaica,JAM,1972,Munich,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal,True
Howard Fenton,M,Jamaica,JAM,1972,Munich,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",No medal,True
Howard Fenton,M,Jamaica,JAM,1972,Munich,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Maurice Hugh-sam,M,Jamaica,JAM,1972,Munich,Cycling,Cycling Men's Sprint,No medal,True
Maurice Hugh-sam,M,Jamaica,JAM,1972,Munich,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Radcliffe Lawrence,M,Jamaica,JAM,1972,Munich,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Radcliffe Lawrence,M,Jamaica,JAM,1972,Munich,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Michael Lecky,M,Jamaica,JAM,1972,Munich,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Michael Lecky,M,Jamaica,JAM,1972,Munich,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal,True
Michael Lecky,M,Jamaica,JAM,1972,Munich,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Ricardo Lynch,M,Jamaica,JAM,2008,Beijing,Cycling,Cycling Men's Keirin,No medal,False
Michael Mckay,M,Jamaica,JAM,1992,Barcelona,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Rudolph Mirander,M,Jamaica,JAM,1972,Munich,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Rudolph Mirander,M,Jamaica,JAM,1976,Montreal,Cycling,Cycling Men's Sprint,No medal,True
Lorenzo Murdock,M,Jamaica,JAM,1984,Los Angeles,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Andrew Myers,M,Jamaica,JAM,1992,Barcelona,Cycling,Cycling Men's Sprint,No medal,True
Andrew Myers,M,Jamaica,JAM,1992,Barcelona,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal,True
Ian Stanley,M,Jamaica,JAM,1984,Los Angeles,Cycling,Cycling Men's Sprint,No medal,True
Ian Stanley,M,Jamaica,JAM,1984,Los Angeles,Cycling,Cycling Men's Points Race,No medal,True
Arthur Tenn,M,Jamaica,JAM,1984,Los Angeles,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Arthur Tenn,M,Jamaica,JAM,1988,Seoul,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Arthur Tenn,M,Jamaica,JAM,1992,Barcelona,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Raymond Thomas,M,Jamaica,JAM,1988,Seoul,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Errol Walters,M,Jamaica,JAM,1976,Montreal,Cycling,"Cycling Men's Road Race, Individual",No medal,False
David Weller,M,Jamaica,JAM,1976,Montreal,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal,True
David Weller,M,Jamaica,JAM,1980,Moskva,Cycling,"Cycling Men's 1,000 metres Time Trial",Bronze,True
David Weller,M,Jamaica,JAM,1984,Los Angeles,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal,True
