Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Antoine Chidiac,M,Lebanon,LIB,1972,Munich,Judo,Judo Men's Half-Heavyweight,No medal,False
Charbel Chrabie,M,Lebanon,LIB,1992,Barcelona,Judo,Judo Men's Extra-Lightweight,No medal,False
Jihad El-achkar,M,Lebanon,LIB,1984,Los Angeles,Judo,Judo Men's Half-Lightweight,No medal,False
Assaf El-murr,M,Lebanon,LIB,1992,Barcelona,Judo,Judo Men's Half-Lightweight,No medal,False
Nacif Elias,M,Lebanon,LIB,2016,Rio de Janeiro,Judo,Judo Men's Half-Middleweight,No medal,True
Michel Estephan,M,Lebanon,LIB,1984,Los Angeles,Judo,Judo Men's Extra-Lightweight,No medal,False
Wadih Juda,M,Lebanon,LIB,1972,Munich,Judo,Judo Men's Middleweight,No medal,False
Rudy Hachache,M,Lebanon,LIB,2008,Beijing,Judo,Judo Men's Heavyweight,No medal,False
Haji Kahy,M,Lebanon,LIB,1992,Barcelona,Judo,Judo Men's Lightweight,No medal,False
Sihad Keyrouz,M,Lebanon,LIB,1980,Moskva,Judo,Judo Men's Extra-Lightweight,No medal,False
Ronald Khawam,M,Lebanon,LIB,1984,Los Angeles,Judo,Judo Men's Lightweight,No medal,True
Ronald Khawam,M,Lebanon,LIB,1988,Seoul,Judo,Judo Men's Lightweight,No medal,True
Roukoz Roukoz,M,Lebanon,LIB,1980,Moskva,Judo,Judo Men's Lightweight,No medal,False
David Saad,M,Lebanon,LIB,1976,Montreal,Judo,Judo Men's Lightweight,No medal,False
Kamil Sabali,M,Lebanon,LIB,1988,Seoul,Judo,Judo Men's Half-Lightweight,No medal,False
Fadi Saikali,M,Lebanon,LIB,1988,Seoul,Judo,Judo Men's Half-Middleweight,No medal,True
Fadi Saikali,M,Lebanon,LIB,1992,Barcelona,Judo,Judo Men's Half-Middleweight,No medal,True
Nacif Elias,M,Lebanon,LBN,2020,Tokyo,Judo,Men -81 kg,No medal,True
Caramnob Sagaipov,M,Lebanon,LBN,2024,Paris,Judo,Men -90 kg,No medal,False
