Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Jules Androt,M,Belgium,BEL,1920,Antwerpen,Boxing,Boxing Men's Flyweight,No medal,False
Adrien Anneet,M,Belgium,BEL,1928,Amsterdam,Boxing,Boxing Men's Welterweight,No medal,False
Yvon Becaus,M,Belgium,BEL,1960,Roma,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Joseph Beecken,M,Belgium,BEL,1924,Paris,Boxing,Boxing Men's Middleweight,Bronze,False
Lucien Biquet,M,Belgium,BEL,1928,Amsterdam,Boxing,Boxing Men's Featherweight,No medal,False
Alex Bollaert,M,Belgium,BEL,1948,London,Boxing,Boxing Men's Flyweight,No medal,False
douard Bombart,M,Belgium,BEL,1948,London,Boxing,Boxing Men's Welterweight,No medal,False
Fernand Bothy,M,Belgium,BEL,1948,London,Boxing,Boxing Men's Heavyweight,No medal,False
Alfons Bouwens,M,Belgium,BEL,1920,Antwerpen,Boxing,Boxing Men's Bantamweight,No medal,False
Philippe Bovy,M,Belgium,BEL,1920,Antwerpen,Boxing,Boxing Men's Featherweight,No medal,False
Louis Calebout,M,Belgium,BEL,1948,London,Boxing,Boxing Men's Bantamweight,No medal,False
Auguste Cavignac,M,Belgium,BEL,1948,London,Boxing,Boxing Men's Middleweight,No medal,False
Joseph Charpentier,M,Belgium,BEL,1920,Antwerpen,Boxing,Boxing Men's Flyweight,No medal,False
Joseph Cornelis,M,Belgium,BEL,1936,Berlin,Boxing,Boxing Men's Bantamweight,No medal,False
Victor Creusen,M,Belgium,BEL,1920,Antwerpen,Boxing,Boxing Men's Heavyweight,No medal,False
Jean Schryver,M,Belgium,BEL,1936,Berlin,Boxing,Boxing Men's Middleweight,No medal,False
Lucien Debleyser,M,Belgium,BEL,1924,Paris,Boxing,Boxing Men's Flyweight,No medal,False
Raoul Degryse,M,Belgium,BEL,1936,Berlin,Boxing,Boxing Men's Flyweight,No medal,False
Edgard Delannoit,M,Belgium,BEL,1948,London,Boxing,Boxing Men's Featherweight,No medal,False
Fernand Delarge,M,Belgium,BEL,1924,Paris,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Jean Delarge,M,Belgium,BEL,1924,Paris,Boxing,Boxing Men's Welterweight,Gold,False
Gaspard Deridder,M,Belgium,BEL,1936,Berlin,Boxing,Boxing Men's Welterweight,No medal,False
Jean Devergnies,M,Belgium,BEL,1924,Paris,Boxing,Boxing Men's Featherweight,No medal,False
Raymond Dewinter,M,Belgium,BEL,1936,Berlin,Boxing,Boxing Men's Lightweight,No medal,False
Rudy Gauwe,M,Belgium,BEL,1976,Montreal,Boxing,Boxing Men's Heavyweight,No medal,False
Daniel Genon,M,Belgium,BEL,1924,Paris,Boxing,Boxing Men's Lightweight,No medal,False
Pierre Godart,M,Belgium,BEL,1928,Amsterdam,Boxing,Boxing Men's Lightweight,No medal,False
Pol Goffaux,M,Belgium,BEL,1936,Berlin,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Henri Hbrans,M,Belgium,BEL,1920,Antwerpen,Boxing,Boxing Men's Bantamweight,No medal,False
Daniel Hellebuyck,M,Belgium,BEL,1956,Melbourne,Boxing,Boxing Men's Bantamweight,No medal,False
Joseph Horny,M,Belgium,BEL,1960,Roma,Boxing,Boxing Men's Flyweight,No medal,False
Remi Lescrauwaet,M,Belgium,BEL,1936,Berlin,Boxing,Boxing Men's Featherweight,No medal,False
Vital L'hoste,M,Belgium,BEL,1948,London,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Max Marsille,M,Belgium,BEL,1952,Helsinki,Boxing,Boxing Men's Heavyweight,No medal,False
Antoine Masson,M,Belgium,BEL,1920,Antwerpen,Boxing,Boxing Men's Middleweight,No medal,False
Jean Neyes,M,Belgium,BEL,1920,Antwerpen,Boxing,Boxing Men's Lightweight,No medal,False
Jean Paternotte,M,Belgium,BEL,1952,Helsinki,Boxing,Boxing Men's Light-Welterweight,No medal,False
Joseph Remy,M,Belgium,BEL,1924,Paris,Boxing,Boxing Men's Welterweight,No medal,False
Jean Renard,M,Belgium,BEL,1952,Helsinki,Boxing,Boxing Men's Bantamweight,No medal,False
Albert Robbe,M,Belgium,BEL,1936,Berlin,Boxing,Boxing Men's Heavyweight,No medal,False
mile Saerens,M,Belgium,BEL,1960,Roma,Boxing,Boxing Men's Middleweight,No medal,False
Marcel Sartos,M,Belgium,BEL,1928,Amsterdam,Boxing,Boxing Men's Flyweight,No medal,False
Georges Simonon,M,Belgium,BEL,1920,Antwerpen,Boxing,Boxing Men's Middleweight,No medal,False
Ren Smet,M,Belgium,BEL,1920,Antwerpen,Boxing,Boxing Men's Welterweight,No medal,False
Leonard Steyaert,M,Belgium,BEL,1928,Amsterdam,Boxing,Boxing Men's Middleweight,Bronze,False
Franois Sybille,M,Belgium,BEL,1924,Paris,Boxing,Boxing Men's Bantamweight,No medal,False
Karel Tuns,M,Belgium,BEL,1924,Paris,Boxing,Boxing Men's Featherweight,No medal,False
Marcel Keere,M,Belgium,BEL,1952,Helsinki,Boxing,Boxing Men's Lightweight,No medal,False
Georges Haelen,M,Belgium,BEL,1924,Paris,Boxing,Boxing Men's Middleweight,No medal,False
Julien Muyzen,M,Belgium,BEL,1920,Antwerpen,Boxing,Boxing Men's Lightweight,No medal,False
Raymond Rumbecke,M,Belgium,BEL,1928,Amsterdam,Boxing,Boxing Men's Bantamweight,No medal,False
Willy Venneman,M,Belgium,BEL,1960,Roma,Boxing,Boxing Men's Heavyweight,No medal,False
Roger Vincken,M,Belgium,BEL,1920,Antwerpen,Boxing,Boxing Men's Featherweight,No medal,False
Josephus Vissers,M,Belgium,BEL,1948,London,Boxing,Boxing Men's Lightweight,Silver,False
Abdelkader Wahabi,M,Belgium,BEL,1992,Barcelona,Boxing,Boxing Men's Light-Welterweight,No medal,False
Georges Werll,M,Belgium,BEL,1920,Antwerpen,Boxing,Boxing Men's Welterweight,No medal,False
Pierre Wouters,M,Belgium,BEL,1952,Helsinki,Boxing,Boxing Men's Welterweight,No medal,False
Victor Schelstraete,M,Belgium,BEL,2024,Paris,Boxing,Men's 92kg,No medal,False
Vasile Usturoi,M,Belgium,BEL,2024,Paris,Boxing,Men's 57kg,No medal,False
