Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Louise Ayling,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Lightweight Double Sculls,No medal,Rowing,ROW,False
Philippa (-hogan),F,New Zealand,NZL,1992,Barcelona,Rowing,Rowing Women's Double Sculls,No medal,Rowing,ROW,True
Philippa (-hogan),F,New Zealand,NZL,1996,Atlanta,Rowing,Rowing Women's Double Sculls,No medal,Rowing,ROW,True
Genevieve Behrent,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,Silver,Rowing,ROW,True
Genevieve Behrent,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,No medal,Rowing,ROW,True
Kelsey Bevan,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,No medal,Rowing,ROW,True
Fiona Bourke,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Quadruple Sculls,No medal,Rowing,ROW,False
Nicola Coles,F,New Zealand,NZL,2004,Athina,Rowing,Rowing Women's Coxless Pairs,No medal,Rowing,ROW,True
Nicola Coles,F,New Zealand,NZL,2008,Beijing,Rowing,Rowing Women's Coxless Pairs,No medal,Rowing,ROW,True
Emma Dyke,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,No medal,Rowing,ROW,True
Julia Edward,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Lightweight Double Sculls,No medal,Rowing,ROW,True
Julia Edward,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,No medal,Rowing,ROW,True
Caroline (-meyer),F,New Zealand,NZL,2004,Athina,Rowing,Rowing Women's Double Sculls,Gold,Rowing,ROW,True
Caroline (-meyer),F,New Zealand,NZL,2008,Beijing,Rowing,Rowing Women's Double Sculls,Gold,Rowing,ROW,True
Georgina (-earl),F,New Zealand,NZL,2004,Athina,Rowing,Rowing Women's Double Sculls,Gold,Rowing,ROW,True
Georgina (-earl),F,New Zealand,NZL,2008,Beijing,Rowing,Rowing Women's Double Sculls,Gold,Rowing,ROW,True
Stephanie (-cooper),F,New Zealand,NZL,1984,Los Angeles,Rowing,Rowing Women's Single Sculls,No medal,Rowing,ROW,False
Kerri Gowler,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,No medal,Rowing,ROW,True
Sarah Gray,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Quadruple Sculls,No medal,Rowing,ROW,False
Juliette Haigh,F,New Zealand,NZL,2004,Athina,Rowing,Rowing Women's Coxless Pairs,No medal,Rowing,ROW,True
Juliette Haigh,F,New Zealand,NZL,2008,Beijing,Rowing,Rowing Women's Coxless Pairs,No medal,Rowing,ROW,True
Juliette Haigh,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Coxless Pairs,Bronze,Rowing,ROW,True
Lynley (-coventry),F,New Zealand,NZL,1988,Seoul,Rowing,Rowing Women's Coxless Pairs,Bronze,Rowing,ROW,False
Brenda Lawson,F,New Zealand,NZL,1992,Barcelona,Rowing,Rowing Women's Double Sculls,No medal,Rowing,ROW,True
Brenda Lawson,F,New Zealand,NZL,1996,Atlanta,Rowing,Rowing Women's Double Sculls,No medal,Rowing,ROW,True
Eve Macfarlane,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Quadruple Sculls,No medal,Rowing,ROW,True
Eve Macfarlane,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,No medal,Rowing,ROW,True
Sophie Mackenzie,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,No medal,Rowing,ROW,False
Fiona Paterson,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Double Sculls,No medal,Rowing,ROW,False
Nicola (-mills),F,New Zealand,NZL,1988,Seoul,Rowing,Rowing Women's Coxless Pairs,Bronze,Rowing,ROW,False
Kayla Pratt,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,No medal,Rowing,ROW,False
Grace Prendergast,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,No medal,Rowing,ROW,True
Anna Reymer,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Double Sculls,No medal,Rowing,ROW,False
Rebecca Scown,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Coxless Pairs,Bronze,Rowing,ROW,True
Rebecca Scown,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,Silver,Rowing,ROW,True
Rebecca Scown,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,No medal,Rowing,ROW,True
Zoe Stevenson,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,No medal,Rowing,ROW,False
Ruby Tew,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,No medal,Rowing,ROW,True
Louise Trappitt,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Quadruple Sculls,No medal,Rowing,ROW,False
Frances Turner,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,No medal,Rowing,ROW,False
Emma Twigg,F,New Zealand,NZL,2008,Beijing,Rowing,Rowing Women's Single Sculls,No medal,Rowing,ROW,True
Emma Twigg,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Single Sculls,No medal,Rowing,ROW,True
Emma Twigg,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Single Sculls,No medal,Rowing,ROW,True
Sonia (scown-),F,New Zealand,NZL,2000,Sydney,Rowing,Rowing Women's Single Sculls,No medal,Rowing,ROW,True
Sonia (scown-),F,New Zealand,NZL,2004,Athina,Rowing,Rowing Women's Single Sculls,No medal,Rowing,ROW,True
Kelsey Bevan,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Eight Team,Silver,Women's,ROW,True
Brooke Donoghue,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Double Sculls Team,Silver,Women's,ROW,False
Emma Dyke,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Eight Team,Silver,Women's,ROW,True
Jackie Gowler,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Eight Team,Silver,Women's,ROW,True
Kerri Gowler,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Pair Team,Gold,Women's,ROW,True
Kerri Gowler,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Eight Team,Silver,Women's,ROW,True
Ella Greenslade,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Eight Team,Silver,Women's,ROW,False
Olivia Loe,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Quadruple Sculls Team,No medal,Women's,ROW,False
Eve Macfarlane,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Quadruple Sculls Team,No medal,Women's,ROW,True
Georgia Nugent-o'leary,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Quadruple Sculls Team,No medal,Women's,ROW,False
Hannah Osborne,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Double Sculls Team,Silver,Women's,ROW,False
Grace Prendergast,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Pair Team,Gold,Women's,ROW,True
Grace Prendergast,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Eight Team,Silver,Women's,ROW,True
Beth Ross,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Eight Team,Silver,Women's,ROW,False
Lucy Spoors,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Eight Team,Silver,Women's,ROW,True
Ruby Tew,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Quadruple Sculls Team,No medal,Women's,ROW,True
Emma Twigg,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Single Sculls,Gold,Women's,ROW,True
Shannon Cox,F,New Zealand,NZL,2024,Paris,Rowing,Lightweight Women's Double Sculls,No medal,Lightweight,ROW,False
Alana Sherman,F,New Zealand,NZL,2024,Paris,Rowing,Women's Pair,No medal,Women's,ROW,False
Jackie Gowler,F,New Zealand,NZL,2024,Paris,Rowing,Women's Four,Bronze,Women's,ROW,True
Kerri Williams,F,New Zealand,NZL,2024,Paris,Rowing,Women's Four,Bronze,Women's,ROW,False
Jackie Kiddle,F,New Zealand,NZL,2024,Paris,Rowing,Lightweight Women's Double Sculls,No medal,Lightweight,ROW,False
Davina Waddy,F,New Zealand,NZL,2024,Paris,Rowing,Women's Four,Bronze,Women's,ROW,False
Phoebe Spoors,F,New Zealand,NZL,2024,Paris,Rowing,Women's Four,Bronze,Women's,ROW,False
Lucy Spoors,F,New Zealand,NZL,2024,Paris,Rowing,Women's Double Sculls,Gold,Women's,ROW,True
Emma Twigg,F,New Zealand,NZL,2024,Paris,Rowing,Women's Single Sculls,Silver,Women's,ROW,True
Brooke Francis,F,New Zealand,NZL,2024,Paris,Rowing,Women's Double Sculls,Gold,Women's,ROW,False
Kate Haines,F,New Zealand,NZL,2024,Paris,Rowing,Women's Pair,No medal,Women's,ROW,False
