Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Rodolfos Alexakos,M,Greece,GRE,1980,Moskva,Shooting,Shooting Mixed Skeet,No medal,Shooting,SHO,True
Rodolfos Alexakos,M,Greece,GRE,1984,Los Angeles,Shooting,Shooting Mixed Skeet,No medal,Shooting,SHO,True
Gerasimos Anagnostou,M,Greece,GRE,1924,Paris,Shooting,"Shooting Men's Free Rifle, Prone, 600 metres",No medal,Shooting,SHO,False
Georgios Anitsas,M,Greece,GRE,1924,Paris,Shooting,"Shooting Men's Free Rifle, 400, 600 and 800 metres, Team",No medal,Shooting,SHO,False
Antelothanasis,M,Greece,GRE,1896,Athina,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal,Shooting,SHO,False
Nikolaos Antoniadis,M,Greece,GRE,2004,Athina,Shooting,Shooting Men's Trap,No medal,Shooting,SHO,False
Athanasios Aravositas,M,Greece,GRE,1936,Berlin,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True
Athanasios Aravositas,M,Greece,GRE,1948,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True
Athanasios Aravositas,M,Greece,GRE,1952,Helsinki,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True
Dimitrios Baltas,M,Greece,GRE,1992,Barcelona,Shooting,"Shooting Men's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Dimitrios Baltas,M,Greece,GRE,1992,Barcelona,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No medal,Shooting,SHO,True
Dimitrios Baltas,M,Greece,GRE,1992,Barcelona,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,True
Georgios Diamantis,M,Greece,GRE,1896,Athina,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal,Shooting,SHO,True
Georgios Diamantis,M,Greece,GRE,1896,Athina,Shooting,"Shooting Men's Military Rifle, 200 metres",No medal,Shooting,SHO,True
Nikolaos Dorakis,M,Greece,GRE,1896,Athina,Shooting,"Shooting Men's Free Pistol, 30 metres",No medal,Shooting,SHO,True
Nikolaos Dorakis,M,Greece,GRE,1896,Athina,Shooting,"Shooting Men's Military Pistol, 25 metres",Bronze,Shooting,SHO,True
Ioannis Drosopoulos,M,Greece,GRE,1906,Athina,Shooting,"Shooting Men's Trap, Single Shot, 16 metres",No medal,Shooting,SHO,False
Mikhail Elpikidis,M,Greece,GRE,1996,Atlanta,Shooting,Shooting Men's Trap,No medal,Shooting,SHO,False
Evangelos Evangelidis,M,Greece,GRE,1906,Athina,Shooting,Shooting Men's Dueling Pistol Au Vise 20 metres,No medal,Shooting,SHO,False
Alexios Fetsis,M,Greece,GRE,1896,Athina,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal,Shooting,SHO,True
